East,East Midlands,London,North East,North West,Scotland,South East,South West,Wales,West Midlands,Yorkshire and The Humber,Total,Description,log_East,log_East_Midlands,log_London,log_North_East,log_North_West,log_Scotland,log_South_East,log_South_West,log_Wales,log_West_Midlands,log_Yorkshire_and_The_Humber,log_Total,%Total,%Total North West,%Total London,LQ North West,LQ London,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,MainIndustry,MainActivity,SubActivity,Id
800,800,1750,900,900,1750,1500,900,1250,1250,800,12600, Retail sale of fruit and vegetables in specialised stores,9.643856189774725,9.643856189774725,10.77313920671969,9.813781191217037,9.813781191217037,10.77313920671969,10.550746785383243,9.813781191217037,10.287712379549449,10.287712379549449,9.643856189774725,13.621136113274641,0.00044174721541487424,0.0002871010292571899,0.0003577400640252503,0.6499215371115677,0.8098298111268745,182,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - food etc,"Fruit, vegetables",4721
2250,2250,2500,2500,2250,4500,2500,2000,2500,3500,2250,29000, Retail sale of meat and meat products in specialised stores,11.1357092861044,11.1357092861044,11.287712379549449,11.287712379549449,11.1357092861044,12.1357092861044,11.287712379549449,10.965784284662087,11.287712379549449,11.77313920671969,11.1357092861044,14.82376527978966,0.0010167197815104249,0.0007177525731429747,0.0005110572343217861,0.7059492558280821,0.5026529862166806,183,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - food etc,"Meat, meat products",4722
4000,3500,6000,3000,6000,7000,5000,4000,3500,3500,4500,50000," Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores",11.965784284662087,11.77313920671969,12.550746785383243,11.550746785383243,12.550746785383243,12.77313920671969,12.287712379549449,11.965784284662087,11.77313920671969,11.77313920671969,12.1357092861044,15.609640474436812,0.0017529651405352154,0.0019140068617145992,0.0012265373623722869,1.0918681823474337,0.6996929568136195,184,9,0,3,6,7,7,2,2,6,7,2,6,6,2,0,5,5,1,2,4,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - food etc,"Bread, cakes, confectionery",4724
1250,1000,3000,1250,2000,1750,1750,800,1000,1750,900,16450, Retail sale of beverages in specialised stores,10.287712379549449,9.965784284662087,11.550746785383243,10.287712379549449,10.965784284662087,10.77313920671969,10.77313920671969,9.643856189774725,9.965784284662087,10.77313920671969,9.813781191217037,14.005799963509967,0.0005767255312360859,0.0006380022872381997,0.0006132686811861434,1.1062494248707535,1.0633631562517014,185,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - food etc,Beverages,4725
1750,1500,6000,1000,1750,2500,3500,2500,1500,2500,1750,26250, Other retail sale of food in specialised stores,10.77313920671969,10.550746785383243,12.550746785383243,9.965784284662087,10.77313920671969,11.287712379549449,11.77313920671969,11.287712379549449,10.550746785383243,11.287712379549449,10.77313920671969,14.68002980232821,0.000920306698780988,0.0005582520013334248,0.0012265373623722869,0.6065934346374632,1.332748489168799,186,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - food etc,Other food in specialised stores,4729
2250,1500,3000,2500,3500,1750,5000,2500,800,5000,2500,30300, Retail sale of automotive fuel in specialised stores,11.1357092861044,10.550746785383243,11.550746785383243,11.287712379549449,11.77313920671969,10.77313920671969,12.287712379549449,11.287712379549449,9.643856189774725,12.287712379549449,11.287712379549449,14.887030173247675,0.0010622968751643404,0.0011165040026668495,0.0006132686811861434,1.0510282283322383,0.5773044198132175,187,7,7,5,4,4,3,1,4,4,3,5,2,2,1,2,3,4,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - auto fuel,Automotive fuel (in petrol stations),4730
2250,1250,3000,600,1500,1000,2500,900,350,800,1250,15400," Retail sale of computers, peripheral units and software in specialised stores",11.1357092861044,10.287712379549449,11.550746785383243,9.228818690495881,10.550746785383243,9.965784284662087,11.287712379549449,9.813781191217037,8.451211111832329,9.643856189774725,10.287712379549449,13.910642730469625,0.0005399132632848463,0.0004785017154286498,0.0006132686811861434,0.8862566415157741,1.1358651896324992,188,11,8,6,7,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - info/comms,"Computers, peripherals, software",4741
2000,1500,5000,700,2000,1250,3000,1250,800,2000,1250,20750, Retail sale of telecommunications equipment in specialised stores,10.965784284662087,10.550746785383243,12.287712379549449,9.451211111832329,10.965784284662087,10.287712379549449,11.550746785383243,10.287712379549449,9.643856189774725,10.965784284662087,10.287712379549449,14.340823716009012,0.0007274805333221143,0.0006380022872381997,0.0010221144686435723,0.8770025561023564,1.4050059373767458,189,9,6,7,7,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - info/comms,Telecommunications equipment,4742
700,1000,1750,225,1750,600,2250,1000,700,700,800,11475, Retail sale of textiles in specialised stores,9.451211111832329,9.965784284662087,10.77313920671969,7.813781191217037,10.77313920671969,9.228818690495881,11.1357092861044,9.965784284662087,9.451211111832329,9.451211111832329,9.643856189774725,13.486206533188533,0.00040230549975283194,0.0005582520013334248,0.0003577400640252503,1.3876320400203406,0.8892248906491169,190,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - household,Textiles,4751
9000,7000,11000,2250,10000,5000,15000,9000,5000,7000,5000,85250," Retail sale of hardware, paints and glass in specialised stores",13.1357092861044,12.77313920671969,13.425215903299383,11.1357092861044,13.287712379549449,12.287712379549449,13.872674880270605,13.1357092861044,12.287712379549449,12.77313920671969,12.287712379549449,16.37941221368626,0.0029888055646125422,0.0031900114361909987,0.002248651831015859,1.0673198263415773,0.7523580180791606,191,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - household,"Hardware, paints, glass",4752
4000,4500,6000,1000,4500,2000,6000,3000,1750,3000,2250,38000, Retail sale of electrical household appliances in specialised stores,11.965784284662087,12.1357092861044,12.550746785383243,9.965784284662087,12.1357092861044,10.965784284662087,12.550746785383243,11.550746785383243,10.77313920671969,11.550746785383243,11.1357092861044,15.213711798105672,0.0013322535068067637,0.0014355051462859494,0.0012265373623722869,1.077501495737599,0.9206486273863415,192,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - household,Electrical household appliances,4754
9000,8000,15000,2500,14000,7000,15000,9000,5000,8000,5000,97500," Retail sale of furniture, lighting equipment and other household articles in specialised stores",13.1357092861044,12.965784284662087,13.872674880270605,11.287712379549449,13.77313920671969,12.77313920671969,13.872674880270605,13.1357092861044,12.287712379549449,12.965784284662087,12.287712379549449,16.5731145984117,0.0034182820240436698,0.004466016010667398,0.003066343405930717,1.3065089361422284,0.8970422523251532,193,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - household,"Furniture, lighting, other",4759
1000,700,2000,400,1250,1000,1500,1250,500,1000,500,11100, Retail sale of books in specialised stores,9.965784284662087,9.451211111832329,10.965784284662087,8.643856189774725,10.287712379549449,9.965784284662087,10.550746785383243,10.287712379549449,8.965784284662087,9.965784284662087,8.965784284662087,13.43827205612483,0.0003891582611988178,0.00039875142952387483,0.00040884578745742893,1.0246510720227417,1.0505900252456748,194,6,5,8,5,5,4,3,5,3,4,6,3,3,4,3,4,2,3,4,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,Books,4761
4000,2500,3500,1500,3500,2000,4000,4000,1250,2500,1750,30500, Retail sale of newspapers and stationery in specialised stores,11.965784284662087,11.287712379549449,11.77313920671969,10.550746785383243,11.77313920671969,10.965784284662087,11.965784284662087,11.965784284662087,10.287712379549449,11.287712379549449,10.77313920671969,14.896521622224974,0.0010693087357264814,0.0011165040026668495,0.0007154801280505007,1.0441362399497316,0.6691052865704011,195,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,"Newspapers, stationery",4762
450,250,500,200,400,350,500,350,125,350,250,3725, Retail sale of music and video recordings in specialised stores,8.813781191217037,7.965784284662087,8.965784284662087,7.643856189774724,8.643856189774725,8.451211111832329,8.965784284662087,8.451211111832329,6.965784284662087,8.451211111832329,7.965784284662087,11.863024710236886,0.00013059590296987355,0.00012760045744763995,0.00010221144686435723,0.9770632504227594,0.782654314109194,196,6,5,8,5,5,4,3,5,3,4,6,3,3,4,3,4,2,3,4,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,"Music, video recordings",4763
8000,4000,9000,3000,9000,5000,8000,7000,3500,4500,4500,65500, Retail sale of sporting equipment in specialised stores,12.965784284662087,11.965784284662087,13.1357092861044,11.550746785383243,13.1357092861044,12.287712379549449,12.965784284662087,12.77313920671969,11.77313920671969,12.1357092861044,12.1357092861044,15.999207286199537,0.002296384334101132,0.002871010292571899,0.0018398060435584301,1.2502307431459165,0.8011751413896406,197,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,Sporting equipment,4764
1500,600,1750,400,1250,700,1250,1000,450,1000,800,10700, Retail sale of games and toys in specialised stores,10.550746785383243,9.228818690495881,10.77313920671969,8.643856189774725,10.287712379549449,9.451211111832329,10.287712379549449,9.965784284662087,8.813781191217037,9.965784284662087,9.643856189774725,13.385323176175872,0.0003751345400745361,0.00039875142952387483,0.0003577400640252503,1.0629557849955547,0.9536313663737025,198,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,"Games, toys",4765
29000,18000,73000,12000,39000,30000,47000,26000,14000,27000,27000,342000, Retail sale of clothing in specialised stores,14.82376527978966,14.1357092861044,16.155608843542105,13.550746785383243,15.251186503524336,14.872674880270605,15.520373136339725,14.66622400280318,13.77313920671969,14.720671786825555,14.720671786825555,18.383636799547986,0.011990281561260873,0.012441044601144894,0.014922871242196156,1.0375940329325026,1.2445805518370912,199,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,Clothing,4771
4500,3000,13000,1750,6000,3500,8000,4500,1750,4000,4000,54000, Retail sale of footwear and leather goods in specialised stores,12.1357092861044,11.550746785383243,13.66622400280318,10.77313920671969,12.550746785383243,11.77313920671969,12.965784284662087,12.1357092861044,10.77313920671969,11.965784284662087,11.965784284662087,15.720671786825555,0.0018932023517780326,0.0019140068617145992,0.002657497618473288,1.0109890577291052,1.403705005953249,200,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,"Footwear, leather goods",4772
8000,17000,13000,3000,14000,10000,11000,6000,5000,9000,10000,106000, Dispensing chemist in specialised stores,12.965784284662087,14.053247125912426,13.66622400280318,11.550746785383243,13.77313920671969,13.287712379549449,13.425215903299383,12.550746785383243,12.287712379549449,13.1357092861044,13.287712379549449,16.693704739225286,0.0037162860979346565,0.004466016010667398,0.002657497618473288,1.2017417101308232,0.7150950030327872,201,14,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,Dispensing chemist,4773
3000,1750,8000,1250,3500,3000,5000,2250,1250,2250,2500,33750, Retail sale of cosmetic and toilet articles in specialised stores,11.550746785383243,10.77313920671969,12.965784284662087,10.287712379549449,11.77313920671969,11.550746785383243,12.287712379549449,11.1357092861044,10.287712379549449,11.1357092861044,11.287712379549449,15.042599881712919,0.0011832514698612703,0.0011165040026668495,0.0016353831498297157,0.9435897872138316,1.382109544323199,202,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,"Cosmetic, toilet articles",4775
9000,6000,5000,1250,7000,5000,12000,8000,1750,5000,4500,64500," Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores",13.1357092861044,12.550746785383243,12.287712379549449,10.287712379549449,12.77313920671969,12.287712379549449,13.550746785383243,12.965784284662087,10.77313920671969,12.287712379549449,12.1357092861044,15.977011540085341,0.002261325031290428,0.002233008005333699,0.0010221144686435723,0.9874776842935445,0.4519980341173252,203,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,"Flowers, plants, pet animals/food",4776
3500,2500,9000,900,4500,3000,5000,3000,1250,3500,3500,39650, Retail sale of watches and jewellery in specialised stores,11.77313920671969,11.287712379549449,13.1357092861044,9.813781191217037,12.1357092861044,11.550746785383243,12.287712379549449,11.550746785383243,10.287712379549449,11.77313920671969,11.77313920671969,15.275033245478703,0.0013901013564444258,0.0014355051462859494,0.0018398060435584301,1.0326622153348994,1.3235049624469473,204,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,"Watches, jewellery",4777
14000,11000,21000,2250,15000,11000,21000,13000,4500,9000,13000,134750, Other retail sale of new goods in specialised stores,13.77313920671969,13.425215903299383,14.358101707440847,11.1357092861044,13.872674880270605,13.425215903299383,14.358101707440847,13.66622400280318,12.1357092861044,13.1357092861044,13.66622400280318,17.039925747414593,0.004724241053742405,0.004785017154286498,0.0042928807683030035,1.0128647331608849,0.9086921517059993,205,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,Other new goods,4778
3500,2500,7000,1000,4000,2500,6000,4000,1500,3000,3500,38500, Retail sale of second-hand goods in stores,11.77313920671969,11.287712379549449,12.77313920671969,9.965784284662087,11.965784284662087,11.287712379549449,12.550746785383243,11.965784284662087,10.550746785383243,11.550746785383243,11.77313920671969,15.232570825356989,0.0013497831582121157,0.0012760045744763995,0.0014309602561010013,0.9453404176168257,1.0601408436569992,206,10,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - other,Other second hand goods,4779
14000,7000,19000,2500,22000,3000,18000,9000,3000,4000,8000,109500, Retail sale via mail order houses or via Internet,13.77313920671969,12.77313920671969,14.213711798105672,11.287712379549449,14.425215903299383,11.550746785383243,14.1357092861044,13.1357092861044,11.550746785383243,11.965784284662087,12.965784284662087,16.74057134426326,0.0038389936577721217,0.007018025159620197,0.0038840349808455746,1.8280898030170123,1.0117325859557662,207,9,6,7,6,8,8,1,6,7,5,7,7,7,7,6,6,3,5,5,3,"Wholesale and retail,motor vehicle repair,sale of fuel",Other retail,"Via mail order houses, Internet",4791
2250,1500,3500,1500,3000,600,5000,2250,700,1000,1500,22800," Other retail sale not in stores, stalls or markets",11.1357092861044,10.550746785383243,11.77313920671969,10.550746785383243,11.550746785383243,9.228818690495881,12.287712379549449,11.1357092861044,9.451211111832329,9.965784284662087,10.550746785383243,14.476746203939467,0.0007993521040840581,0.0009570034308572996,0.0007154801280505007,1.197223884152888,0.8950750544033875,208,3,3,4,3,3,6,5,3,2,2,4,5,5,6,5,2,0,1,2,4,"Wholesale and retail,motor vehicle repair,sale of fuel",Other retail,Other retail,4799
3000,1500,12000,1000,4000,4500,9000,5000,1500,4000,3500,49000," Passenger rail transport, interurban",11.550746785383243,10.550746785383243,13.550746785383243,9.965784284662087,11.965784284662087,12.1357092861044,13.1357092861044,12.287712379549449,10.550746785383243,11.965784284662087,11.77313920671969,15.580494128777294,0.0017179058377245111,0.0012760045744763995,0.0024530747247445738,0.7427674709846487,1.4279448098237133,209,7,7,5,4,4,3,1,4,4,3,5,2,2,1,2,3,4,4,3,5,Transportation and Storage,"Land, pipeline transport","Passenger rail, interurban",4910
8000,6000,52000,5000,10000,10000,12000,8000,4000,10000,10000,135000, Urban and suburban passenger land transport,12.965784284662087,12.550746785383243,15.66622400280318,12.287712379549449,13.287712379549449,13.287712379549449,13.550746785383243,12.965784284662087,11.965784284662087,13.287712379549449,13.287712379549449,17.042599881712917,0.004733005879445081,0.0031900114361909987,0.010629990473893153,0.6739927051527369,2.2459280095251986,210,7,7,5,4,4,3,1,4,4,3,5,2,2,1,2,3,4,4,3,5,Transportation and Storage,"Land, pipeline transport",Urban/suburban passenger transport,4931
3000,1500,7000,2000,4000,3500,4500,2500,2250,3000,2000,35250, Taxi operation,11.550746785383243,10.550746785383243,12.77313920671969,10.965784284662087,11.965784284662087,11.77313920671969,12.1357092861044,11.287712379549449,11.1357092861044,11.550746785383243,10.965784284662087,15.10533563706088,0.0012358404240773268,0.0012760045744763995,0.0014309602561010013,1.0324994632127031,1.157884325696297,211,7,7,5,4,4,3,1,4,4,3,5,2,7,7,6,3,3,5,5,3,Transportation and Storage,"Land, pipeline transport",Taxi operation,4932
6000,3000,8000,4000,10000,8000,6000,5000,4000,4500,4000,62500, Other passenger land transport n.e.c.,12.550746785383243,11.550746785383243,12.965784284662087,11.965784284662087,13.287712379549449,12.965784284662087,12.550746785383243,12.287712379549449,11.965784284662087,12.1357092861044,11.965784284662087,15.931568569324174,0.0021912064256690194,0.0031900114361909987,0.0016353831498297157,1.4558242431299115,0.7463391539345273,212,7,7,5,4,4,3,1,4,4,3,5,2,2,1,2,3,4,4,3,5,Transportation and Storage,"Land, pipeline transport",Other passenger land transport,4939
25000,24000,11000,8000,29000,16000,21000,19000,10000,30000,25000,218000, Freight transport by road,14.609640474436812,14.550746785383243,13.425215903299383,12.965784284662087,14.82376527978966,13.965784284662087,14.358101707440847,14.213711798105672,13.287712379549449,14.872674880270605,14.609640474436812,17.733968609439014,0.007642928012733538,0.009251033164953897,0.002248651831015859,1.210404330583929,0.29421339927178186,213,7,7,5,4,4,3,1,4,4,3,5,2,2,1,2,3,4,1,2,4,Transportation and Storage,"Land, pipeline transport",Road freight transport,4941
500,0,50,50,20,50,0,10,0,0,40,720, Transport via pipeline,8.965784284662087,-inf,5.643856189774724,5.643856189774724,4.321928094887363,5.643856189774724,-inf,3.321928094887362,-inf,-inf,5.321928094887363,9.491853096329674,2.52426980237071e-05,6.380022872381997e-06,1.0221144686435724e-05,0.25274726443227635,0.40491490556343723,214,3,3,4,3,3,6,5,3,2,2,4,5,5,6,5,2,0,1,2,4,Transportation and Storage,"Land, pipeline transport",Transport via pipeline,4950
300,0,4000,100,900,400,600,300,100,0,250,6950, Sea and coastal freight water transport,8.228818690495881,-inf,11.965784284662087,6.643856189774724,9.813781191217037,8.643856189774725,9.228818690495881,8.228818690495881,6.643856189774724,-inf,7.965784284662087,12.762797262498232,0.00024366215453439492,0.0002871010292571899,0.0008176915749148579,1.1782750169216911,3.3558415194897817,215,7,7,5,4,4,3,1,4,4,3,5,2,2,1,2,3,4,1,2,4,Transportation and Storage,Water transport,"Sea, coastal freight transport",5020
5000,1250,37000,1750,6000,3500,11000,2000,350,1500,3000,72350, Passenger air transport,12.287712379549449,10.287712379549449,15.175237650291036,10.77313920671969,12.550746785383243,11.77313920671969,13.425215903299383,10.965784284662087,8.451211111832329,10.550746785383243,11.550746785383243,16.14270539630645,0.0025365405583544567,0.0019140068617145992,0.007563647067962435,0.7545737265704447,2.981875075109873,216,8,2,2,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Transportation and Storage,Air transport,Passenger air transport,5110
20000,31000,12000,8000,32000,14000,31000,15000,6000,35000,30000,234000, Warehousing and storage,14.287712379549449,14.919980595048962,13.550746785383243,12.965784284662087,14.965784284662087,13.77313920671969,14.919980595048962,13.872674880270605,12.550746785383243,15.095067301607054,14.872674880270605,17.83614900424549,0.008203876857704807,0.010208036595811196,0.0024530747247445738,1.2442942248973605,0.2990140841083844,217,7,7,5,4,4,3,1,4,4,3,5,2,2,1,2,3,4,1,2,4,Transportation and Storage,"Warehousing, transport support",Warehousing and storage,5210
5000,4000,15000,1750,9000,7000,13000,7000,2250,11000,7000,82000, Service activities incidental to land transportation,12.287712379549449,11.965784284662087,13.872674880270605,10.77313920671969,13.1357092861044,12.77313920671969,13.66622400280318,12.77313920671969,11.1357092861044,13.425215903299383,12.77313920671969,16.32333628928017,0.002874862830477753,0.002871010292571899,0.003066343405930717,0.9986599228787503,1.0666051170939321,218,7,7,5,4,4,3,1,4,4,3,5,2,2,1,2,3,4,4,3,5,Transportation and Storage,"Warehousing, transport support",Incidental inland service,5221
4500,300,1250,1000,1500,4000,4500,3500,1250,400,2500,24700, Service activities incidental to water transportation,12.1357092861044,8.228818690495881,10.287712379549449,9.965784284662087,10.550746785383243,11.965784284662087,12.1357092861044,11.77313920671969,10.287712379549449,8.643856189774725,11.287712379549449,14.592223421359403,0.0008659647794243963,0.0004785017154286498,0.00025552861716089307,0.5525648696090252,0.29507968826485304,219,8,2,2,6,8,8,7,6,7,7,2,6,6,2,0,5,5,1,2,4,Transportation and Storage,"Warehousing, transport support",Incidental water service,5222
5000,600,14000,900,6000,6000,12000,3000,400,1750,1000,50650, Service activities incidental to air transportation,12.287712379549449,9.228818690495881,13.77313920671969,9.813781191217037,12.550746785383243,12.550746785383243,13.550746785383243,11.550746785383243,8.643856189774725,10.77313920671969,9.965784284662087,15.628274648575863,0.0017757536873621732,0.0019140068617145992,0.0028619205122020026,1.077856053649984,1.6116652509691793,220,8,2,2,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Transportation and Storage,"Warehousing, transport support",Incidental air service,5223
1000,500,3000,600,350,700,2000,75,150,100,400,8875, Cargo handling,9.965784284662087,8.965784284662087,11.550746785383243,9.228818690495881,8.451211111832329,9.451211111832329,10.965784284662087,6.22881869049588,7.22881869049588,6.643856189774724,8.643856189774725,13.115531404166768,0.0003111513124450007,0.00011165040026668495,0.0006132686811861434,0.35882991908131623,1.9709660755313225,221,8,2,2,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Transportation and Storage,"Warehousing, transport support",Cargo handling,5224
9000,5000,16000,1250,6000,4000,13000,4000,800,7000,6000,72050, Other transportation support activities,13.1357092861044,12.287712379549449,13.965784284662087,10.287712379549449,12.550746785383243,11.965784284662087,13.66622400280318,11.965784284662087,9.643856189774725,12.77313920671969,12.550746785383243,16.136710809949474,0.0025260227675112453,0.0019140068617145992,0.0032707662996594314,0.757715601906616,1.294828511336793,222,7,7,5,4,4,3,1,4,4,3,5,2,2,1,2,3,4,1,2,4,Transportation and Storage,"Warehousing, transport support",Other support activities,5229
14000,11000,20000,5000,17000,13000,21000,17000,6000,12000,12000,148000, Postal activities under universal service obligation,13.77313920671969,13.425215903299383,14.287712379549449,12.287712379549449,14.053247125912426,13.66622400280318,14.358101707440847,14.053247125912426,12.550746785383243,13.550746785383243,13.550746785383243,17.175237650291038,0.005188776815984238,0.005423019441524698,0.004088457874574289,1.0451440934631966,0.787942518934256,223,16,6,10,6,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Transportation and Storage,"Postal, courier activities",Under universal service obligation,5310
7000,8000,9000,2000,8000,4500,11000,9000,2000,22000,4500,87000, Other postal and courier activities,12.77313920671969,12.965784284662087,13.1357092861044,10.965784284662087,12.965784284662087,12.1357092861044,13.425215903299383,13.1357092861044,10.965784284662087,14.425215903299383,12.1357092861044,16.408727780510816,0.003050159344531275,0.002552009148952799,0.0018398060435584301,0.8366805994999491,0.6031835834600168,224,7,7,5,4,4,3,1,4,4,3,5,2,2,1,2,3,4,1,2,4,Transportation and Storage,"Postal, courier activities",Other,5320
22000,17000,60000,13000,42000,51000,48000,38000,19000,24000,20000,354000, Hotels and similar accommodation,14.425215903299383,14.053247125912426,15.872674880270605,13.66622400280318,15.358101707440847,15.638209626633582,15.550746785383243,15.213711798105672,14.213711798105672,14.550746785383243,14.287712379549449,18.433389834745086,0.012410993194989324,0.013398048032002195,0.012265373623722868,1.0795306887615872,0.9882668881548299,225,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Other Service activities,Accommodation,Hotels and similar,5510
6000,4500,1500,600,4500,3500,5000,8000,3000,800,1500,38900, Holiday and other short stay accommodation,12.550746785383243,12.1357092861044,10.550746785383243,9.228818690495881,12.1357092861044,11.77313920671969,12.287712379549449,12.965784284662087,11.550746785383243,9.643856189774725,10.550746785383243,15.247482534760916,0.0013638068793363975,0.0014355051462859494,0.0003066343405930717,1.0525721552192484,0.2248370683848392,226,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Other Service activities,Accommodation,Holiday and other short stay,5520
4000,2000,100,1500,3000,2250,4000,8000,5000,1250,2500,33600," Camping grounds, recreational vehicle parks and trailer parks",11.965784284662087,10.965784284662087,6.643856189774724,10.550746785383243,11.550746785383243,11.1357092861044,11.965784284662087,12.965784284662087,12.287712379549449,10.287712379549449,11.287712379549449,15.036173612553485,0.0011779925744396648,0.0009570034308572996,2.0442289372871448e-05,0.8124019213894595,0.017353495952718737,227,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Other Service activities,Accommodation,"Camping, vehicle/trailer parks",5530
250,700,2000,225,1250,1000,700,1500,250,400,300,8575, Other accommodation,7.965784284662087,9.451211111832329,10.965784284662087,7.813781191217037,10.287712379549449,9.965784284662087,9.451211111832329,10.550746785383243,7.965784284662087,8.643856189774725,8.228818690495881,13.065920955947536,0.00030063352160178945,0.00039875142952387483,0.00040884578745742893,1.3263704839011583,1.3599474379273457,228,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Other Service activities,Accommodation,Other,5590
67000,45000,195000,29000,90000,86000,120000,81000,36000,58000,58000,865000, Restaurants and mobile food service activities,16.03187347511986,15.45763738099176,17.5731145984117,14.82376527978966,16.457637380991763,16.392049039364185,16.872674880270605,16.305634287546713,15.1357092861044,15.82376527978966,15.82376527978966,19.722340607186172,0.030326296931259225,0.02871010292571899,0.03986246427709932,0.9467065164862142,1.3144520864995741,229,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Other Service activities,"Food, beverage service","Restaurants, mobile food service",5610
14000,4500,31000,2250,15000,10000,19000,8000,1250,13000,10000,128000, Event catering activities,13.77313920671969,12.1357092861044,14.919980595048962,11.1357092861044,13.872674880270605,13.287712379549449,14.213711798105672,12.965784284662087,10.287712379549449,13.66622400280318,13.287712379549449,16.96578428466209,0.004487590759770151,0.004785017154286498,0.006337109705590148,1.066277521823666,1.4121407331524873,230,10,2,2,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Other Service activities,"Food, beverage service",Event catering,5621
9000,5000,32000,3500,9000,9000,21000,8000,3500,10000,4500,114500, Other food service activities,13.1357092861044,12.287712379549449,14.965784284662087,11.77313920671969,13.1357092861044,13.1357092861044,14.358101707440847,12.965784284662087,11.77313920671969,13.287712379549449,12.1357092861044,16.80498807275903,0.004014290171825643,0.002871010292571899,0.006541532599318863,0.7151974993542142,1.6295614714727673,231,10,2,2,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Other Service activities,"Food, beverage service",Other food service,5629
