"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"347","3513","7820",-0.160695693504832,"Electricity distribution","Temporary employment agencies","Electricity, gas, steam, air con","Employment activities","Utilities, sewerage, waste and recycling","Business services",10
"348","4941","7820",0.273071043232786,"Road freight transport","Temporary employment agencies","Land, pipeline transport","Employment activities","Transportation and Storage","Business services",43
"349","8810","7820",0.252401292588036,"Elderly, disabled","Temporary employment agencies","Non residential social work","Employment activities","Government administrative functions, Education, Health","Business services",56
"350","8790","7820",-0.0462812586923167,"Other","Temporary employment agencies","Residential care activities","Employment activities","Government administrative functions, Education, Health","Business services",51
"351","5320","7820",0.0866066912129417,"Other","Temporary employment agencies","Postal, courier activities","Employment activities","Transportation and Storage","Business services",32
"352","9200","7820",-0.0909077152738988,"Gambling, betting activities","Temporary employment agencies","Gambling, betting","Employment activities","Other Service activities","Business services",12
"353","8532","7820",-0.0152245464252542,"Technical, vocational secondary","Temporary employment agencies","Education","Employment activities","Government administrative functions, Education, Health","Business services",30
"354","6622","7820",-0.0844038286588544,"Insurance agents/brokers activities","Temporary employment agencies","Auxiliary financial services","Employment activities","Business services","Business services",10
"355","8531","7820",-0.522791460913561,"General secondary","Temporary employment agencies","Education","Employment activities","Government administrative functions, Education, Health","Business services",12
"356","5510","7820",0.125145757143922,"Hotels and similar","Temporary employment agencies","Accommodation","Employment activities","Other Service activities","Business services",44
"357","7022","7820",0.24254141692694,"Business, other management","Temporary employment agencies","Head offices; mgment consultancy","Employment activities","Business services","Business services",62
"358","8730","7820",-0.0456607050468303,"Elderly, disabled","Temporary employment agencies","Residential care activities","Employment activities","Government administrative functions, Education, Health","Business services",48
"359","4299","7820",-0.00493176230927806,"Other civil engineering nec","Temporary employment agencies","Civil engineering","Employment activities","Construction (including development of real estate)","Business services",25
"360","8710","7820",-0.0165701019134295,"Residential nursing care","Temporary employment agencies","Residential care activities","Employment activities","Government administrative functions, Education, Health","Business services",43
"361","6512","7820",0.0167724954852217,"Non-life insurance","Temporary employment agencies","Financial, insurance, pension","Employment activities","Business services","Business services",13
"362","4321","7820",-0.258915726772629,"Electrical installation","Temporary employment agencies","Specialised activities","Employment activities","Construction (including development of real estate)","Business services",17
"363","4673","7820",0.24464715422402,"Wood, construction, sanitary equip","Temporary employment agencies","Other wholesale","Employment activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",14
"364","8110","7820",-0.181092801932147,"Combined facilities support","Temporary employment agencies","Buildings, landscape activities","Employment activities","Business services","Business services",18
"365","4754","7820",0.169004607225986,"Electrical household appliances","Temporary employment agencies","Specialised retail - household","Employment activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",12
"366","8891","7820",-0.405106395907591,"Child day-care","Temporary employment agencies","Non residential social work","Employment activities","Government administrative functions, Education, Health","Business services",11
"367","8621","7820",-0.170869549107517,"General medical practices","Temporary employment agencies","Human health activities","Employment activities","Government administrative functions, Education, Health","Business services",10
"368","8559","7820",0.143678958042196,"Other education nec","Temporary employment agencies","Other education","Employment activities","Government administrative functions, Education, Health","Business services",39
"369","6209","7820",0.0845579408258446,"Other","Temporary employment agencies","Computer programming, consultancy","Employment activities","Information and Communication","Business services",10
"370","8412","7820",-0.289184002829945,"Health care, education etc","Temporary employment agencies","Central/Local Gov. administration","Employment activities","Government administrative functions, Education, Health","Business services",10
"371","6831","7820",0.0212316784188566,"Agencies fee/contract basis","Temporary employment agencies","Real estate activities","Employment activities","Business services ","Business services",12
"372","7219","7820",-0.0823934834677943,"Other natural sciences, engineering","Temporary employment agencies","Scientific research, development","Employment activities","Business services","Business services",10
"373","5210","7820",0.37905439750749,"Warehousing and storage","Temporary employment agencies","Warehousing, transport support","Employment activities","Transportation and Storage","Business services",27
"374","6629","7820",-0.255962369185487,"Other insurance & pension services","Temporary employment agencies","Auxiliary financial services","Employment activities","Business services ","Business services",13
"375","7810","7820",0.826467778252486,"Employment placement agencies","Temporary employment agencies","Employment activities","Employment activities","Business services","Business services",223
"376","6619","7820",-0.144789056498403,"Other financial services","Temporary employment agencies","Auxiliary financial services","Employment activities","Business services","Business services",10
"377","4752","7820",0.115067271630517,"Hardware, paints, glass","Temporary employment agencies","Specialised retail - household","Employment activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",10
"378","7320","7820",0.265955377292091,"Market research, public polling","Temporary employment agencies","Advertising,market research","Employment activities","Business services","Business services",11
"379","6511","7820",0.186642640829056,"Life insurance","Temporary employment agencies","Financial, insurance, pension","Employment activities","Business services","Business services",11
"380","6201","7820",0.00728598888385221,"Programming activities","Temporary employment agencies","Computer programming, consultancy","Employment activities","Information and Communication","Business services",10
"381","6612","7820",0.117491056949033,"Security,commodity contract broking","Temporary employment agencies","Auxiliary financial services","Employment activities","Business services","Business services",10
"382","6832","7820",0.130321761924652,"Managament of fee/contract basis","Temporary employment agencies","Real estate activities","Employment activities","Business services ","Business services",14
"383","4669","7820",0.291318118144959,"Other","Temporary employment agencies","Other m/c, equipment wholesale","Employment activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",12
"384","8299","7820",0.270514522094933,"Other","Temporary employment agencies","Office admin, business support","Employment activities","Business services","Business services",32
"385","9499","7820",0.0518189320576357,"Other nec","Temporary employment agencies","Membership organisations activities","Employment activities","Other Service activities","Business services",10
"386","3600","7820",0.184039809767365,"Water collection, treatment, supply","Temporary employment agencies","Water and sewerage","Employment activities","Utilities, sewerage, waste and recycling","Business services",10
"387","4772","7820",0.0733828946764154,"Footwear, leather goods","Temporary employment agencies","Specialised retail - other","Employment activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",11
"388","2910","7820",0.681624495048043,"Manufacture of motor vehicles","Temporary employment agencies","Motor vehicles,trailers/semitrailer","Employment activities","Manufacture machinery, vehicle, transport","Business services",10
"389","2120","7820",-0.0602282874901638,"Pharmaceutical preparations","Temporary employment agencies","Basic pharmaceutical products","Employment activities","Manufacture coke, petroleum, chemicals, pharmaceuticals","Business services",10
"390","4646","7820",0.286082094614011,"Pharmaceutical goods","Temporary employment agencies","Household goods wholesale","Employment activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",10
"391","9312","7820",0.122983289190701,"Activities of sport clubs","Temporary employment agencies","Sports activities and recreation","Employment activities","Other Service activities","Business services",21
"392","5813","7820",0.250426518388083,"Newspapers","Temporary employment agencies","Publishing activities","Employment activities","Information and Communication","Business services",12
"393","3811","7820",0.291549839150154,"Non-hazardous waste collection","Temporary employment agencies","Waste","Employment activities","Utilities, sewerage, waste and recycling","Business services",10
"394","8720","7820",-0.0298261467106352,"Learning, mental, substance abuse","Temporary employment agencies","Residential care activities","Employment activities","Government administrative functions, Education, Health","Business services",11
"395","4764","7820",0.174060780002826,"Sporting equipment","Temporary employment agencies","Specialised retail - other","Employment activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",14
"396","4639","7820",0.447741646962589,"Other non-specialised","Temporary employment agencies","Food, beverages, tobacco wholesale","Employment activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",11
"397","7311","7820",0.51729284550202,"Advertising agencies","Temporary employment agencies","Advertising,market research","Employment activities","Business services","Business services",12
"398","1812","7820",0.604000881062127,"Other","Temporary employment agencies","Printing","Employment activities","All other Manufacturing","Business services",15
"399","7010","7820",-0.100088393403889,"Head office activities","Temporary employment agencies","Head offices; mgment consultancy","Employment activities","Business services","Business services",10
"400","8220","7820",0.154290358108273,"Activities of call centres","Temporary employment agencies","Office admin, business support","Employment activities","Business services","Business services",24
"401","9700","7820",0.00611260767802215,"Households as employers","Temporary employment agencies","Domestic personnel employment","Employment activities","Other Service activities","Business services",13
"402","1089","7820",0.262053879752735,"Other food products nec","Temporary employment agencies","Food products - other","Employment activities","Manufacture food, drink, tobacco","Business services",12
"403","1039","7820",0.359323241904817,"Other fruit, vegetable","Temporary employment agencies","Food products - fruit, vegetables","Employment activities","Manufacture food, drink, tobacco","Business services",10
"404","1071","7820",0.266583726930429,"Bread; pastry goods, cakes","Temporary employment agencies","Food products - other","Employment activities","Manufacture food, drink, tobacco","Business services",10
"405","9609","7820",0.235672455133328,"Other","Temporary employment agencies","Other personal service activities","Employment activities","Other Service activities","Business services",10
"406","2651","7820",0.235672455133328,"Measuring, testing appliances","Temporary employment agencies","Computer, electronic, optical","Employment activities","Manufacture computer, electronic, light electrical","Business services",10
"407","6492","7820",0.356288838698975,"Other credit granting","Temporary employment agencies","Financial, insurance, pension","Employment activities","Business services","Business services",10
"408","4775","7820",0.474970728788128,"Cosmetic, toilet articles","Temporary employment agencies","Specialised retail - other","Employment activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",10
"409","5629","7820",-0.11876970376099,"Other food service","Temporary employment agencies","Food, beverage service","Employment activities","Other Service activities","Business services",10
"410","7490","7820",0.205070904776845,"Other","Temporary employment agencies","Other professional, scientific/tech","Employment activities","Business services","Business services",11
"411","4791","7820",0.604642736728748,"Via mail order houses, Internet","Temporary employment agencies","Other retail","Employment activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",11
"412","2562","7820",0.251464200221792,"Machining","Temporary employment agencies","Other fabricated metal products","Employment activities","All other Manufacturing","Business services",10
"413","2410","7820",0.725155841761921,"Iron, steel, ferro-alloys","Temporary employment agencies","Basic metals","Employment activities","All other Manufacturing","Business services",10
"414","1051","7820",0.459320044287376,"Dairies, cheese making","Temporary employment agencies","Food products - other","Employment activities","Manufacture food, drink, tobacco","Business services",10
"415","1012","7820",0.533419910230354,"Poultry meat processing, preserving","Temporary employment agencies","Food products - meat, fish","Employment activities","Manufacture food, drink, tobacco","Business services",10
"416","1013","7820",0.382968441652197,"Meat, poultry meat production","Temporary employment agencies","Food products - meat, fish","Employment activities","Manufacture food, drink, tobacco","Business services",11
"417","2223","7820",0.639499531057664,"Builders' ware of plastic","Temporary employment agencies","Rubber and plastic products","Employment activities","All other Manufacturing","Business services",10
"418","3250","7820",0.590166463609052,"Medical, dental instruments","Temporary employment agencies","Other manufacturing","Employment activities","All other Manufacturing","Business services",10
"419","4672","7820",0.724880217778481,"Metals, metal ores","Temporary employment agencies","Other wholesale","Employment activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",10
"420","2229","7820",0.742825649812611,"Other plastic","Temporary employment agencies","Rubber and plastic products","Employment activities","All other Manufacturing","Business services",10
"421","2932","7820",0.654919325582735,"Motor vehicle other parts","Temporary employment agencies","Motor vehicles,trailers/semitrailer","Employment activities","Manufacture machinery, vehicle, transport","Business services",11
"422","4631","7820",0.778586548195745,"Fruit and vegetables","Temporary employment agencies","Food, beverages, tobacco wholesale","Employment activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",10
"423","1085","7820",0.466854483048224,"Prepared meals and dishes","Temporary employment agencies","Food products - other","Employment activities","Manufacture food, drink, tobacco","Business services",10
"424","1011","7820",0.626643711142994,"Meat processing, preserving","Temporary employment agencies","Food products - meat, fish","Employment activities","Manufacture food, drink, tobacco","Business services",10
"425","8292","7820",0.830560664466585,"Packaging activities","Temporary employment agencies","Office admin, business support","Employment activities","Business services","Business services",10
"426","1031","7820",0.882806203335489,"Potato processing, preserving","Temporary employment agencies","Food products - fruit, vegetables","Employment activities","Manufacture food, drink, tobacco","Business services",10
"427","8520","5610",-0.545454135559716,"Primary","Restaurants, mobile food service","Education","Food, beverage service","Government administrative functions, Education, Health","Other Service activities",56
"428","8610","5610",-0.591695437833625,"Hospital activities","Restaurants, mobile food service","Human health activities","Food, beverage service","Government administrative functions, Education, Health","Other Service activities",15
"429","6419","5610",-0.493241047400133,"Other monetary intermediation","Restaurants, mobile food service","Financial, insurance, pension","Food, beverage service","Business services","Other Service activities",12
"430","4711","5610",0.343602135166795,"Food, beverages, tobacco mainly","Restaurants, mobile food service","Non specialised retail stores","Food, beverage service","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",120
"431","4771","5610",0.223489915585038,"Clothing","Restaurants, mobile food service","Specialised retail - other","Food, beverage service","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",39
"432","7820","5610",-0.0707017128450693,"Temporary employment agencies","Restaurants, mobile food service","Employment activities","Food, beverage service","Business services","Other Service activities",50
"433","5610","5610",1,"Restaurants, mobile food service","Restaurants, mobile food service","Food, beverage service","Food, beverage service","Other Service activities","Other Service activities",1508
"434","8411","5610",-0.638911031180472,"General public administration","Restaurants, mobile food service","Central/Local Gov. administration","Food, beverage service","Government administrative functions, Education, Health","Other Service activities",10
"435","8121","5610",0.0818275778428714,"General cleaning of buildings","Restaurants, mobile food service","Buildings, landscape activities","Food, beverage service","Business services","Other Service activities",50
"436","8542","5610",-0.0813107339961942,"Tertiary","Restaurants, mobile food service","Education","Food, beverage service","Government administrative functions, Education, Health","Other Service activities",19
"437","8899","5610",-0.520490710424851,"Other","Restaurants, mobile food service","Non residential social work","Food, beverage service","Government administrative functions, Education, Health","Other Service activities",11
"438","4719","5610",0.138591880022083,"Other non specialised","Restaurants, mobile food service","Non specialised retail stores","Food, beverage service","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",32
"439","6910","5610",-0.0292201713274252,"Legal activities","Restaurants, mobile food service","Legal and accounting activities","Food, beverage service","Business services ","Other Service activities",10
"440","5621","5610",0.657486895867438,"Event catering","Restaurants, mobile food service","Food, beverage service","Food, beverage service","Other Service activities","Other Service activities",115
"441","5630","5610",0.70586292131241,"Beverage serving","Restaurants, mobile food service","Food, beverage service","Food, beverage service","Other Service activities","Other Service activities",160
"442","6820","5610",-0.146090033322389,"Renting, operating own or leased ","Restaurants, mobile food service","Real estate activities","Food, beverage service","Business services ","Other Service activities",13
"443","8010","5610",0.0403456934758836,"Private security","Restaurants, mobile food service","Security, investigation activities","Food, beverage service","Business services","Other Service activities",10
"444","8810","5610",-0.209581102878858,"Elderly, disabled","Restaurants, mobile food service","Non residential social work","Food, beverage service","Government administrative functions, Education, Health","Other Service activities",10
"445","8790","5610",-0.362572105493354,"Other","Restaurants, mobile food service","Residential care activities","Food, beverage service","Government administrative functions, Education, Health","Other Service activities",10
"446","9200","5610",0.448185187203662,"Gambling, betting activities","Restaurants, mobile food service","Gambling, betting","Food, beverage service","Other Service activities","Other Service activities",17
"447","8532","5610",-0.0910281672575674,"Technical, vocational secondary","Restaurants, mobile food service","Education","Food, beverage service","Government administrative functions, Education, Health","Other Service activities",10
"448","8531","5610",-0.430382118882297,"General secondary","Restaurants, mobile food service","Education","Food, beverage service","Government administrative functions, Education, Health","Other Service activities",10
"449","5510","5610",0.721131479765657,"Hotels and similar","Restaurants, mobile food service","Accommodation","Food, beverage service","Other Service activities","Other Service activities",98
"450","8730","5610",-0.375187642956554,"Elderly, disabled","Restaurants, mobile food service","Residential care activities","Food, beverage service","Government administrative functions, Education, Health","Other Service activities",12
"451","8710","5610",-0.127559560849511,"Residential nursing care","Restaurants, mobile food service","Residential care activities","Food, beverage service","Government administrative functions, Education, Health","Other Service activities",10
"452","7810","5610",0.186531779808833,"Employment placement agencies","Restaurants, mobile food service","Employment activities","Food, beverage service","Business services","Other Service activities",10
"453","9311","5610",0.139555811670581,"Operation of sports facilities","Restaurants, mobile food service","Sports activities and recreation","Food, beverage service","Other Service activities","Other Service activities",10
"454","8299","5610",0.239563844984193,"Other","Restaurants, mobile food service","Office admin, business support","Food, beverage service","Business services","Other Service activities",15
"455","9499","5610",0.335052762285975,"Other nec","Restaurants, mobile food service","Membership organisations activities","Food, beverage service","Other Service activities","Other Service activities",11
"456","4772","5610",0.470828717145064,"Footwear, leather goods","Restaurants, mobile food service","Specialised retail - other","Food, beverage service","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",11
"457","9312","5610",0.336926864348606,"Activities of sport clubs","Restaurants, mobile food service","Sports activities and recreation","Food, beverage service","Other Service activities","Other Service activities",19
"458","4762","5610",0.497799210272298,"Newspapers, stationery","Restaurants, mobile food service","Specialised retail - other","Food, beverage service","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",10
"459","4764","5610",0.527537158727136,"Sporting equipment","Restaurants, mobile food service","Specialised retail - other","Food, beverage service","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",16
"460","8220","5610",0.159567170997457,"Activities of call centres","Restaurants, mobile food service","Office admin, business support","Food, beverage service","Business services","Other Service activities",10
"461","4724","5610",0.74180438683458,"Bread, cakes, confectionery","Restaurants, mobile food service","Specialised retail - food etc","Food, beverage service","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",16
"462","1071","5610",0.508355241738006,"Bread; pastry goods, cakes","Restaurants, mobile food service","Food products - other","Food, beverage service","Manufacture food, drink, tobacco","Other Service activities",12
"463","5530","5610",0.727204615399794,"Camping, vehicle/trailer parks","Restaurants, mobile food service","Accommodation","Food, beverage service","Other Service activities","Other Service activities",10
"464","5629","5610",0.0426274212322945,"Other food service","Restaurants, mobile food service","Food, beverage service","Food, beverage service","Other Service activities","Other Service activities",10
"465","5914","5610",0.912261380794808,"Motion picture projection","Restaurants, mobile food service","Motion picture, video, radio, TV","Food, beverage service","Information and Communication","Other Service activities",10
"466","4729","5610",0.940085878428635,"Other food in specialised stores","Restaurants, mobile food service","Specialised retail - food etc","Food, beverage service","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",10
"467","8520","8411",0.5621344888339,"Primary","General public administration","Education","Central/Local Gov. administration","Government administrative functions, Education, Health","Government administrative functions, Education, Health",1286
"468","8610","8411",-0.798163205606791,"Hospital activities","General public administration","Human health activities","Central/Local Gov. administration","Government administrative functions, Education, Health","Government administrative functions, Education, Health",15
"469","6419","8411",-0.707989688498342,"Other monetary intermediation","General public administration","Financial, insurance, pension","Central/Local Gov. administration","Business services","Government administrative functions, Education, Health",14
"470","4711","8411",-0.586735741449772,"Food, beverages, tobacco mainly","General public administration","Non specialised retail stores","Central/Local Gov. administration","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",31
"471","8424","8411",0.303504633806118,"Police, public order, safety activ.","General public administration","Central/Local Gov. administration","Central/Local Gov. administration","Government administrative functions, Education, Health","Government administrative functions, Education, Health",10
"472","4771","8411",-0.570166061212152,"Clothing","General public administration","Specialised retail - other","Central/Local Gov. administration","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",17
"473","7820","8411",-0.526925485352335,"Temporary employment agencies","General public administration","Employment activities","Central/Local Gov. administration","Business services","Government administrative functions, Education, Health",38
"474","5610","8411",-0.638911031180472,"Restaurants, mobile food service","General public administration","Food, beverage service","Central/Local Gov. administration","Other Service activities","Government administrative functions, Education, Health",11
"475","8411","8411",1,"General public administration","General public administration","Central/Local Gov. administration","Central/Local Gov. administration","Government administrative functions, Education, Health","Government administrative functions, Education, Health",1465
"476","8690","8411",-0.69985142761059,"Other","General public administration","Human health activities","Central/Local Gov. administration","Government administrative functions, Education, Health","Government administrative functions, Education, Health",11
"477","8121","8411",-0.499886730847446,"General cleaning of buildings","General public administration","Buildings, landscape activities","Central/Local Gov. administration","Business services","Government administrative functions, Education, Health",18
"478","8542","8411",-0.350560925874976,"Tertiary","General public administration","Education","Central/Local Gov. administration","Government administrative functions, Education, Health","Government administrative functions, Education, Health",16
"479","8413","8411",-0.331212526663986,"","General public administration","","Central/Local Gov. administration","","Government administrative functions, Education, Health",17
"480","8899","8411",-0.125513774418773,"Other","General public administration","Non residential social work","Central/Local Gov. administration","Government administrative functions, Education, Health","Government administrative functions, Education, Health",28
"481","4719","8411",-0.408314809449648,"Other non specialised","General public administration","Non specialised retail stores","Central/Local Gov. administration","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",12
"482","6910","8411",-0.101033485906227,"Legal activities","General public administration","Legal and accounting activities","Central/Local Gov. administration","Business services ","Government administrative functions, Education, Health",12
"483","5630","8411",-0.566492129514135,"Beverage serving","General public administration","Food, beverage service","Central/Local Gov. administration","Other Service activities","Government administrative functions, Education, Health",11
"484","6820","8411",-0.253654803087682,"Renting, operating own or leased ","General public administration","Real estate activities","Central/Local Gov. administration","Business services ","Government administrative functions, Education, Health",10
"485","8810","8411",-0.527809765030404,"Elderly, disabled","General public administration","Non residential social work","Central/Local Gov. administration","Government administrative functions, Education, Health","Government administrative functions, Education, Health",10
"486","8790","8411",-0.248073061113792,"Other","General public administration","Residential care activities","Central/Local Gov. administration","Government administrative functions, Education, Health","Government administrative functions, Education, Health",18
"487","8532","8411",-0.295794211277608,"Technical, vocational secondary","General public administration","Education","Central/Local Gov. administration","Government administrative functions, Education, Health","Government administrative functions, Education, Health",13
"488","8531","8411",-0.341779297891468,"General secondary","General public administration","Education","Central/Local Gov. administration","Government administrative functions, Education, Health","Government administrative functions, Education, Health",17
"489","5510","8411",-0.301191559414924,"Hotels and similar","General public administration","Accommodation","Central/Local Gov. administration","Other Service activities","Government administrative functions, Education, Health",10
"490","8730","8411",-0.535468030458046,"Elderly, disabled","General public administration","Residential care activities","Central/Local Gov. administration","Government administrative functions, Education, Health","Government administrative functions, Education, Health",10
"491","8423","8411",0.816230854423686,"Justice, judicial activities","General public administration","Central/Local Gov. administration","Central/Local Gov. administration","Government administrative functions, Education, Health","Government administrative functions, Education, Health",136
"492","8559","8411",-0.0967421205595065,"Other education nec","General public administration","Other education","Central/Local Gov. administration","Government administrative functions, Education, Health","Government administrative functions, Education, Health",18
"493","8412","8411",0.544720501163781,"Health care, education etc","General public administration","Central/Local Gov. administration","Central/Local Gov. administration","Government administrative functions, Education, Health","Government administrative functions, Education, Health",83
"494","9311","8411",0.761996054878361,"Operation of sports facilities","General public administration","Sports activities and recreation","Central/Local Gov. administration","Other Service activities","Government administrative functions, Education, Health",78
"495","3811","8411",0.491215394349737,"Non-hazardous waste collection","General public administration","Waste","Central/Local Gov. administration","Utilities, sewerage, waste and recycling","Government administrative functions, Education, Health",10
"496","7500","8411",0.890815676355768,"Veterinary activities","General public administration","Veterinary activities","Central/Local Gov. administration","Agriculture, Forestry, Fishing, Veterinary","Government administrative functions, Education, Health",45
"497","7120","8411",0.732361955017963,"Technical testing/analysis","General public administration","Architectural, eng/tech testing","Central/Local Gov. administration","Business services","Government administrative functions, Education, Health",16
"498","9102","8411",0.818486661733697,"Museum activities","General public administration","Libraries, archives, museums","Central/Local Gov. administration","Other Service activities","Government administrative functions, Education, Health",10
"499","7430","8411",0.952747949257323,"Translation, interpretation","General public administration","Other professional, scientific/tech","Central/Local Gov. administration","Business services","Government administrative functions, Education, Health",22
"500","8520","8690",-0.559981336167318,"Primary","Other","Education","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",96
"501","8610","8690",0.672251384231062,"Hospital activities","Other","Human health activities","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",841
"502","4711","8690",-0.655413808019171,"Food, beverages, tobacco mainly","Other","Non specialised retail stores","Human health activities","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",28
"503","4771","8690",-0.510425568266627,"Clothing","Other","Specialised retail - other","Human health activities","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",22
"504","7820","8690",-0.286883697191876,"Temporary employment agencies","Other","Employment activities","Human health activities","Business services","Government administrative functions, Education, Health",69
"505","8411","8690",-0.69985142761059,"General public administration","Other","Central/Local Gov. administration","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",11
"506","8690","8690",1,"Other","Other","Human health activities","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",1417
"507","8121","8690",-0.447076394137182,"General cleaning of buildings","Other","Buildings, landscape activities","Human health activities","Business services","Government administrative functions, Education, Health",17
"508","8542","8690",-0.338214588191596,"Tertiary","Other","Education","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",14
"509","8899","8690",-0.235428468250685,"Other","Other","Non residential social work","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",29
"510","5630","8690",-0.475513339484327,"Beverage serving","Other","Food, beverage service","Human health activities","Other Service activities","Government administrative functions, Education, Health",13
"511","6820","8690",-0.273904966133586,"Renting, operating own or leased ","Other","Real estate activities","Human health activities","Business services ","Government administrative functions, Education, Health",12
"512","8810","8690",0.376063173250278,"Elderly, disabled","Other","Non residential social work","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",62
"513","8790","8690",0.11212605533938,"Other","Other","Residential care activities","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",43
"514","8730","8690",-0.0744682240562855,"Elderly, disabled","Other","Residential care activities","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",29
"515","8710","8690",0.279472759623378,"Residential nursing care","Other","Residential care activities","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",46
"516","8891","8690",-0.21386866408761,"Child day-care","Other","Non residential social work","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",10
"517","8621","8690",0.697472230260449,"General medical practices","Other","Human health activities","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",88
"518","8559","8690",-0.236791651490307,"Other education nec","Other","Other education","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",10
"519","8412","8690",0.885848250254513,"Health care, education etc","Other","Central/Local Gov. administration","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",261
"520","7810","8690",0.0547488805368461,"Employment placement agencies","Other","Employment activities","Human health activities","Business services","Government administrative functions, Education, Health",10
"521","8299","8690",-0.171123866908497,"Other","Other","Office admin, business support","Human health activities","Business services","Government administrative functions, Education, Health",11
"522","2120","8690",0.685320099094222,"Pharmaceutical preparations","Other","Basic pharmaceutical products","Human health activities","Manufacture coke, petroleum, chemicals, pharmaceuticals","Government administrative functions, Education, Health",69
"523","8720","8690",0.320979032325438,"Learning, mental, substance abuse","Other","Residential care activities","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",17
"524","9700","8690",0.121839327501459,"Households as employers","Other","Domestic personnel employment","Human health activities","Other Service activities","Government administrative functions, Education, Health",10
"525","7490","8690",0.659263577933503,"Other","Other","Other professional, scientific/tech","Human health activities","Business services","Government administrative functions, Education, Health",25
"526","8622","8690",0.604342919086546,"Specialist medical practices","Other","Human health activities","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",10
"527","8520","8121",-0.0877142776905641,"Primary","General cleaning of buildings","Education","Buildings, landscape activities","Government administrative functions, Education, Health","Business services",214
"528","8610","8121",-0.516798301017929,"Hospital activities","General cleaning of buildings","Human health activities","Buildings, landscape activities","Government administrative functions, Education, Health","Business services",34
"529","6419","8121",-0.689681967417829,"Other monetary intermediation","General cleaning of buildings","Financial, insurance, pension","Buildings, landscape activities","Business services","Business services",12
"530","4711","8121",0.0170605142829621,"Food, beverages, tobacco mainly","General cleaning of buildings","Non specialised retail stores","Buildings, landscape activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",82
"531","5310","8121",-0.427111816976461,"Under universal service obligation","General cleaning of buildings","Postal, courier activities","Buildings, landscape activities","Transportation and Storage","Business services",10
"532","4771","8121",-0.264465953548081,"Clothing","General cleaning of buildings","Specialised retail - other","Buildings, landscape activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",22
"533","7820","8121",-0.0612933517088987,"Temporary employment agencies","General cleaning of buildings","Employment activities","Buildings, landscape activities","Business services","Business services",75
"534","5610","8121",0.0818275778428714,"Restaurants, mobile food service","General cleaning of buildings","Food, beverage service","Buildings, landscape activities","Other Service activities","Business services",42
"535","8411","8121",-0.499886730847446,"General public administration","General cleaning of buildings","Central/Local Gov. administration","Buildings, landscape activities","Government administrative functions, Education, Health","Business services",16
