"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"3533","1071","1089",0.958809762347003,"Bread; pastry goods, cakes","Other food products nec","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",23
"3534","1051","1089",0.960247857933682,"Dairies, cheese making","Other food products nec","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",11
"3535","1089","1089",1,"Other food products nec","Other food products nec","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",57
"3536","1012","1089",0.961852474960605,"Poultry meat processing, preserving","Other food products nec","Food products - meat, fish","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",10
"3537","1085","1089",0.993933974589483,"Prepared meals and dishes","Other food products nec","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",73
"3538","1013","1089",0.987064706649483,"Meat, poultry meat production","Other food products nec","Food products - meat, fish","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",42
"3539","1061","1089",0.990486784849257,"Grain mill products","Other food products nec","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",19
"3540","1084","1089",0.995076958967225,"Condiments and seasonings","Other food products nec","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",10
"3541","8520","8129",-0.252036222020087,"Primary","Other cleaning activities","Education","Buildings, landscape activities","Government administrative functions, Education, Health","Business services",23
"3542","4711","8129",-0.0766496309958705,"Food, beverages, tobacco mainly","Other cleaning activities","Non specialised retail stores","Buildings, landscape activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",14
"3543","5610","8129",0.0163150283335009,"Restaurants, mobile food service","Other cleaning activities","Food, beverage service","Buildings, landscape activities","Other Service activities","Business services",10
"3544","7820","8129",0.147011678854394,"Temporary employment agencies","Other cleaning activities","Employment activities","Buildings, landscape activities","Business services","Business services",19
"3545","8121","8129",0.899611027349089,"General cleaning of buildings","Other cleaning activities","Buildings, landscape activities","Buildings, landscape activities","Business services","Business services",115
"3546","8110","8129",0.630163101433763,"Combined facilities support","Other cleaning activities","Buildings, landscape activities","Buildings, landscape activities","Business services","Business services",12
"3547","5621","8129",0.592210042999183,"Event catering","Other cleaning activities","Food, beverage service","Buildings, landscape activities","Other Service activities","Business services",10
"3548","5629","8129",0.744130875747418,"Other food service","Other cleaning activities","Food, beverage service","Buildings, landscape activities","Other Service activities","Business services",12
"3549","5223","8129",0.922052082059486,"Incidental air service","Other cleaning activities","Warehousing, transport support","Buildings, landscape activities","Transportation and Storage","Business services",10
"3550","8129","8129",1,"Other cleaning activities","Other cleaning activities","Buildings, landscape activities","Buildings, landscape activities","Business services","Business services",110
"3551","8520","9412",-0.194715341379233,"Primary","Professional","Education","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",11
"3552","8542","9412",0.699014986290444,"Tertiary","Professional","Education","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",12
"3553","8899","9412",0.632604590758181,"Other","Professional","Non residential social work","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",10
"3554","9412","9412",1,"Professional","Professional","Membership organisations activities","Membership organisations activities","Other Service activities","Other Service activities",109
"3555","7820","1012",0.674628818369442,"Temporary employment agencies","Poultry meat processing, preserving","Employment activities","Food products - meat, fish","Business services","Manufacture food, drink, tobacco",61
"3556","1089","1012",0.989789468570836,"Other food products nec","Poultry meat processing, preserving","Food products - other","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",71
"3557","1012","1012",1,"Poultry meat processing, preserving","Poultry meat processing, preserving","Food products - meat, fish","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",105
"3558","1013","1012",0.981060103275568,"Meat, poultry meat production","Poultry meat processing, preserving","Food products - meat, fish","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",28
"3559","1011","1012",0.992298547755513,"Meat processing, preserving","Poultry meat processing, preserving","Food products - meat, fish","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",16
"3560","7820","4634",0.142357743029323,"Temporary employment agencies","Beverages","Employment activities","Food, beverages, tobacco wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",10
"3561","5210","4634",0.859739698226983,"Warehousing and storage","Beverages","Warehousing, transport support","Food, beverages, tobacco wholesale","Transportation and Storage","Wholesale and retail,motor vehicle repair,sale of fuel",10
"3562","4634","4634",1,"Beverages","Beverages","Food, beverages, tobacco wholesale","Food, beverages, tobacco wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",105
"3563","1105","4634",0.997876987253562,"Beer","Beverages","Beverages","Food, beverages, tobacco wholesale","Manufacture food, drink, tobacco","Wholesale and retail,motor vehicle repair,sale of fuel",53
"3564","8520","9313",-0.375756984507497,"Primary","Fitness facilities","Education","Sports activities and recreation","Government administrative functions, Education, Health","Other Service activities",17
"3565","8610","9313",0.461360947974001,"Hospital activities","Fitness facilities","Human health activities","Sports activities and recreation","Government administrative functions, Education, Health","Other Service activities",65
"3566","4711","9313",0.0623923671076317,"Food, beverages, tobacco mainly","Fitness facilities","Non specialised retail stores","Sports activities and recreation","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",18
"3567","5610","9313",0.286957130745025,"Restaurants, mobile food service","Fitness facilities","Food, beverage service","Sports activities and recreation","Other Service activities","Other Service activities",17
"3568","4771","9313",0.458865223974025,"Clothing","Fitness facilities","Specialised retail - other","Sports activities and recreation","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",19
"3569","8121","9313",0.256743615122295,"General cleaning of buildings","Fitness facilities","Buildings, landscape activities","Sports activities and recreation","Business services","Other Service activities",10
"3570","5630","9313",0.429782274949133,"Beverage serving","Fitness facilities","Food, beverage service","Sports activities and recreation","Other Service activities","Other Service activities",14
"3571","5510","9313",0.644649612125615,"Hotels and similar","Fitness facilities","Accommodation","Sports activities and recreation","Other Service activities","Other Service activities",14
"3572","9311","9313",0.842739785163498,"Operation of sports facilities","Fitness facilities","Sports activities and recreation","Sports activities and recreation","Other Service activities","Other Service activities",17
"3573","9312","9313",0.917929628839731,"Activities of sport clubs","Fitness facilities","Sports activities and recreation","Sports activities and recreation","Other Service activities","Other Service activities",30
"3574","9313","9313",1,"Fitness facilities","Fitness facilities","Sports activities and recreation","Sports activities and recreation","Other Service activities","Other Service activities",105
"3575","4711","2511",-0.123415750986149,"Food, beverages, tobacco mainly","Metal structures, parts of","Non specialised retail stores","Other fabricated metal products","Wholesale and retail,motor vehicle repair,sale of fuel","All other Manufacturing",10
"3576","7820","2511",0.149744028147216,"Temporary employment agencies","Metal structures, parts of","Employment activities","Other fabricated metal products","Business services","All other Manufacturing",15
"3577","7112","2511",0.645278796927505,"Engineering/tech consultancy","Metal structures, parts of","Architectural, eng/tech testing","Other fabricated metal products","Business services","All other Manufacturing",11
"3578","4299","2511",0.793135597211228,"Other civil engineering nec","Metal structures, parts of","Civil engineering","Other fabricated metal products","Construction (including development of real estate)","All other Manufacturing",11
"3579","4399","2511",0.920443677711496,"Other","Metal structures, parts of","Specialised activities","Other fabricated metal products","Construction (including development of real estate)","All other Manufacturing",10
"3580","7732","2511",0.946135558643289,"Construction machinery, equipment","Metal structures, parts of","Rental, leasing activities","Other fabricated metal products","Business services","All other Manufacturing",10
"3581","2562","2511",0.960155134584326,"Machining","Metal structures, parts of","Other fabricated metal products","Other fabricated metal products","All other Manufacturing","All other Manufacturing",19
"3582","2511","2511",1,"Metal structures, parts of","Metal structures, parts of","Other fabricated metal products","Other fabricated metal products","All other Manufacturing","All other Manufacturing",103
"3583","2410","2511",0.987305060227171,"Iron, steel, ferro-alloys","Metal structures, parts of","Basic metals","Other fabricated metal products","All other Manufacturing","All other Manufacturing",16
"3584","3320","2511",0.982556871009732,"Industrial machinery, equipment","Metal structures, parts of","Repair/installation excl. household","Other fabricated metal products","Machinery repair excluding motor vehicles","All other Manufacturing",11
"3585","3832","2511",0.982249882146498,"Recovery of sorted materials","Metal structures, parts of","Materials recovery/recycling","Other fabricated metal products","Utilities, sewerage, waste and recycling","All other Manufacturing",10
"3586","2599","2511",0.993988138574549,"Other fabricated metal products nec","Metal structures, parts of","Other fabricated metal products","Other fabricated metal products","All other Manufacturing","All other Manufacturing",27
"3587","2920","2511",0.981894540109527,"Motor vehicle coachwork,trailer","Metal structures, parts of","Motor vehicles,trailers/semitrailer","Other fabricated metal products","Manufacture machinery, vehicle, transport","All other Manufacturing",10
"3588","7820","1721",0.397803560740992,"Temporary employment agencies","Corrugated paper, containers","Employment activities","Paper and paper products","Business services","All other Manufacturing",14
"3589","1812","1721",0.979272204769763,"Other","Corrugated paper, containers","Printing","Paper and paper products","All other Manufacturing","All other Manufacturing",17
"3590","1721","1721",1,"Corrugated paper, containers","Corrugated paper, containers","Paper and paper products","Paper and paper products","All other Manufacturing","All other Manufacturing",102
"3591","1729","1721",0.995681510729991,"Other","Corrugated paper, containers","Paper and paper products","Paper and paper products","All other Manufacturing","All other Manufacturing",10
"3592","4649","4666",0.964174536549273,"Other","Other office m/c, equipment","Household goods wholesale","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",15
"3593","4651","4666",0.987292533460889,"Computers, peripherals, software","Other office m/c, equipment","Information/comms equip wholesale","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",39
"3594","4666","4666",1,"Other office m/c, equipment","Other office m/c, equipment","Other m/c, equipment wholesale","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",101
"3595","4741","4666",0.990689044908243,"Computers, peripherals, software","Other office m/c, equipment","Specialised retail - info/comms","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",11
"3596","8219","4666",0.991561672733998,"Specialised office support","Other office m/c, equipment","Office admin, business support","Other m/c, equipment wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",10
"3597","7820","2223",0.504037818442416,"Temporary employment agencies","Builders' ware of plastic","Employment activities","Rubber and plastic products","Business services","All other Manufacturing",22
"3598","4673","2223",0.874793270399416,"Wood, construction, sanitary equip","Builders' ware of plastic","Other wholesale","Rubber and plastic products","Wholesale and retail,motor vehicle repair,sale of fuel","All other Manufacturing",10
"3599","2223","2223",1,"Builders' ware of plastic","Builders' ware of plastic","Rubber and plastic products","Rubber and plastic products","All other Manufacturing","All other Manufacturing",101
"3600","2229","2223",0.976615263299219,"Other plastic","Builders' ware of plastic","Rubber and plastic products","Rubber and plastic products","All other Manufacturing","All other Manufacturing",10
"3601","2221","2223",0.989959768623794,"Plastic plates, sheets, tubes etc","Builders' ware of plastic","Rubber and plastic products","Rubber and plastic products","All other Manufacturing","All other Manufacturing",17
"3602","2512","2223",0.995082662726698,"Doors, windows","Builders' ware of plastic","Other fabricated metal products","Rubber and plastic products","All other Manufacturing","All other Manufacturing",12
"3603","8610","4779",-0.122325493789821,"Hospital activities","Other second hand goods","Human health activities","Specialised retail - other","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",10
"3604","4711","4779",0.334436663720043,"Food, beverages, tobacco mainly","Other second hand goods","Non specialised retail stores","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",17
"3605","4771","4779",0.49035080423361,"Clothing","Other second hand goods","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",11
"3606","8899","4779",0.767863680364381,"Other","Other second hand goods","Non residential social work","Specialised retail - other","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",21
"3607","7010","4779",0.920620001017218,"Head office activities","Other second hand goods","Head offices; mgment consultancy","Specialised retail - other","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",15
"3608","4779","4779",1,"Other second hand goods","Other second hand goods","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",100
"3609","7820","1039",0.701837783665181,"Temporary employment agencies","Other fruit, vegetable","Employment activities","Food products - fruit, vegetables","Business services","Manufacture food, drink, tobacco",39
"3610","1071","1039",0.981964112264199,"Bread; pastry goods, cakes","Other fruit, vegetable","Food products - other","Food products - fruit, vegetables","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",30
"3611","1039","1039",1,"Other fruit, vegetable","Other fruit, vegetable","Food products - fruit, vegetables","Food products - fruit, vegetables","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",55
"3612","1085","1039",0.979323125934927,"Prepared meals and dishes","Other fruit, vegetable","Food products - other","Food products - fruit, vegetables","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",12
"3613","1107","1039",0.993447248914045,"Soft drinks; waters","Other fruit, vegetable","Beverages","Food products - fruit, vegetables","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",10
"3614","1032","1039",0.99888633387298,"Fruit, vegetable juice","Other fruit, vegetable","Food products - fruit, vegetables","Food products - fruit, vegetables","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",16
"3615","6391","6391",1,"News agency activities","News agency activities","Information service activities","Information service activities","Information and Communication","Information and Communication",99
"3616","8520","8510",0.342817945570255,"Primary","Pre-primary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",89
"3617","8610","8510",-0.471643271033106,"Hospital activities","Pre-primary","Human health activities","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",10
"3618","4711","8510",-0.0128451880832822,"Food, beverages, tobacco mainly","Pre-primary","Non specialised retail stores","Education","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",18
"3619","5610","8510",0.00226872552463499,"Restaurants, mobile food service","Pre-primary","Food, beverage service","Education","Other Service activities","Government administrative functions, Education, Health",11
"3620","8542","8510",0.276008633724317,"Tertiary","Pre-primary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",10
"3621","8899","8510",0.477859124105595,"Other","Pre-primary","Non residential social work","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",17
"3622","5630","8510",0.366444753487051,"Beverage serving","Pre-primary","Food, beverage service","Education","Other Service activities","Government administrative functions, Education, Health",14
"3623","8531","8510",0.539017295148085,"General secondary","Pre-primary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",15
"3624","8532","8510",0.744756146309567,"Technical, vocational secondary","Pre-primary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",17
"3625","8891","8510",0.931277578684871,"Child day-care","Pre-primary","Non residential social work","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",70
"3626","8559","8510",0.705530457617196,"Other education nec","Pre-primary","Other education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",13
"3627","8510","8510",1,"Pre-primary","Pre-primary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",95
"3628","7820","2229",0.655523336087139,"Temporary employment agencies","Other plastic","Employment activities","Rubber and plastic products","Business services","All other Manufacturing",45
"3629","3030","2229",0.871942398801005,"Air, spacecraft and related m/c","Other plastic","Other transport equipment","Rubber and plastic products","Manufacture machinery, vehicle, transport","All other Manufacturing",10
"3630","1812","2229",0.946209807453279,"Other","Other plastic","Printing","Rubber and plastic products","All other Manufacturing","All other Manufacturing",10
"3631","2223","2229",0.972589747816725,"Builders' ware of plastic","Other plastic","Rubber and plastic products","Rubber and plastic products","All other Manufacturing","All other Manufacturing",10
"3632","2229","2229",1,"Other plastic","Other plastic","Rubber and plastic products","Rubber and plastic products","All other Manufacturing","All other Manufacturing",95
"3633","2932","2229",0.973630088171211,"Motor vehicle other parts","Other plastic","Motor vehicles,trailers/semitrailer","Rubber and plastic products","Manufacture machinery, vehicle, transport","All other Manufacturing",10
"3634","2221","2229",0.986256786752208,"Plastic plates, sheets, tubes etc","Other plastic","Rubber and plastic products","Rubber and plastic products","All other Manufacturing","All other Manufacturing",16
"3635","2222","2229",0.987858278213608,"Plastic packing goods","Other plastic","Rubber and plastic products","Rubber and plastic products","All other Manufacturing","All other Manufacturing",13
"3636","2896","2229",0.998474179613802,"Plastics, rubber machinery","Other plastic","Special purpose machinery","Rubber and plastic products","Manufacture machinery, vehicle, transport","All other Manufacturing",13
"3637","4711","9601",0.231727045941793,"Food, beverages, tobacco mainly","Washing and (dry-)cleaning","Non specialised retail stores","Other personal service activities","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",10
"3638","8121","9601",0.696893313584113,"General cleaning of buildings","Washing and (dry-)cleaning","Buildings, landscape activities","Other personal service activities","Business services","Other Service activities",13
"3639","9601","9601",1,"Washing and (dry-)cleaning","Washing and (dry-)cleaning","Other personal service activities","Other personal service activities","Other Service activities","Other Service activities",95
"3640","7729","9601",0.995782875757507,"Other personal, household goods","Washing and (dry-)cleaning","Rental, leasing activities","Other personal service activities","Business services","Other Service activities",10
"3641","7112","3312",0.694413608034754,"Engineering/tech consultancy","Machinery","Architectural, eng/tech testing","Repair/installation excl. household","Business services","Machinery repair excluding motor vehicles",10
"3642","4669","3312",0.949579099463943,"Other","Machinery","Other m/c, equipment wholesale","Repair/installation excl. household","Wholesale and retail,motor vehicle repair,sale of fuel","Machinery repair excluding motor vehicles",15
"3643","3312","3312",1,"Machinery","Machinery","Repair/installation excl. household","Repair/installation excl. household","Machinery repair excluding motor vehicles","Machinery repair excluding motor vehicles",94
"3644","2892","3312",0.994968593733384,"Mining, quarrying, construction","Machinery","Special purpose machinery","Repair/installation excl. household","Manufacture machinery, vehicle, transport","Machinery repair excluding motor vehicles",33
"3645","3320","3312",0.992667189786149,"Industrial machinery, equipment","Machinery","Repair/installation excl. household","Repair/installation excl. household","Machinery repair excluding motor vehicles","Machinery repair excluding motor vehicles",20
"3646","2822","3312",0.99527280670621,"Lifting, handling equipment","Machinery","General machinery","Repair/installation excl. household","Manufacture machinery, vehicle, transport","Machinery repair excluding motor vehicles",18
"3647","2444","3312",0.99862528310576,"Copper","Machinery","Basic metals","Repair/installation excl. household","All other Manufacturing","Machinery repair excluding motor vehicles",10
"3648","7820","4652",0.22763227058076,"Temporary employment agencies","Electronic, telecomms","Employment activities","Information/comms equip wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",12
"3649","6190","4652",0.805090301385374,"Other","Electronic, telecomms","Telecommunications","Information/comms equip wholesale","Information and Communication","Wholesale and retail,motor vehicle repair,sale of fuel",10
"3650","6202","4652",0.771429546184228,"Consultancy activities","Electronic, telecomms","Computer programming, consultancy","Information/comms equip wholesale","Information and Communication","Wholesale and retail,motor vehicle repair,sale of fuel",10
"3651","4321","4652",0.839534145880867,"Electrical installation","Electronic, telecomms","Specialised activities","Information/comms equip wholesale","Construction (including development of real estate)","Wholesale and retail,motor vehicle repair,sale of fuel",10
"3652","7010","4652",0.880093135311952,"Head office activities","Electronic, telecomms","Head offices; mgment consultancy","Information/comms equip wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",10
"3653","4669","4652",0.974607754625132,"Other","Electronic, telecomms","Other m/c, equipment wholesale","Information/comms equip wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",27
"3654","4652","4652",1,"Electronic, telecomms","Electronic, telecomms","Information/comms equip wholesale","Information/comms equip wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",90
"3655","4643","4652",0.986547697941504,"Electrical appliances","Electronic, telecomms","Household goods wholesale","Information/comms equip wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"3656","6419","6630",0.72972360779447,"Other monetary intermediation","Fund management activities","Financial, insurance, pension","Auxiliary financial services","Business services","Business services ",39
"3657","8411","6630",0.333530540784106,"General public administration","Fund management activities","Central/Local Gov. administration","Auxiliary financial services","Government administrative functions, Education, Health","Business services ",10
"3658","8559","6630",0.853631637496056,"Other education nec","Fund management activities","Other education","Auxiliary financial services","Government administrative functions, Education, Health","Business services ",18
"3659","6619","6630",0.932668436917371,"Other financial services","Fund management activities","Auxiliary financial services","Auxiliary financial services","Business services","Business services ",24
"3660","6511","6630",0.923781546797932,"Life insurance","Fund management activities","Financial, insurance, pension","Auxiliary financial services","Business services","Business services ",10
"3661","6612","6630",0.97570198236763,"Security,commodity contract broking","Fund management activities","Auxiliary financial services","Auxiliary financial services","Business services","Business services ",30
"3662","6630","6630",1,"Fund management activities","Fund management activities","Auxiliary financial services","Auxiliary financial services","Business services ","Business services ",89
"3663","6430","6630",0.993992696600319,"Trusts, funds, similar financial","Fund management activities","Financial, insurance, pension","Auxiliary financial services","Business services","Business services ",20
"3664","3522","3523",0.994435603873141,"Mains gaseous fuels distribution","Trade of mains gas","Electricity, gas, steam, air con","Electricity, gas, steam, air con","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",265
"3665","3523","3523",1,"Trade of mains gas","Trade of mains gas","Electricity, gas, steam, air con","Electricity, gas, steam, air con","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",88
"3666","3522","3521",0.974361794878063,"Mains gaseous fuels distribution","Gas manufacture","Electricity, gas, steam, air con","Electricity, gas, steam, air con","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",10
"3667","3521","3521",1,"Gas manufacture","Gas manufacture","Electricity, gas, steam, air con","Electricity, gas, steam, air con","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",52
"3668","7820","2410",0.378072379262444,"Temporary employment agencies","Iron, steel, ferro-alloys","Employment activities","Basic metals","Business services","All other Manufacturing",10
"3669","2511","2410",0.980251896099244,"Metal structures, parts of","Iron, steel, ferro-alloys","Other fabricated metal products","Basic metals","All other Manufacturing","All other Manufacturing",10
"3670","2410","2410",1,"Iron, steel, ferro-alloys","Iron, steel, ferro-alloys","Basic metals","Basic metals","All other Manufacturing","All other Manufacturing",87
"3671","7820","2932",0.783031127182441,"Temporary employment agencies","Motor vehicle other parts","Employment activities","Motor vehicles,trailers/semitrailer","Business services","Manufacture machinery, vehicle, transport",87
"3672","4531","2932",0.925347846347527,"Wholesale trade parts, accessories","Motor vehicle other parts","Motor vehicle/cycle trade, repair","Motor vehicles,trailers/semitrailer","Wholesale and retail,motor vehicle repair,sale of fuel","Manufacture machinery, vehicle, transport",12
"3673","2562","2932",0.928901009563606,"Machining","Motor vehicle other parts","Other fabricated metal products","Motor vehicles,trailers/semitrailer","All other Manufacturing","Manufacture machinery, vehicle, transport",10
"3674","2811","2932",0.966891415409748,"Engines, turbines","Motor vehicle other parts","General machinery","Motor vehicles,trailers/semitrailer","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",12
"3675","2229","2932",0.969094940404641,"Other plastic","Motor vehicle other parts","Rubber and plastic products","Motor vehicles,trailers/semitrailer","All other Manufacturing","Manufacture machinery, vehicle, transport",11
"3676","2932","2932",1,"Motor vehicle other parts","Motor vehicle other parts","Motor vehicles,trailers/semitrailer","Motor vehicles,trailers/semitrailer","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",82
"3677","2829","2932",0.974602465324477,"Other","Motor vehicle other parts","General machinery","Motor vehicles,trailers/semitrailer","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",10
"3678","2931","2932",0.99744555359039,"Motor vehicle electrical/electronic","Motor vehicle other parts","Motor vehicles,trailers/semitrailer","Motor vehicles,trailers/semitrailer","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",27
"3679","4711","4642",0.224378166016094,"Food, beverages, tobacco mainly","Clothing, footwear","Non specialised retail stores","Household goods wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",14
"3680","7820","4642",0.219737694877856,"Temporary employment agencies","Clothing, footwear","Employment activities","Household goods wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",12
"3681","4771","4642",0.824875449472932,"Clothing","Clothing, footwear","Specialised retail - other","Household goods wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",41
"3682","7010","4642",0.878205902510204,"Head office activities","Clothing, footwear","Head offices; mgment consultancy","Household goods wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",10
"3683","4772","4642",0.967709575070472,"Footwear, leather goods","Clothing, footwear","Specialised retail - other","Household goods wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",23
"3684","4642","4642",1,"Clothing, footwear","Clothing, footwear","Household goods wholesale","Household goods wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",82
"3685","2540","2540",1,"Weapons, ammunition","Weapons, ammunition","Other fabricated metal products","Other fabricated metal products","All other Manufacturing","All other Manufacturing",82
"3686","6910","6621",0.82036311544756,"Legal activities","Risk and damage evaluation","Legal and accounting activities","Auxiliary financial services","Business services ","Business services",11
"3687","6622","6621",0.896453553783691,"Insurance agents/brokers activities","Risk and damage evaluation","Auxiliary financial services","Auxiliary financial services","Business services","Business services",10
"3688","6512","6621",0.930874633267617,"Non-life insurance","Risk and damage evaluation","Financial, insurance, pension","Auxiliary financial services","Business services","Business services",13
"3689","6619","6621",0.915898380669239,"Other financial services","Risk and damage evaluation","Auxiliary financial services","Auxiliary financial services","Business services","Business services",10
"3690","6621","6621",1,"Risk and damage evaluation","Risk and damage evaluation","Auxiliary financial services","Auxiliary financial services","Business services","Business services",82
"3691","8299","6130",0.820766844984749,"Other","Satellite telecomms activities","Office admin, business support","Telecommunications","Business services","Information and Communication",10
"3692","5911","6130",0.994221427115563,"Production activities","Satellite telecomms activities","Motion picture, video, radio, TV","Telecommunications","Information and Communication","Information and Communication",71
"3693","6130","6130",1,"Satellite telecomms activities","Satellite telecomms activities","Telecommunications","Telecommunications","Information and Communication","Information and Communication",82
"3694","7820","3250",0.546398720705498,"Temporary employment agencies","Medical, dental instruments","Employment activities","Other manufacturing","Business services","All other Manufacturing",22
"3695","4646","3250",0.975381968337671,"Pharmaceutical goods","Medical, dental instruments","Household goods wholesale","Other manufacturing","Wholesale and retail,motor vehicle repair,sale of fuel","All other Manufacturing",19
"3696","2120","3250",0.969724714708516,"Pharmaceutical preparations","Medical, dental instruments","Basic pharmaceutical products","Other manufacturing","Manufacture coke, petroleum, chemicals, pharmaceuticals","All other Manufacturing",19
"3697","3250","3250",1,"Medical, dental instruments","Medical, dental instruments","Other manufacturing","Other manufacturing","All other Manufacturing","All other Manufacturing",80
"3698","2660","3250",0.998948171674882,"Irradiation, electromedical equip","Medical, dental instruments","Computer, electronic, optical","Other manufacturing","Manufacture computer, electronic, light electrical","All other Manufacturing",13
"3699","7820","4672",0.623405662984582,"Temporary employment agencies","Metals, metal ores","Employment activities","Other wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",20
"3700","2562","4672",0.971054674127827,"Machining","Metals, metal ores","Other fabricated metal products","Other wholesale","All other Manufacturing","Wholesale and retail,motor vehicle repair,sale of fuel",11
"3701","4672","4672",1,"Metals, metal ores","Metals, metal ores","Other wholesale","Other wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",79
