"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"3282","7112","4669",0.532576497596135,"Engineering/tech consultancy","Other","Architectural, eng/tech testing","Other m/c, equipment wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",31
"3283","7022","4669",0.304841316496971,"Business, other management","Other","Head offices; mgment consultancy","Other m/c, equipment wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",20
"3284","4673","4669",0.677527795054026,"Wood, construction, sanitary equip","Other","Other wholesale","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",20
"3285","4321","4669",0.730231264902153,"Electrical installation","Other","Specialised activities","Other m/c, equipment wholesale","Construction (including development of real estate)","Wholesale and retail,motor vehicle repair,sale of fuel",30
"3286","4669","4669",1,"Other","Other","Other m/c, equipment wholesale","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",1
"3287","4639","4669",0.849070121366995,"Other non-specialised","Other","Food, beverages, tobacco wholesale","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",23
"3288","4531","4669",0.836925818338274,"Wholesale trade parts, accessories","Other","Motor vehicle/cycle trade, repair","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",20
"3289","2651","4669",0.929201074409261,"Measuring, testing appliances","Other","Computer, electronic, optical","Other m/c, equipment wholesale","Manufacture computer, electronic, light electrical","Wholesale and retail,motor vehicle repair,sale of fuel",40
"3290","4674","4669",0.921862249411457,"Hardware, plumbing, heating equip","Other","Other wholesale","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",28
"3291","7739","4669",0.949386868015026,"Other machinery, equipment nec","Other","Rental, leasing activities","Other m/c, equipment wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",26
"3292","2562","4669",0.847163488046634,"Machining","Other","Other fabricated metal products","Other m/c, equipment wholesale","All other Manufacturing","Wholesale and retail,motor vehicle repair,sale of fuel",21
"3293","4690","4669",0.899305265142312,"Non-specialised wholesale trade","Other","Other wholesale","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",22
"3294","3312","4669",0.950810954346421,"Machinery","Other","Repair/installation excl. household","Other m/c, equipment wholesale","Machinery repair excluding motor vehicles","Wholesale and retail,motor vehicle repair,sale of fuel",32
"3295","4652","4669",0.97543467203994,"Electronic, telecomms","Other","Information/comms equip wholesale","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",53
"3296","4643","4669",0.971274252694876,"Electrical appliances","Other","Household goods wholesale","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",27
"3297","2829","4669",0.960289769645782,"Other","Other","General machinery","Other m/c, equipment wholesale","Manufacture machinery, vehicle, transport","Wholesale and retail,motor vehicle repair,sale of fuel",21
"3298","4799","4669",0.989598443169132,"Other retail","Other","Other retail","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",34
"3299","2822","4669",0.984710799316229,"Lifting, handling equipment","Other","General machinery","Other m/c, equipment wholesale","Manufacture machinery, vehicle, transport","Wholesale and retail,motor vehicle repair,sale of fuel",28
"3300","2931","4669",0.987916571343317,"Motor vehicle electrical/electronic","Other","Motor vehicles,trailers/semitrailer","Other m/c, equipment wholesale","Manufacture machinery, vehicle, transport","Wholesale and retail,motor vehicle repair,sale of fuel",23
"3301","8520","3811",-0.214150292133673,"Primary","Non-hazardous waste collection","Education","Waste","Government administrative functions, Education, Health","Utilities, sewerage, waste and recycling",49
"3302","4711","3811",-0.188457902391959,"Food, beverages, tobacco mainly","Non-hazardous waste collection","Non specialised retail stores","Waste","Wholesale and retail,motor vehicle repair,sale of fuel","Utilities, sewerage, waste and recycling",23
"3303","7820","3811",0.192120984486662,"Temporary employment agencies","Non-hazardous waste collection","Employment activities","Waste","Business services","Utilities, sewerage, waste and recycling",48
"3304","8411","3811",0.363935151919147,"General public administration","Non-hazardous waste collection","Central/Local Gov. administration","Waste","Government administrative functions, Education, Health","Utilities, sewerage, waste and recycling",38
"3305","8121","3811",0.147487937356972,"General cleaning of buildings","Non-hazardous waste collection","Buildings, landscape activities","Waste","Business services","Utilities, sewerage, waste and recycling",21
"3306","4941","3811",0.818016404600688,"Road freight transport","Non-hazardous waste collection","Land, pipeline transport","Waste","Transportation and Storage","Utilities, sewerage, waste and recycling",45
"3307","3811","3811",1,"Non-hazardous waste collection","Non-hazardous waste collection","Waste","Waste","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",1
"3308","3600","3811",0.937878120284895,"Water collection, treatment, supply","Non-hazardous waste collection","Water and sewerage","Waste","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",30
"3309","3821","3811",0.994224271332039,"Non-hazardous treatment, disposal","Non-hazardous waste collection","Waste","Waste","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",103
"3310","3832","3811",0.981035264771595,"Recovery of sorted materials","Non-hazardous waste collection","Materials recovery/recycling","Waste","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",23
"3311","8520","7810",-0.187029834891735,"Primary","Employment placement agencies","Education","Employment activities","Government administrative functions, Education, Health","Business services",174
"3312","8610","7810",-0.385497285465099,"Hospital activities","Employment placement agencies","Human health activities","Employment activities","Government administrative functions, Education, Health","Business services",74
"3313","4711","7810",-0.14735385010182,"Food, beverages, tobacco mainly","Employment placement agencies","Non specialised retail stores","Employment activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",84
"3314","6419","7810",-0.246392053500097,"Other monetary intermediation","Employment placement agencies","Financial, insurance, pension","Employment activities","Business services","Business services",32
"3315","5610","7810",-0.00936242087596343,"Restaurants, mobile food service","Employment placement agencies","Food, beverage service","Employment activities","Other Service activities","Business services",64
"3316","7820","7810",0.734126392147326,"Temporary employment agencies","Employment placement agencies","Employment activities","Employment activities","Business services","Business services",712
"3317","4771","7810",-0.224181795947828,"Clothing","Employment placement agencies","Specialised retail - other","Employment activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",31
"3318","8411","7810",-0.478066869316014,"General public administration","Employment placement agencies","Central/Local Gov. administration","Employment activities","Government administrative functions, Education, Health","Business services",21
"3319","8121","7810",-0.0131340708076189,"General cleaning of buildings","Employment placement agencies","Buildings, landscape activities","Employment activities","Business services","Business services",51
"3320","8690","7810",-0.309301490154842,"Other","Employment placement agencies","Human health activities","Employment activities","Government administrative functions, Education, Health","Business services",28
"3321","8542","7810",-0.00904799820182943,"Tertiary","Employment placement agencies","Education","Employment activities","Government administrative functions, Education, Health","Business services",35
"3322","4719","7810",-0.158209325079592,"Other non specialised","Employment placement agencies","Non specialised retail stores","Employment activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",21
"3323","8899","7810",-0.00652006644370622,"Other","Employment placement agencies","Non residential social work","Employment activities","Government administrative functions, Education, Health","Business services",44
"3324","4120","7810",-0.0935152013605252,"Residential, non-residential buildings","Employment placement agencies","Construction of buildings","Employment activities","Construction (including development of real estate)","Business services",20
"3325","6920","7810",0.460913471090452,"Accounting, auditing; tax consltcy","Employment placement agencies","Legal and accounting activities","Employment activities","Business services","Business services",64
"3326","5630","7810",-0.00437673461775074,"Beverage serving","Employment placement agencies","Food, beverage service","Employment activities","Other Service activities","Business services",44
"3327","7112","7810",0.202100633707842,"Engineering/tech consultancy","Employment placement agencies","Architectural, eng/tech testing","Employment activities","Business services","Business services",34
"3328","6190","7810",0.242611917431186,"Other","Employment placement agencies","Telecommunications","Employment activities","Information and Communication","Business services",21
"3329","8810","7810",0.0135665473000739,"Elderly, disabled","Employment placement agencies","Non residential social work","Employment activities","Government administrative functions, Education, Health","Business services",39
"3330","8531","7810",-0.208766329424382,"General secondary","Employment placement agencies","Education","Employment activities","Government administrative functions, Education, Health","Business services",28
"3331","6820","7810",0.0857466378424817,"Renting, operating own or leased ","Employment placement agencies","Real estate activities","Employment activities","Business services ","Business services",22
"3332","8790","7810",0.173185147440299,"Other","Employment placement agencies","Residential care activities","Employment activities","Government administrative functions, Education, Health","Business services",43
"3333","5510","7810",0.289035975886,"Hotels and similar","Employment placement agencies","Accommodation","Employment activities","Other Service activities","Business services",43
"3334","4941","7810",0.441332162018276,"Road freight transport","Employment placement agencies","Land, pipeline transport","Employment activities","Transportation and Storage","Business services",39
"3335","8710","7810",0.134281052961015,"Residential nursing care","Employment placement agencies","Residential care activities","Employment activities","Government administrative functions, Education, Health","Business services",39
"3336","7022","7810",0.256709240101657,"Business, other management","Employment placement agencies","Head offices; mgment consultancy","Employment activities","Business services","Business services",43
"3337","8110","7810",-0.0977596722077573,"Combined facilities support","Employment placement agencies","Buildings, landscape activities","Employment activities","Business services","Business services",22
"3338","8730","7810",-0.101494251047164,"Elderly, disabled","Employment placement agencies","Residential care activities","Employment activities","Government administrative functions, Education, Health","Business services",25
"3339","5621","7810",0.0562977779106801,"Event catering","Employment placement agencies","Food, beverage service","Employment activities","Other Service activities","Business services",22
"3340","6622","7810",0.294196084284897,"Insurance agents/brokers activities","Employment placement agencies","Auxiliary financial services","Employment activities","Business services","Business services",20
"3341","8532","7810",0.0980172589459739,"Technical, vocational secondary","Employment placement agencies","Education","Employment activities","Government administrative functions, Education, Health","Business services",22
"3342","5210","7810",0.472849606006593,"Warehousing and storage","Employment placement agencies","Warehousing, transport support","Employment activities","Transportation and Storage","Business services",38
"3343","5320","7810",0.258102741945625,"Other","Employment placement agencies","Postal, courier activities","Employment activities","Transportation and Storage","Business services",20
"3344","5629","7810",0.0553603007192819,"Other food service","Employment placement agencies","Food, beverage service","Employment activities","Other Service activities","Business services",21
"3345","8559","7810",0.339226781034563,"Other education nec","Employment placement agencies","Other education","Employment activities","Government administrative functions, Education, Health","Business services",34
"3346","8299","7810",0.378947748415473,"Other","Employment placement agencies","Office admin, business support","Employment activities","Business services","Business services",42
"3347","9700","7810",0.421947164826266,"Households as employers","Employment placement agencies","Domestic personnel employment","Employment activities","Other Service activities","Business services",29
"3348","7311","7810",0.625633562985643,"Advertising agencies","Employment placement agencies","Advertising,market research","Employment activities","Business services","Business services",26
"3349","7810","7810",1,"Employment placement agencies","Employment placement agencies","Employment activities","Employment activities","Business services","Business services",1
"3350","1071","7810",0.681234307767248,"Bread; pastry goods, cakes","Employment placement agencies","Food products - other","Employment activities","Manufacture food, drink, tobacco","Business services",22
"3351","1085","7810",0.737800641368252,"Prepared meals and dishes","Employment placement agencies","Food products - other","Employment activities","Manufacture food, drink, tobacco","Business services",20
"3352","8520","7500",-0.500199400290776,"Primary","Veterinary activities","Education","Veterinary activities","Government administrative functions, Education, Health","Agriculture, Forestry, Fishing, Veterinary",20
"3353","8610","7500",-0.326870107350158,"Hospital activities","Veterinary activities","Human health activities","Veterinary activities","Government administrative functions, Education, Health","Agriculture, Forestry, Fishing, Veterinary",20
"3354","4711","7500",0.0236020270524292,"Food, beverages, tobacco mainly","Veterinary activities","Non specialised retail stores","Veterinary activities","Wholesale and retail,motor vehicle repair,sale of fuel","Agriculture, Forestry, Fishing, Veterinary",28
"3355","5610","7500",0.153579158342873,"Restaurants, mobile food service","Veterinary activities","Food, beverage service","Veterinary activities","Other Service activities","Agriculture, Forestry, Fishing, Veterinary",21
"3356","4771","7500",0.311151439096958,"Clothing","Veterinary activities","Specialised retail - other","Veterinary activities","Wholesale and retail,motor vehicle repair,sale of fuel","Agriculture, Forestry, Fishing, Veterinary",22
"3357","8411","7500",0.746926156830487,"General public administration","Veterinary activities","Central/Local Gov. administration","Veterinary activities","Government administrative functions, Education, Health","Agriculture, Forestry, Fishing, Veterinary",97
"3358","5630","7500",0.354338628677551,"Beverage serving","Veterinary activities","Food, beverage service","Veterinary activities","Other Service activities","Agriculture, Forestry, Fishing, Veterinary",22
"3359","7500","7500",1,"Veterinary activities","Veterinary activities","Veterinary activities","Veterinary activities","Agriculture, Forestry, Fishing, Veterinary","Agriculture, Forestry, Fishing, Veterinary",1
"3360","8520","4399",-0.571032392031543,"Primary","Other","Education","Specialised activities","Government administrative functions, Education, Health","Construction (including development of real estate)",20
"3361","7820","4399",0.0386067606626401,"Temporary employment agencies","Other","Employment activities","Specialised activities","Business services","Construction (including development of real estate)",34
"3362","4120","4399",0.789076245392037,"Residential, non-residential buildings","Other","Construction of buildings","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",59
"3363","7112","4399",0.756799278734664,"Engineering/tech consultancy","Other","Architectural, eng/tech testing","Specialised activities","Business services","Construction (including development of real estate)",47
"3364","6820","4399",0.594478051164108,"Renting, operating own or leased ","Other","Real estate activities","Specialised activities","Business services ","Construction (including development of real estate)",21
"3365","4941","4399",0.69263127242084,"Road freight transport","Other","Land, pipeline transport","Specialised activities","Transportation and Storage","Construction (including development of real estate)",24
"3366","4299","4399",0.866450239660156,"Other civil engineering nec","Other","Civil engineering","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",49
"3367","8299","4399",0.57148639749639,"Other","Other","Office admin, business support","Specialised activities","Business services","Construction (including development of real estate)",20
"3368","4399","4399",1,"Other","Other","Specialised activities","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",1
"3369","7732","4399",0.975931311815746,"Construction machinery, equipment","Other","Rental, leasing activities","Specialised activities","Business services","Construction (including development of real estate)",51
"3370","7739","4399",0.956715012047688,"Other machinery, equipment nec","Other","Rental, leasing activities","Specialised activities","Business services","Construction (including development of real estate)",21
"3371","2511","4399",0.934076883039631,"Metal structures, parts of","Other","Other fabricated metal products","Specialised activities","All other Manufacturing","Construction (including development of real estate)",20
"3372","4711","3522",-0.321680588666632,"Food, beverages, tobacco mainly","Mains gaseous fuels distribution","Non specialised retail stores","Electricity, gas, steam, air con","Wholesale and retail,motor vehicle repair,sale of fuel","Utilities, sewerage, waste and recycling",20
"3373","7820","3522",-0.241358983985773,"Temporary employment agencies","Mains gaseous fuels distribution","Employment activities","Electricity, gas, steam, air con","Business services","Utilities, sewerage, waste and recycling",23
"3374","4120","3522",0.412538865977247,"Residential, non-residential buildings","Mains gaseous fuels distribution","Construction of buildings","Electricity, gas, steam, air con","Construction (including development of real estate)","Utilities, sewerage, waste and recycling",20
"3375","3522","3522",1,"Mains gaseous fuels distribution","Mains gaseous fuels distribution","Electricity, gas, steam, air con","Electricity, gas, steam, air con","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",1
"3376","4329","3522",0.962523604632113,"Other construction installation","Mains gaseous fuels distribution","Specialised activities","Electricity, gas, steam, air con","Construction (including development of real estate)","Utilities, sewerage, waste and recycling",21
"3377","3521","3522",0.995334255131723,"Gas manufacture","Mains gaseous fuels distribution","Electricity, gas, steam, air con","Electricity, gas, steam, air con","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",123
"3378","3523","3522",0.995703254284734,"Trade of mains gas","Mains gaseous fuels distribution","Electricity, gas, steam, air con","Electricity, gas, steam, air con","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",300
"3379","8520","6832",0.250224711811601,"Primary","Managament of fee/contract basis","Education","Real estate activities","Government administrative functions, Education, Health","Business services ",233
"3380","8610","6832",-0.519727737485413,"Hospital activities","Managament of fee/contract basis","Human health activities","Real estate activities","Government administrative functions, Education, Health","Business services ",29
"3381","4711","6832",-0.394405099944037,"Food, beverages, tobacco mainly","Managament of fee/contract basis","Non specialised retail stores","Real estate activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services ",27
"3382","5610","6832",-0.239613951646026,"Restaurants, mobile food service","Managament of fee/contract basis","Food, beverage service","Real estate activities","Other Service activities","Business services ",22
"3383","7820","6832",0.0240612667672781,"Temporary employment agencies","Managament of fee/contract basis","Employment activities","Real estate activities","Business services","Business services ",63
"3384","8411","6832",-0.195738043006065,"General public administration","Managament of fee/contract basis","Central/Local Gov. administration","Real estate activities","Government administrative functions, Education, Health","Business services ",22
"3385","8121","6832",0.186497193567442,"General cleaning of buildings","Managament of fee/contract basis","Buildings, landscape activities","Real estate activities","Business services","Business services ",42
"3386","4120","6832",0.611259502264686,"Residential, non-residential buildings","Managament of fee/contract basis","Construction of buildings","Real estate activities","Construction (including development of real estate)","Business services ",55
"3387","6920","6832",0.257537081085262,"Accounting, auditing; tax consltcy","Managament of fee/contract basis","Legal and accounting activities","Real estate activities","Business services","Business services ",22
"3388","5630","6832",-0.0297971478158434,"Beverage serving","Managament of fee/contract basis","Food, beverage service","Real estate activities","Other Service activities","Business services ",23
"3389","6820","6832",0.884342149202072,"Renting, operating own or leased ","Managament of fee/contract basis","Real estate activities","Real estate activities","Business services ","Business services ",166
"3390","8010","6832",0.402204593334038,"Private security","Managament of fee/contract basis","Security, investigation activities","Real estate activities","Business services","Business services ",20
"3391","5510","6832",0.393919636453601,"Hotels and similar","Managament of fee/contract basis","Accommodation","Real estate activities","Other Service activities","Business services ",30
"3392","7022","6832",0.282446466534928,"Business, other management","Managament of fee/contract basis","Head offices; mgment consultancy","Real estate activities","Business services","Business services ",25
"3393","8110","6832",0.611154006745604,"Combined facilities support","Managament of fee/contract basis","Buildings, landscape activities","Real estate activities","Business services","Business services ",61
"3394","6831","6832",0.925316069125299,"Agencies fee/contract basis","Managament of fee/contract basis","Real estate activities","Real estate activities","Business services ","Business services ",112
"3395","8299","6832",0.471938972135372,"Other","Managament of fee/contract basis","Office admin, business support","Real estate activities","Business services","Business services ",29
"3396","6832","6832",1,"Managament of fee/contract basis","Managament of fee/contract basis","Real estate activities","Real estate activities","Business services ","Business services ",1
"3397","4110","6832",0.89683806498136,"Building projects development","Managament of fee/contract basis","Construction of buildings","Real estate activities","Construction (including development of real estate)","Business services ",35
"3398","8520","3600",-0.535163134100316,"Primary","Water collection, treatment, supply","Education","Water and sewerage","Government administrative functions, Education, Health","Utilities, sewerage, waste and recycling",21
"3399","4711","3600",-0.124987652350027,"Food, beverages, tobacco mainly","Water collection, treatment, supply","Non specialised retail stores","Water and sewerage","Wholesale and retail,motor vehicle repair,sale of fuel","Utilities, sewerage, waste and recycling",24
"3400","7820","3600",0.0356042265611929,"Temporary employment agencies","Water collection, treatment, supply","Employment activities","Water and sewerage","Business services","Utilities, sewerage, waste and recycling",32
"3401","4120","3600",0.754184782996658,"Residential, non-residential buildings","Water collection, treatment, supply","Construction of buildings","Water and sewerage","Construction (including development of real estate)","Utilities, sewerage, waste and recycling",47
"3402","7112","3600",0.677122360256644,"Engineering/tech consultancy","Water collection, treatment, supply","Architectural, eng/tech testing","Water and sewerage","Business services","Utilities, sewerage, waste and recycling",32
"3403","7022","3600",0.484631346737436,"Business, other management","Water collection, treatment, supply","Head offices; mgment consultancy","Water and sewerage","Business services","Utilities, sewerage, waste and recycling",20
"3404","8110","3600",0.836360274335472,"Combined facilities support","Water collection, treatment, supply","Buildings, landscape activities","Water and sewerage","Business services","Utilities, sewerage, waste and recycling",82
"3405","7010","3600",0.743168927616769,"Head office activities","Water collection, treatment, supply","Head offices; mgment consultancy","Water and sewerage","Business services","Utilities, sewerage, waste and recycling",23
"3406","3811","3600",0.937878120284895,"Non-hazardous waste collection","Water collection, treatment, supply","Waste","Water and sewerage","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",30
"3407","3600","3600",1,"Water collection, treatment, supply","Water collection, treatment, supply","Water and sewerage","Water and sewerage","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",1
"3408","3700","3600",0.988859455994452,"Sewerage","Water collection, treatment, supply","Water and sewerage","Water and sewerage","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",23
"3409","4711","2910",0.0132472381393365,"Food, beverages, tobacco mainly","Manufacture of motor vehicles","Non specialised retail stores","Motor vehicles,trailers/semitrailer","Wholesale and retail,motor vehicle repair,sale of fuel","Manufacture machinery, vehicle, transport",30
"3410","6419","2910",0.310505268063506,"Other monetary intermediation","Manufacture of motor vehicles","Financial, insurance, pension","Motor vehicles,trailers/semitrailer","Business services","Manufacture machinery, vehicle, transport",26
"3411","7820","2910",0.658444555142529,"Temporary employment agencies","Manufacture of motor vehicles","Employment activities","Motor vehicles,trailers/semitrailer","Business services","Manufacture machinery, vehicle, transport",137
"3412","6920","2910",0.532327437980088,"Accounting, auditing; tax consltcy","Manufacture of motor vehicles","Legal and accounting activities","Motor vehicles,trailers/semitrailer","Business services","Manufacture machinery, vehicle, transport",20
"3413","7022","2910",0.505257230115532,"Business, other management","Manufacture of motor vehicles","Head offices; mgment consultancy","Motor vehicles,trailers/semitrailer","Business services","Manufacture machinery, vehicle, transport",20
"3414","2910","2910",1,"Manufacture of motor vehicles","Manufacture of motor vehicles","Motor vehicles,trailers/semitrailer","Motor vehicles,trailers/semitrailer","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",1
"3415","2920","2910",0.994230931732692,"Motor vehicle coachwork,trailer","Manufacture of motor vehicles","Motor vehicles,trailers/semitrailer","Motor vehicles,trailers/semitrailer","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",69
"3416","8520","9499",0.145504072225793,"Primary","Other nec","Education","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",245
"3417","8610","9499",-0.428642398576991,"Hospital activities","Other nec","Human health activities","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",48
"3418","4711","9499",0.154378239743401,"Food, beverages, tobacco mainly","Other nec","Non specialised retail stores","Membership organisations activities","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",111
"3419","5610","9499",0.224061834580897,"Restaurants, mobile food service","Other nec","Food, beverage service","Membership organisations activities","Other Service activities","Other Service activities",74
"3420","8424","9499",0.120063165798085,"Police, public order, safety activ.","Other nec","Central/Local Gov. administration","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",22
"3421","7820","9499",-0.212517899797464,"Temporary employment agencies","Other nec","Employment activities","Membership organisations activities","Business services","Other Service activities",51
"3422","4771","9499",0.236607558766286,"Clothing","Other nec","Specialised retail - other","Membership organisations activities","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",57
"3423","8411","9499",-0.0092013200505993,"General public administration","Other nec","Central/Local Gov. administration","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",42
"3424","8121","9499",-0.164909166598593,"General cleaning of buildings","Other nec","Buildings, landscape activities","Membership organisations activities","Business services","Other Service activities",27
"3425","8542","9499",0.463865680528652,"Tertiary","Other nec","Education","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",70
"3426","4719","9499",0.0284031154864982,"Other non specialised","Other nec","Non specialised retail stores","Membership organisations activities","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",22
"3427","8899","9499",0.532096738282956,"Other","Other nec","Non residential social work","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",105
"3428","5630","9499",0.360954133940755,"Beverage serving","Other nec","Food, beverage service","Membership organisations activities","Other Service activities","Other Service activities",68
"3429","8810","9499",0.388518540393949,"Elderly, disabled","Other nec","Non residential social work","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",62
"3430","8531","9499",0.0195823455354394,"General secondary","Other nec","Education","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",32
"3431","8790","9499",-0.0186879571947422,"Other","Other nec","Residential care activities","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",21
"3432","5510","9499",0.188761076911124,"Hotels and similar","Other nec","Accommodation","Membership organisations activities","Other Service activities","Other Service activities",25
"3433","7022","9499",0.0688346804988135,"Business, other management","Other nec","Head offices; mgment consultancy","Membership organisations activities","Business services","Other Service activities",21
"3434","8730","9499",0.100990410061464,"Elderly, disabled","Other nec","Residential care activities","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",27
"3435","6622","9499",0.805899011556207,"Insurance agents/brokers activities","Other nec","Auxiliary financial services","Membership organisations activities","Business services","Other Service activities",73
"3436","8532","9499",0.333321504305372,"Technical, vocational secondary","Other nec","Education","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",26
"3437","8891","9499",0.488184656373986,"Child day-care","Other nec","Non residential social work","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",38
"3438","8559","9499",0.291550282481795,"Other education nec","Other nec","Other education","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",22
"3439","6512","9499",0.558058004523234,"Non-life insurance","Other nec","Financial, insurance, pension","Membership organisations activities","Business services","Other Service activities",21
"3440","9311","9499",0.472365620613141,"Operation of sports facilities","Other nec","Sports activities and recreation","Membership organisations activities","Other Service activities","Other Service activities",26
"3441","9499","9499",1,"Other nec","Other nec","Membership organisations activities","Membership organisations activities","Other Service activities","Other Service activities",1
"3442","9312","9499",0.539439836425591,"Activities of sport clubs","Other nec","Sports activities and recreation","Membership organisations activities","Other Service activities","Other Service activities",29
"3443","9609","9499",0.742982544309311,"Other","Other nec","Other personal service activities","Membership organisations activities","Other Service activities","Other Service activities",22
"3444","9104","9499",0.957485983770021,"Botanical/zoo gardens/reserves","Other nec","Libraries, archives, museums","Membership organisations activities","Other Service activities","Other Service activities",21
"3445","9103","9499",0.986198354348069,"Operating historical sites/buildings","Other nec","Libraries, archives, museums","Membership organisations activities","Other Service activities","Other Service activities",38
"3446","4711","4639",0.443025763363929,"Food, beverages, tobacco mainly","Other non-specialised","Non specialised retail stores","Food, beverages, tobacco wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",111
"3447","5610","4639",0.259057234222266,"Restaurants, mobile food service","Other non-specialised","Food, beverage service","Food, beverages, tobacco wholesale","Other Service activities","Wholesale and retail,motor vehicle repair,sale of fuel",42
"3448","7820","4639",0.370111132278049,"Temporary employment agencies","Other non-specialised","Employment activities","Food, beverages, tobacco wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",90
"3449","8121","4639",0.00388545669795034,"General cleaning of buildings","Other non-specialised","Buildings, landscape activities","Food, beverages, tobacco wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",20
"3450","4719","4639",0.292339413361156,"Other non specialised","Other non-specialised","Non specialised retail stores","Food, beverages, tobacco wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",20
"3451","6920","4639",0.573249688283015,"Accounting, auditing; tax consltcy","Other non-specialised","Legal and accounting activities","Food, beverages, tobacco wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",33
"3452","5630","4639",0.0862467309428978,"Beverage serving","Other non-specialised","Food, beverage service","Food, beverages, tobacco wholesale","Other Service activities","Wholesale and retail,motor vehicle repair,sale of fuel",20
"3453","4941","4639",0.679276161824186,"Road freight transport","Other non-specialised","Land, pipeline transport","Food, beverages, tobacco wholesale","Transportation and Storage","Wholesale and retail,motor vehicle repair,sale of fuel",30
"3454","5210","4639",0.669069385827075,"Warehousing and storage","Other non-specialised","Warehousing, transport support","Food, beverages, tobacco wholesale","Transportation and Storage","Wholesale and retail,motor vehicle repair,sale of fuel",26
"3455","4669","4639",0.849070121366995,"Other","Other non-specialised","Other m/c, equipment wholesale","Food, beverages, tobacco wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",23
