"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"846","6420","7420",-0.679857612019028,"Telecommunications","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",11
"847","8021","7420",-0.781446551809574,"General secondary education","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",10
"848","7450","7420",-0.0129089628441246,"Labour recruitment and provision of personnel","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",106
"849","5540","7420",-0.286243391366262,"Licensed clubs,Independent public houses and bars,Tenanted public houses and bars,Managed public houses and bars","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",45
"850","5212","7420",-0.538879083516912,"Other retail sale in non-specialised stores","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",19
"851","5010","7420",-0.622155314672872,"Sale of new and used motor vehicles","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",11
"852","5248","7420",-0.557328469652786,"Retail sale of photographic, optical and precision equipment, office supplies and equipment (incl. computers),Retail sale of sports goods, games and toys, stamps and coins, Retail sale of mobile telephones, Retail sale of floor coverings Other retail sale in specialised stores n.e.c., Other retail sale  in specialised stores n.e.c., Retail sale of jewellery, clocks and watches ,Retail sale in commercial art galleries,Retail sale by opticians","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA, NA, NA, NA","NA, NA, NA","NA, NA, NA, NA","NA, NA, NA",17
"853","5242","7420",-0.633422893569097,"Retail sale of adults' fur and leather clothing, children's and infants' clothing, other women's clothing, other men's clothing","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",14
"854","7470","7420",-0.365104271595999,"Traditional cleaning services,Window cleaning services,Specialised cleaning services,Furnace and chimney cleaning services,Cleaning activities not elsewhere classified,Disinfecting and exterminating services","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",27
"855","7412","7420",-0.619238614733861,"Accounting and auditing activities,Book-keeping activities,Tax consultancy","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",10
"856","7415","7420",-0.305137269746762,"Management activities of other non-financial holding companies,production holding companies, construction holding companies, wholesale holding companies, motor trades holding companies, retail holding companies, Management activities of transport holding companies, catering holding companies, service trades holding companies","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA, NA","NA, NA, NA","NA, NA","NA, NA, NA",32
"857","6720","7420",-0.454602920385199,"Activities auxiliary to insurance and pension funding","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",14
"858","7220","7420",-0.310729971354607,"","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","","NA, NA, NA","","NA, NA, NA",24
"859","6603","7420",-0.626946096371283,"Non-life insurance","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",10
"860","5530","7420",-0.534233120793446,"Licensed restaurants,Unlicensed restaurants and cafes,Take-away food shops,Take-away mobile food stands","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",14
"861","3410","7420",-0.433905062980166,"Manufacture of motor vehicles","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",10
"862","3530","7420",0.00850255314980352,"Manufacture of aircraft and spacecraft","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",25
"863","7414","7420",0.509342478991416,"Business and management consultancy activities, n.e.c., Public relations activities,Financial management,General management consultancy activities","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA, NA","NA, NA, NA","NA, NA","NA, NA, NA",108
"864","8042","7420",-0.574727583295702,"Other adult and other education n.e.c., Activities of private training providers","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA, NA","NA, NA, NA","NA, NA","NA, NA, NA",10
"865","7484","7420",0.0909141865333494,"","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","","NA, NA, NA","","NA, NA, NA",49
"866","4531","7420",0.314620350651604,"Installation of electrical wiring and fittings","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",46
"867","4533","7420",-0.136360186174871,"Plumbing","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",15
"868","3430","7420",0.0659474863867534,"Manufacture of parts and accessories for motor vehicles and their engines","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",23
"869","3320","7420",0.0855303734186708,"Manufacture of electronic instruments and appliances for measuring, checking, testing, navigating and other purposes, except industrial process control equipment, Manufacture of non-electronic instruments and appliances for measuring, checking, testing, navigating and other purposes, except industrial process control equipment, Manufacture of non-electronic instruments and appliances for measuring, checking, testing, navigating and other purposes, except industrial process control equipment","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA, NA, NA","NA, NA, NA","NA, NA, NA","NA, NA, NA",25
"870","7031","7420",0.560304346387391,"Real estate agencies","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",73
"871","7310","7420",0.478803852757266,"Research and experimental development on natural sciences and engineering","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",65
"872","2852","7420",0.225760357159165,"General mechanical engineering","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",29
"873","7020","7420",-0.332902700363634,"Other letting of own property, Letting of conference and exhibition centres","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",11
"874","9262","7420",-0.32244890771494,"Other sporting activities not elsewhere classified, Activities of racehorse owners","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA, NA","NA, NA, NA","NA, NA","NA, NA, NA",12
"875","4100","7420",0.0247713152597585,"Collection, purification and distribution of water","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",15
"876","7440","7420",-0.243038247180142,"Planning, creation and placement of advertising activities, Advertising activities not elsewhere classified,Sale or leasing activities of advertising space or time","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",10
"877","7222","7420",-0.0015312007912665,"Other software consultancy and supply","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",18
"878","7230","7420",-0.224486457525605,"Data processing","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",10
"879","9133","7420",-0.290437646366827,"Activities of other membership organizations n.e.c.","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",10
"880","2811","7420",0.615550720141372,"Manufacture of metal structures and parts of structures","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",44
"881","9261","7420",-0.24132608178894,"Operation of ice rinks and roller skating rinks,Operation of other sports arenas and stadiums not elsewhere classified","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",10
"882","3120","7420",0.327811852249024,"Manufacture of electricity distribution and control apparatus","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",20
"883","9305","7420",0.282673536721361,"Other service activities n.e.c., Operation of coin-operated photographic machines","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA, NA","NA, NA, NA","NA, NA","NA, NA, NA",19
"884","4523","7420",0.0924127264610344,"Construction of motorways, roads, airfields and sport facilities","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",12
"885","4525","7420",0.322054864195856,"Other construction work involving special trades","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",17
"886","7032","7420",0.192433131506476,"Management of real estate on a fee or contract basis","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",19
"887","3220","7420",0.0879246058843502,"Manufacture of telegraph and telephone apparatus and equipment, Manufacture of radio and electronic capital goods","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA, NA","NA, NA, NA","NA, NA","NA, NA, NA",10
"888","7260","7420",0.0739906030036804,"Other computer related activities","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",10
"889","7011","7420",0.0350052691941874,"Development and selling of real estate","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",11
"890","3162","7420",0.284318503957145,"Manufacture of other electrical equipment n.e.c.","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",11
"891","7430","7420",0.551924310216225,"Technical testing and analysis","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",19
"892","7487","7420",0.357846417617826,"Other business activities not elsewhere classified, Specialty design activities, Activities of exhibition and fair organisers,Activities of conference organisers,Credit reporting and collection agency activities","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA, NA, NA","NA, NA, NA","NA, NA, NA","NA, NA, NA",32
"893","4542","7420",0.309665819011745,"Joinery installation","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",10
"894","2330","7420",0.59639774677377,"Processing of nuclear fuel","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",10
"895","4511","7420",0.585830966914388,"Demolition and wrecking of buildings; earth moving","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",10
"896","7486","7420",0.266159900299056,"Call centre activities","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",10
"897","1120","7420",0.884425995202645,"Service activities incidental to oil and gas extraction, excluding surveying","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","NA","NA, NA, NA","NA","NA, NA, NA",21
"898","113","7420",0.933144233656437,"","Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","","NA, NA, NA","","NA, NA, NA",10
"899","8010","6420",-0.874229614972245,"Primary education","Telecommunications","NA","NA","NA","NA",32
"900","8511","6420",-0.942534322241194,"Public sector hospital activities, including NHS trusts, Private sector hospital activities,Medical nursing home activities","Telecommunications","NA","NA","NA","NA",10
"901","5211","6420",-0.722472282975667,"Retail sale by confectioners, tobacconists and newsagents (CTNs), non-specialised stores holding an alcohol licence, with food, beverages or tobacco predominating","Telecommunications","NA","NA","NA","NA",40
"902","6512","6420",-0.711446889566434,"Banks,Building societies","Telecommunications","NA","NA","NA","NA",28
"903","7511","6420",-0.854994672780032,"General (overall) public service activities","Telecommunications","NA","NA","NA","NA",14
"904","8030","6420",-0.831755171788831,"Sub-degree level higher education, First-degree level higher education, Post-graduate level higher education","Telecommunications","NA, NA, NA","NA","NA, NA, NA","NA",10
"905","4521","6420",-0.807329297740416,"Construction of commercial buildings, Construction of domestic buildings, Construction of civil engineering constructions","Telecommunications","NA, NA, NA","NA","NA, NA, NA","NA",10
"906","7524","6420",-0.744066936800116,"Public security, law and order activities","Telecommunications","NA","NA","NA","NA",10
"907","6411","6420",-0.250922704896535,"National post activities","Telecommunications","NA","NA","NA","NA",29
"908","7420","6420",-0.715637296775007,"Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","Telecommunications","NA, NA, NA","NA","NA, NA, NA","NA",10
"909","6420","6420",1,"Telecommunications","Telecommunications","NA","NA","NA","NA",4008
"910","7450","6420",0.169368216145189,"Labour recruitment and provision of personnel","Telecommunications","NA","NA","NA","NA",132
"911","5540","6420",-0.473147903413854,"Licensed clubs,Independent public houses and bars,Tenanted public houses and bars,Managed public houses and bars","Telecommunications","NA","NA","NA","NA",25
"912","5212","6420",-0.52552539963823,"Other retail sale in non-specialised stores","Telecommunications","NA","NA","NA","NA",17
"913","5248","6420",0.458906486580622,"Retail sale of photographic, optical and precision equipment, office supplies and equipment (incl. computers),Retail sale of sports goods, games and toys, stamps and coins, Retail sale of mobile telephones, Retail sale of floor coverings Other retail sale in specialised stores n.e.c., Other retail sale  in specialised stores n.e.c., Retail sale of jewellery, clocks and watches ,Retail sale in commercial art galleries,Retail sale by opticians","Telecommunications","NA, NA, NA, NA","NA","NA, NA, NA, NA","NA",139
"914","5242","6420",-0.610627693956825,"Retail sale of adults' fur and leather clothing, children's and infants' clothing, other women's clothing, other men's clothing","Telecommunications","NA","NA","NA","NA",13
"915","7412","6420",-0.476419867389916,"Accounting and auditing activities,Book-keeping activities,Tax consultancy","Telecommunications","NA","NA","NA","NA",13
"916","7415","6420",-0.314813656234996,"Management activities of other non-financial holding companies,production holding companies, construction holding companies, wholesale holding companies, motor trades holding companies, retail holding companies, Management activities of transport holding companies, catering holding companies, service trades holding companies","Telecommunications","NA, NA","NA","NA, NA","NA",27
"917","7220","6420",-0.11858153746876,"","Telecommunications","","NA","","NA",31
"918","6603","6420",-0.579775263460136,"Non-life insurance","Telecommunications","NA","NA","NA","NA",10
"919","5530","6420",-0.536253025040304,"Licensed restaurants,Unlicensed restaurants and cafes,Take-away food shops,Take-away mobile food stands","Telecommunications","NA","NA","NA","NA",12
"920","7414","6420",-0.0569994058721162,"Business and management consultancy activities, n.e.c., Public relations activities,Financial management,General management consultancy activities","Telecommunications","NA, NA","NA","NA, NA","NA",27
"921","6330","6420",-0.299487860777474,"Activities of travel agencies, organisers,tour guides,Other tourist assistance activities n.e.c.","Telecommunications","NA","NA","NA","NA",11
"922","7484","6420",0.0249539575137902,"","Telecommunications","","NA","","NA",37
"923","4531","6420",0.199855904159112,"Installation of electrical wiring and fittings","Telecommunications","NA","NA","NA","NA",31
"924","5165","6420",-0.130588587881448,"","Telecommunications","","NA","","NA",18
"925","9220","6420",-0.0791507597078505,"Radio activities","Telecommunications","NA","NA","NA","NA",13
"926","4010","6420",-0.0161639629511635,"","Telecommunications","","NA","","NA",19
"927","7310","6420",-0.327678682282829,"Research and experimental development on natural sciences and engineering","Telecommunications","NA","NA","NA","NA",10
"928","5245","6420",0.260416965698205,"Retail sale of electrical household appliances and radio and television goods","Telecommunications","NA","NA","NA","NA",25
"929","7440","6420",0.119562520674826,"Planning, creation and placement of advertising activities, Advertising activities not elsewhere classified,Sale or leasing activities of advertising space or time","Telecommunications","NA","NA","NA","NA",18
"930","7222","6420",0.539286672225494,"Other software consultancy and supply","Telecommunications","NA","NA","NA","NA",52
"931","5164","6420",0.130802219101817,"","Telecommunications","","NA","","NA",22
"932","7230","6420",-0.152922220976585,"Data processing","Telecommunications","NA","NA","NA","NA",10
"933","3220","6420",0.640698587397411,"Manufacture of telegraph and telephone apparatus and equipment, Manufacture of radio and electronic capital goods","Telecommunications","NA, NA","NA","NA, NA","NA",33
"934","7260","6420",0.415519159330462,"Other computer related activities","Telecommunications","NA","NA","NA","NA",18
"935","7487","6420",-0.0417321058056867,"Other business activities not elsewhere classified, Specialty design activities, Activities of exhibition and fair organisers,Activities of conference organisers,Credit reporting and collection agency activities","Telecommunications","NA, NA, NA","NA","NA, NA, NA","NA",12
"936","7486","6420",0.333686349362724,"Call centre activities","Telecommunications","NA","NA","NA","NA",10
"937","5184","6420",0.597029871534839,"Wholesale of computers, computer peripheral equipment and software","Telecommunications","NA","NA","NA","NA",11
"938","5186","6420",0.837280751167174,"Wholesale of other electronic parts and equipment","Telecommunications","NA","NA","NA","NA",13
"939","8010","8021",0.390316251527058,"Primary education","General secondary education","NA","NA","NA","NA",1255
"940","8511","8021",-0.737265198753711,"Public sector hospital activities, including NHS trusts, Private sector hospital activities,Medical nursing home activities","General secondary education","NA","NA","NA","NA",59
"941","5211","8021",-0.728518460097425,"Retail sale by confectioners, tobacconists and newsagents (CTNs), non-specialised stores holding an alcohol licence, with food, beverages or tobacco predominating","General secondary education","NA","NA","NA","NA",45
"942","6512","8021",-0.891444879063919,"Banks,Building societies","General secondary education","NA","NA","NA","NA",11
"943","7511","8021",-0.297130615951206,"General (overall) public service activities","General secondary education","NA","NA","NA","NA",112
"944","8030","8021",-0.113675674502907,"Sub-degree level higher education, First-degree level higher education, Post-graduate level higher education","General secondary education","NA, NA, NA","NA","NA, NA, NA","NA",100
"945","7524","8021",-0.774383722707693,"Public security, law and order activities","General secondary education","NA","NA","NA","NA",10
"946","8532","8021",-0.303443530671872,"Charitable social work activities without accommodation,Non-charitable social work activities without accommodation","General secondary education","NA","NA","NA","NA",55
"947","8531","8021",-0.430681277413595,"Charitable social work activities with accommodation, Non-charitable social work activities with accommodation","General secondary education","NA, NA","NA","NA, NA","NA",38
"948","7420","8021",-0.748836764897928,"Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","General secondary education","NA, NA, NA","NA","NA, NA, NA","NA",10
"949","8021","8021",1,"General secondary education","General secondary education","NA","NA","NA","NA",3643
"950","7450","8021",-0.714763452444643,"Labour recruitment and provision of personnel","General secondary education","NA","NA","NA","NA",18
"951","5540","8021",-0.526850392439454,"Licensed clubs,Independent public houses and bars,Tenanted public houses and bars,Managed public houses and bars","General secondary education","NA","NA","NA","NA",25
"952","5212","8021",-0.70302612937908,"Other retail sale in non-specialised stores","General secondary education","NA","NA","NA","NA",11
"953","5248","8021",-0.687932994542501,"Retail sale of photographic, optical and precision equipment, office supplies and equipment (incl. computers),Retail sale of sports goods, games and toys, stamps and coins, Retail sale of mobile telephones, Retail sale of floor coverings Other retail sale in specialised stores n.e.c., Other retail sale  in specialised stores n.e.c., Retail sale of jewellery, clocks and watches ,Retail sale in commercial art galleries,Retail sale by opticians","General secondary education","NA, NA, NA, NA","NA","NA, NA, NA, NA","NA",11
"954","5242","8021",-0.698878839594613,"Retail sale of adults' fur and leather clothing, children's and infants' clothing, other women's clothing, other men's clothing","General secondary education","NA","NA","NA","NA",11
"955","7470","8021",-0.245312966734766,"Traditional cleaning services,Window cleaning services,Specialised cleaning services,Furnace and chimney cleaning services,Cleaning activities not elsewhere classified,Disinfecting and exterminating services","General secondary education","NA","NA","NA","NA",35
"956","5552","8021",-0.208335347644862,"Catering","General secondary education","NA","NA","NA","NA",23
"957","7512","8021",0.471260423656914,"Regulation of the activities of agencies that provide health care, education, cultural services and other social services, excluding social security","General secondary education","NA","NA","NA","NA",120
"958","8042","8021",0.223144248676091,"Other adult and other education n.e.c., Activities of private training providers","General secondary education","NA, NA","NA","NA, NA","NA",58
"959","8022","8021",0.463278717646867,"Technical and vocational secondary education","General secondary education","NA","NA","NA","NA",72
"960","9262","8021",-0.216726267158457,"Other sporting activities not elsewhere classified, Activities of racehorse owners","General secondary education","NA, NA","NA","NA, NA","NA",15
"961","9133","8021",-0.24379174410493,"Activities of other membership organizations n.e.c.","General secondary education","NA","NA","NA","NA",11
"962","9261","8021",-0.238887708064362,"Operation of ice rinks and roller skating rinks,Operation of other sports arenas and stadiums not elsewhere classified","General secondary education","NA","NA","NA","NA",10
"963","9131","8021",0.175227658997266,"Activities of religious organizations","General secondary education","NA","NA","NA","NA",13
"964","5551","8021",0.394066514586024,"Canteens","General secondary education","NA","NA","NA","NA",11
"965","8010","7450",-0.480401599269502,"Primary education","Labour recruitment and provision of personnel","NA","NA","NA","NA",285
"966","8511","7450",-0.164476805865554,"Public sector hospital activities, including NHS trusts, Private sector hospital activities,Medical nursing home activities","Labour recruitment and provision of personnel","NA","NA","NA","NA",413
"967","5211","7450",-0.201403805153751,"Retail sale by confectioners, tobacconists and newsagents (CTNs), non-specialised stores holding an alcohol licence, with food, beverages or tobacco predominating","Labour recruitment and provision of personnel","NA","NA","NA","NA",281
"968","6512","7450",-0.35373613224815,"Banks,Building societies","Labour recruitment and provision of personnel","NA","NA","NA","NA",135
"969","7511","7450",-0.657575449477281,"General (overall) public service activities","Labour recruitment and provision of personnel","NA","NA","NA","NA",63
"970","8030","7450",-0.446157735575508,"Sub-degree level higher education, First-degree level higher education, Post-graduate level higher education","Labour recruitment and provision of personnel","NA, NA, NA","NA","NA, NA, NA","NA",71
"971","4521","7450",-0.158594185004431,"Construction of commercial buildings, Construction of domestic buildings, Construction of civil engineering constructions","Labour recruitment and provision of personnel","NA, NA, NA","NA","NA, NA, NA","NA",116
"972","7524","7450",-0.611212795637303,"Public security, law and order activities","Labour recruitment and provision of personnel","NA","NA","NA","NA",28
"973","8532","7450",-0.016235367361016,"Charitable social work activities without accommodation,Non-charitable social work activities without accommodation","Labour recruitment and provision of personnel","NA","NA","NA","NA",147
"974","8531","7450",-0.00676728472009015,"Charitable social work activities with accommodation, Non-charitable social work activities with accommodation","Labour recruitment and provision of personnel","NA, NA","NA","NA, NA","NA",139
"975","7411","7450",-0.132027176306478,"Barristers at law,Solicitors,Activities of patent and copyright agents,Other legal activities not elsewhere classified","Labour recruitment and provision of personnel","NA","NA","NA","NA",67
"976","6411","7450",-0.440871922823595,"National post activities","Labour recruitment and provision of personnel","NA","NA","NA","NA",32
"977","7420","7450",-0.162584284618887,"Architectural,Urban planning and landscape architectural activities, Engineering design activities for industrial process and production, Engineering related scientific and technical consulting activities,Engineering consultative and design activities, Other engineering activities, Quantity surveying activities","Labour recruitment and provision of personnel","NA, NA, NA","NA","NA, NA, NA","NA",74
"978","6420","7450",-0.296216517486804,"Telecommunications","Labour recruitment and provision of personnel","NA","NA","NA","NA",46
