"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"1584","8542","8541",0.631710298830287,"Tertiary","Post-secondary non-tertiary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",11
"1585","8532","8541",0.940117136504611,"Technical, vocational secondary","Post-secondary non-tertiary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",38
"1586","8531","8541",0.776708534658784,"General secondary","Post-secondary non-tertiary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",10
"1587","8559","8541",0.815949109264534,"Other education nec","Post-secondary non-tertiary","Other education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",10
"1588","8541","8541",1,"Post-secondary non-tertiary","Post-secondary non-tertiary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",71
"1589","8520","4791",-0.230063541847883,"Primary","Via mail order houses, Internet","Education","Other retail","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1590","7820","4791",0.753280850212794,"Temporary employment agencies","Via mail order houses, Internet","Employment activities","Other retail","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",29
"1591","5320","4791",0.856326183287995,"Other","Via mail order houses, Internet","Postal, courier activities","Other retail","Transportation and Storage","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1592","4791","4791",1,"Via mail order houses, Internet","Via mail order houses, Internet","Other retail","Other retail","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",69
"1593","7911","5110",0.965974622379667,"Travel agency activities","Passenger air transport","Travel agency, tour operators","Air transport","Business services","Transportation and Storage",10
"1594","5110","5110",1,"Passenger air transport","Passenger air transport","Air transport","Air transport","Transportation and Storage","Transportation and Storage",68
"1595","8520","7490",-0.0764437725681254,"Primary","Other","Education","Other professional, scientific/tech","Government administrative functions, Education, Health","Business services",23
"1596","8610","7490",-0.152224243426492,"Hospital activities","Other","Human health activities","Other professional, scientific/tech","Government administrative functions, Education, Health","Business services",11
"1597","7820","7490",0.232665083706531,"Temporary employment agencies","Other","Employment activities","Other professional, scientific/tech","Business services","Business services",11
"1598","8690","7490",0.606316483081013,"Other","Other","Human health activities","Other professional, scientific/tech","Government administrative functions, Education, Health","Business services",17
"1599","7112","7490",0.90323078293087,"Engineering/tech consultancy","Other","Architectural, eng/tech testing","Other professional, scientific/tech","Business services","Business services",37
"1600","7022","7490",0.873512885605581,"Business, other management","Other","Head offices; mgment consultancy","Other professional, scientific/tech","Business services","Business services",21
"1601","8299","7490",0.842002434324879,"Other","Other","Office admin, business support","Other professional, scientific/tech","Business services","Business services",10
"1602","7490","7490",1,"Other","Other","Other professional, scientific/tech","Other professional, scientific/tech","Business services","Business services",68
"1603","4711","4776",0.403271060015055,"Food, beverages, tobacco mainly","Flowers, plants, pet animals/food","Non specialised retail stores","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1604","4778","4776",0.972699148873688,"Other new goods","Flowers, plants, pet animals/food","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",19
"1605","4776","4776",1,"Flowers, plants, pet animals/food","Flowers, plants, pet animals/food","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",67
"1606","4321","4329",0.914271933782459,"Electrical installation","Other construction installation","Specialised activities","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",10
"1607","4329","4329",1,"Other construction installation","Other construction installation","Specialised activities","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",66
"1608","8520","5629",-0.571539284651475,"Primary","Other food service","Education","Food, beverage service","Government administrative functions, Education, Health","Other Service activities",33
"1609","4711","5629",-0.534889171570008,"Food, beverages, tobacco mainly","Other food service","Non specialised retail stores","Food, beverage service","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",12
"1610","7820","5629",-0.214416036547698,"Temporary employment agencies","Other food service","Employment activities","Food, beverage service","Business services","Other Service activities",20
"1611","5610","5629",-0.152101552647357,"Restaurants, mobile food service","Other food service","Food, beverage service","Food, beverage service","Other Service activities","Other Service activities",13
"1612","8121","5629",0.465022135049973,"General cleaning of buildings","Other food service","Buildings, landscape activities","Food, beverage service","Business services","Other Service activities",43
"1613","5621","5629",0.967942743484813,"Event catering","Other food service","Food, beverage service","Food, beverage service","Other Service activities","Other Service activities",645
"1614","8010","5629",0.791942441590029,"Private security","Other food service","Security, investigation activities","Food, beverage service","Business services","Other Service activities",48
"1615","5510","5629",0.386772036944004,"Hotels and similar","Other food service","Accommodation","Food, beverage service","Other Service activities","Other Service activities",14
"1616","5629","5629",1,"Other food service","Other food service","Food, beverage service","Food, beverage service","Other Service activities","Other Service activities",66
"1617","4673","4674",0.970177360158337,"Wood, construction, sanitary equip","Hardware, plumbing, heating equip","Other wholesale","Other wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",20
"1618","4674","4674",1,"Hardware, plumbing, heating equip","Hardware, plumbing, heating equip","Other wholesale","Other wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",66
"1619","4690","4674",0.986668991842508,"Non-specialised wholesale trade","Hardware, plumbing, heating equip","Other wholesale","Other wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1620","2540","2540",1,"Weapons, ammunition","Weapons, ammunition","Other fabricated metal products","Other fabricated metal products","All other Manufacturing","All other Manufacturing",65
"1621","7820","2562",0.312274711070216,"Temporary employment agencies","Machining","Employment activities","Other fabricated metal products","Business services","All other Manufacturing",13
"1622","7112","2562",0.790535043242685,"Engineering/tech consultancy","Machining","Architectural, eng/tech testing","Other fabricated metal products","Business services","All other Manufacturing",16
"1623","4321","2562",0.929987350418887,"Electrical installation","Machining","Specialised activities","Other fabricated metal products","Construction (including development of real estate)","All other Manufacturing",32
"1624","2562","2562",1,"Machining","Machining","Other fabricated metal products","Other fabricated metal products","All other Manufacturing","All other Manufacturing",64
"1625","6420","2562",0.983524834918362,"Holding companies activities","Machining","Financial, insurance, pension","Other fabricated metal products","Business services","All other Manufacturing",32
"1626","2511","2562",0.979595417893705,"Metal structures, parts of","Machining","Other fabricated metal products","Other fabricated metal products","All other Manufacturing","All other Manufacturing",16
"1627","4672","2562",0.98698487294285,"Metals, metal ores","Machining","Other wholesale","Other fabricated metal products","Wholesale and retail,motor vehicle repair,sale of fuel","All other Manufacturing",11
"1628","2550","2562",0.993860606472354,"Forging, pressing, roll-forming etc","Machining","Other fabricated metal products","Other fabricated metal products","All other Manufacturing","All other Manufacturing",13
"1629","2410","2410",1,"Iron, steel, ferro-alloys","Iron, steel, ferro-alloys","Basic metals","Basic metals","All other Manufacturing","All other Manufacturing",63
"1630","4120","4332",0.887277876106195,"Residential, non-residential buildings","Joinery installation","Construction of buildings","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",13
"1631","4332","4332",1,"Joinery installation","Joinery installation","Specialised activities","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",63
"1632","8411","7120",0.698046024284614,"General public administration","Technical testing/analysis","Central/Local Gov. administration","Architectural, eng/tech testing","Government administrative functions, Education, Health","Business services",10
"1633","7112","7120",0.866208685328349,"Engineering/tech consultancy","Technical testing/analysis","Architectural, eng/tech testing","Architectural, eng/tech testing","Business services","Business services",11
"1634","7120","7120",1,"Technical testing/analysis","Technical testing/analysis","Architectural, eng/tech testing","Architectural, eng/tech testing","Business services","Business services",62
"1635","4761","4761",1,"Books","Books","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",19
"1636","4763","4761",0.998813353167288,"Music, video recordings","Books","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",23
"1637","4671","1920",0.998278410290559,"Fuels, related products","Refined petroleum products","Other wholesale","Coke, refined petroleum","Wholesale and retail,motor vehicle repair,sale of fuel","Manufacture coke, petroleum, chemicals, pharmaceuticals",10
"1638","4675","1920",0.998700412618993,"Chemical products","Refined petroleum products","Other wholesale","Coke, refined petroleum","Wholesale and retail,motor vehicle repair,sale of fuel","Manufacture coke, petroleum, chemicals, pharmaceuticals",10
"1639","1721","1721",1,"Corrugated paper, containers","Corrugated paper, containers","Paper and paper products","Paper and paper products","All other Manufacturing","All other Manufacturing",59
"1640","8121","8129",0.91204431566363,"General cleaning of buildings","Other cleaning activities","Buildings, landscape activities","Buildings, landscape activities","Business services","Business services",42
"1641","5621","8129",0.771041153862763,"Event catering","Other cleaning activities","Food, beverage service","Buildings, landscape activities","Other Service activities","Business services",10
"1642","8129","8129",1,"Other cleaning activities","Other cleaning activities","Buildings, landscape activities","Buildings, landscape activities","Business services","Business services",58
"1643","7820","1051",0.353866468597838,"Temporary employment agencies","Dairies, cheese making","Employment activities","Food products - other","Business services","Manufacture food, drink, tobacco",10
"1644","1089","1051",0.957192965711422,"Other food products nec","Dairies, cheese making","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",16
"1645","1051","1051",1,"Dairies, cheese making","Dairies, cheese making","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",56
"1646","4633","1051",0.996361357371902,"Dairy products","Dairies, cheese making","Food, beverages, tobacco wholesale","Food products - other","Wholesale and retail,motor vehicle repair,sale of fuel","Manufacture food, drink, tobacco",56
"1647","1051","4633",0.993656194932248,"Dairies, cheese making","Dairy products","Food products - other","Food, beverages, tobacco wholesale","Manufacture food, drink, tobacco","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1648","4633","4633",1,"Dairy products","Dairy products","Food, beverages, tobacco wholesale","Food, beverages, tobacco wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",35
"1649","4646","4690",0.942138062976316,"Pharmaceutical goods","Non-specialised wholesale trade","Household goods wholesale","Other wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1650","4639","4690",0.991148889129566,"Other non-specialised","Non-specialised wholesale trade","Food, beverages, tobacco wholesale","Other wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",65
"1651","4674","4690",0.985430604030559,"Hardware, plumbing, heating equip","Non-specialised wholesale trade","Other wholesale","Other wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",28
"1652","4690","4690",1,"Non-specialised wholesale trade","Non-specialised wholesale trade","Other wholesale","Other wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",55
"1653","3011","6420",0.991328687307209,"Ships and floating structures","Holding companies activities","Other transport equipment","Financial, insurance, pension","Manufacture machinery, vehicle, transport","Business services",34
"1654","4649","6420",0.989764234034295,"Other","Holding companies activities","Household goods wholesale","Financial, insurance, pension","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",39
"1655","2562","6420",0.966247962412504,"Machining","Holding companies activities","Other fabricated metal products","Financial, insurance, pension","All other Manufacturing","Business services",10
"1656","6420","6420",1,"Holding companies activities","Holding companies activities","Financial, insurance, pension","Financial, insurance, pension","Business services","Business services",39
"1657","4110","6420",0.972280732127228,"Building projects development","Holding companies activities","Construction of buildings","Financial, insurance, pension","Construction (including development of real estate)","Business services",10
"1658","4651","4666",0.976150364775923,"Computers, peripherals, software","Other office m/c, equipment","Information/comms equip wholesale","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",18
"1659","4649","4666",0.971667574757219,"Other","Other office m/c, equipment","Household goods wholesale","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",11
"1660","4666","4666",1,"Other office m/c, equipment","Other office m/c, equipment","Other m/c, equipment wholesale","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",54
"1661","4741","4666",0.99066880433024,"Computers, peripherals, software","Other office m/c, equipment","Specialised retail - info/comms","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",11
"1662","8219","4666",0.992421298095608,"Specialised office support","Other office m/c, equipment","Office admin, business support","Other m/c, equipment wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1663","4634","4634",1,"Beverages","Beverages","Food, beverages, tobacco wholesale","Food, beverages, tobacco wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",53
"1664","1105","4634",0.997933057509021,"Beer","Beverages","Beverages","Food, beverages, tobacco wholesale","Manufacture food, drink, tobacco","Wholesale and retail,motor vehicle repair,sale of fuel",28
"1665","6391","6391",1,"News agency activities","News agency activities","Information service activities","Information service activities","Information and Communication","Information and Communication",53
"1666","5814","5811",0.990449530342266,"Journals, periodicals","Books","Publishing activities","Publishing activities","Information and Communication","Information and Communication",29
"1667","5811","5811",1,"Books","Books","Publishing activities","Publishing activities","Information and Communication","Information and Communication",51
"1668","4222","4222",1,"Utility - electricity, telecomms","Utility - electricity, telecomms","Civil engineering","Civil engineering","Construction (including development of real estate)","Construction (including development of real estate)",50
"1669","9412","9412",1,"Professional","Professional","Membership organisations activities","Membership organisations activities","Other Service activities","Other Service activities",49
"1670","7820","1012",0.552560238746706,"Temporary employment agencies","Poultry meat processing, preserving","Employment activities","Food products - meat, fish","Business services","Manufacture food, drink, tobacco",15
"1671","1089","1012",0.989660926094709,"Other food products nec","Poultry meat processing, preserving","Food products - other","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",61
"1672","1012","1012",1,"Poultry meat processing, preserving","Poultry meat processing, preserving","Food products - meat, fish","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",20
"1673","1013","1012",0.975514005186214,"Meat, poultry meat production","Poultry meat processing, preserving","Food products - meat, fish","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",15
"1674","1011","1012",0.992049169094802,"Meat processing, preserving","Poultry meat processing, preserving","Food products - meat, fish","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",14
"1675","6621","6621",1,"Risk and damage evaluation","Risk and damage evaluation","Auxiliary financial services","Auxiliary financial services","Business services","Business services",48
"1676","4520","4532",0.926790843061041,"Maintenance/repair of vehicles","Retail trade parts, accessories","Motor vehicle/cycle trade, repair","Motor vehicle/cycle trade, repair","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1677","4531","4532",0.991343175128949,"Wholesale trade parts, accessories","Retail trade parts, accessories","Motor vehicle/cycle trade, repair","Motor vehicle/cycle trade, repair","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",67
"1678","4532","4532",1,"Retail trade parts, accessories","Retail trade parts, accessories","Motor vehicle/cycle trade, repair","Motor vehicle/cycle trade, repair","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",47
"1679","4321","4652",0.917516373993306,"Electrical installation","Electronic, telecomms","Specialised activities","Information/comms equip wholesale","Construction (including development of real estate)","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1680","4669","4652",0.98421064614544,"Other","Electronic, telecomms","Other m/c, equipment wholesale","Information/comms equip wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",17
"1681","4652","4652",1,"Electronic, telecomms","Electronic, telecomms","Information/comms equip wholesale","Information/comms equip wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",46
"1682","9601","9601",1,"Washing and (dry-)cleaning","Washing and (dry-)cleaning","Other personal service activities","Other personal service activities","Other Service activities","Other Service activities",45
"1683","7820","1013",0.484160767195169,"Temporary employment agencies","Meat, poultry meat production","Employment activities","Food products - meat, fish","Business services","Manufacture food, drink, tobacco",20
"1684","1089","1013",0.979409916414347,"Other food products nec","Meat, poultry meat production","Food products - other","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",49
"1685","1012","1013",0.993351364104454,"Poultry meat processing, preserving","Meat, poultry meat production","Food products - meat, fish","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",48
"1686","1013","1013",1,"Meat, poultry meat production","Meat, poultry meat production","Food products - meat, fish","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",44
"1687","1085","1013",0.980265905694496,"Prepared meals and dishes","Meat, poultry meat production","Food products - other","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",10
"1688","147","1013",0.990245796229345,"Raising of poultry","Meat, poultry meat production","Animal production, hunting","Food products - meat, fish","Agriculture, Forestry, Fishing, Veterinary","Manufacture food, drink, tobacco",10
"1689","1011","1013",0.982189678713404,"Meat processing, preserving","Meat, poultry meat production","Food products - meat, fish","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",10
"1690","4632","1013",0.992189017992461,"Meat, meat products","Meat, poultry meat production","Food, beverages, tobacco wholesale","Food products - meat, fish","Wholesale and retail,motor vehicle repair,sale of fuel","Manufacture food, drink, tobacco",10
"1691","1920","4671",0.998062801242251,"Refined petroleum products","Fuels, related products","Coke, refined petroleum","Other wholesale","Manufacture coke, petroleum, chemicals, pharmaceuticals","Wholesale and retail,motor vehicle repair,sale of fuel",59
"1692","4671","4671",1,"Fuels, related products","Fuels, related products","Other wholesale","Other wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",43
"1693","4753","4753",1,"Carpets, rugs, wall/floor coverings","Carpets, rugs, wall/floor coverings","Specialised retail - household","Specialised retail - household","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",43
"1694","4711","4730",0.820305366744446,"Food, beverages, tobacco mainly","Automotive fuel (in petrol stations)","Non specialised retail stores","Specialised retail - auto fuel","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",35
"1695","4730","4730",1,"Automotive fuel (in petrol stations)","Automotive fuel (in petrol stations)","Specialised retail - auto fuel","Specialised retail - auto fuel","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",43
"1696","7112","2511",0.831229400045991,"Engineering/tech consultancy","Metal structures, parts of","Architectural, eng/tech testing","Other fabricated metal products","Business services","All other Manufacturing",10
"1697","7732","2511",0.980018925373519,"Construction machinery, equipment","Metal structures, parts of","Rental, leasing activities","Other fabricated metal products","Business services","All other Manufacturing",10
"1698","2562","2511",0.975085883070601,"Machining","Metal structures, parts of","Other fabricated metal products","Other fabricated metal products","All other Manufacturing","All other Manufacturing",10
"1699","2511","2511",1,"Metal structures, parts of","Metal structures, parts of","Other fabricated metal products","Other fabricated metal products","All other Manufacturing","All other Manufacturing",43
"1700","3832","2511",0.995123916887674,"Recovery of sorted materials","Metal structures, parts of","Materials recovery/recycling","Other fabricated metal products","Utilities, sewerage, waste and recycling","All other Manufacturing",10
"1701","2599","2511",0.996290211826471,"Other fabricated metal products nec","Metal structures, parts of","Other fabricated metal products","Other fabricated metal products","All other Manufacturing","All other Manufacturing",14
"1702","8520","8510",0.429356900147362,"Primary","Pre-primary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",39
"1703","8899","8510",0.728102475988043,"Other","Pre-primary","Non residential social work","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",12
"1704","8532","8510",0.886217365693507,"Technical, vocational secondary","Pre-primary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",13
"1705","8891","8510",0.952920736403411,"Child day-care","Pre-primary","Non residential social work","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",24
"1706","8510","8510",1,"Pre-primary","Pre-primary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",27
"1707","7820","2223",0.588088945681952,"Temporary employment agencies","Builders' ware of plastic","Employment activities","Rubber and plastic products","Business services","All other Manufacturing",10
"1708","4673","2223",0.953789719403554,"Wood, construction, sanitary equip","Builders' ware of plastic","Other wholesale","Rubber and plastic products","Wholesale and retail,motor vehicle repair,sale of fuel","All other Manufacturing",10
"1709","2223","2223",1,"Builders' ware of plastic","Builders' ware of plastic","Rubber and plastic products","Rubber and plastic products","All other Manufacturing","All other Manufacturing",40
"1710","2221","2223",0.993438160740759,"Plastic plates, sheets, tubes etc","Builders' ware of plastic","Rubber and plastic products","Rubber and plastic products","All other Manufacturing","All other Manufacturing",15
"1711","7010","2361",0.970625450468487,"Head office activities","Concrete products for construction","Head offices; mgment consultancy","Concrete, cement and plaster","Business services","All other Manufacturing",10
"1712","2361","2361",1,"Concrete products for construction","Concrete products for construction","Concrete, cement and plaster","Concrete, cement and plaster","All other Manufacturing","All other Manufacturing",20
"1713","2363","2361",0.997537632284617,"Ready-mixed concrete","Concrete products for construction","Concrete, cement and plaster","Concrete, cement and plaster","All other Manufacturing","All other Manufacturing",30
"1714","2332","2361",0.998862768670902,"Bricks, tiles etc in baked clay","Concrete products for construction","Other non-metallic mineral products","Concrete, cement and plaster","All other Manufacturing","All other Manufacturing",10
"1715","8610","4779",0.314929703906764,"Hospital activities","Other second hand goods","Human health activities","Specialised retail - other","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1716","8899","4779",0.796486924525822,"Other","Other second hand goods","Non residential social work","Specialised retail - other","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1717","7010","4779",0.97103901034733,"Head office activities","Other second hand goods","Head offices; mgment consultancy","Specialised retail - other","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1718","4779","4779",1,"Other second hand goods","Other second hand goods","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",39
"1719","9311","8130",0.978387814365345,"Operation of sports facilities","Landscape service activities","Sports activities and recreation","Buildings, landscape activities","Other Service activities","Business services",16
"1720","8130","8130",1,"Landscape service activities","Landscape service activities","Buildings, landscape activities","Buildings, landscape activities","Business services","Business services",39
"1721","4120","4339",0.906506257089198,"Residential, non-residential buildings","Other building completion,finishing","Construction of buildings","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",10
"1722","4339","4339",1,"Other building completion,finishing","Other building completion,finishing","Specialised activities","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",38
"1723","4719","4110",0.64620660403992,"Other non specialised","Building projects development","Non specialised retail stores","Construction of buildings","Wholesale and retail,motor vehicle repair,sale of fuel","Construction (including development of real estate)",10
"1724","4120","4110",0.892812450138656,"Residential, non-residential buildings","Building projects development","Construction of buildings","Construction of buildings","Construction (including development of real estate)","Construction (including development of real estate)",35
"1725","6820","4110",0.756744548286604,"Renting, operating own or leased ","Building projects development","Real estate activities","Construction of buildings","Business services ","Construction (including development of real estate)",11
"1726","6511","4110",0.918331072547827,"Life insurance","Building projects development","Financial, insurance, pension","Construction of buildings","Business services","Construction (including development of real estate)",10
"1727","4778","4110",0.935713393714902,"Other new goods","Building projects development","Specialised retail - other","Construction of buildings","Wholesale and retail,motor vehicle repair,sale of fuel","Construction (including development of real estate)",16
"1728","6832","4110",0.902505779296588,"Managament of fee/contract basis","Building projects development","Real estate activities","Construction of buildings","Business services ","Construction (including development of real estate)",10
"1729","6420","4110",0.990527098545943,"Holding companies activities","Building projects development","Financial, insurance, pension","Construction of buildings","Business services","Construction (including development of real estate)",55
"1730","4110","4110",1,"Building projects development","Building projects development","Construction of buildings","Construction of buildings","Construction (including development of real estate)","Construction (including development of real estate)",37
"1731","6430","4110",0.996851416051286,"Trusts, funds, similar financial","Building projects development","Financial, insurance, pension","Construction of buildings","Business services","Construction (including development of real estate)",10
"1732","3811","3821",0.987472892259604,"Non-hazardous waste collection","Non-hazardous treatment, disposal","Waste","Waste","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",10
"1733","3821","3821",1,"Non-hazardous treatment, disposal","Non-hazardous treatment, disposal","Waste","Waste","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",37
"1734","7820","3250",0.599066834107993,"Temporary employment agencies","Medical, dental instruments","Employment activities","Other manufacturing","Business services","All other Manufacturing",12
"1735","2120","3250",0.967993473931716,"Pharmaceutical preparations","Medical, dental instruments","Basic pharmaceutical products","Other manufacturing","Manufacture coke, petroleum, chemicals, pharmaceuticals","All other Manufacturing",16
"1736","4646","3250",0.967719648409012,"Pharmaceutical goods","Medical, dental instruments","Household goods wholesale","Other manufacturing","Wholesale and retail,motor vehicle repair,sale of fuel","All other Manufacturing",10
"1737","3250","3250",1,"Medical, dental instruments","Medical, dental instruments","Other manufacturing","Other manufacturing","All other Manufacturing","All other Manufacturing",36
"1738","2660","3250",0.998586779074584,"Irradiation, electromedical equip","Medical, dental instruments","Computer, electronic, optical","Other manufacturing","Manufacture computer, electronic, light electrical","All other Manufacturing",13
"1739","8520","4211",0.207636917961344,"Primary","Roads, motorways","Education","Civil engineering","Government administrative functions, Education, Health","Construction (including development of real estate)",13
"1740","4299","4211",0.946394883903041,"Other civil engineering nec","Roads, motorways","Civil engineering","Civil engineering","Construction (including development of real estate)","Construction (including development of real estate)",14
"1741","4211","4211",1,"Roads, motorways","Roads, motorways","Civil engineering","Civil engineering","Construction (including development of real estate)","Construction (including development of real estate)",36
"1742","3521","3521",1,"Gas manufacture","Gas manufacture","Electricity, gas, steam, air con","Electricity, gas, steam, air con","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",36
"1743","5911","6130",0.992239995019147,"Production activities","Satellite telecomms activities","Motion picture, video, radio, TV","Telecommunications","Information and Communication","Information and Communication",71
"1744","6130","6130",1,"Satellite telecomms activities","Satellite telecomms activities","Telecommunications","Telecommunications","Information and Communication","Information and Communication",36
"1745","2361","2363",0.996258111228404,"Concrete products for construction","Ready-mixed concrete","Concrete, cement and plaster","Concrete, cement and plaster","All other Manufacturing","All other Manufacturing",40
"1746","2363","2363",1,"Ready-mixed concrete","Ready-mixed concrete","Concrete, cement and plaster","Concrete, cement and plaster","All other Manufacturing","All other Manufacturing",35
"1747","3511","3822",0.974959067706828,"Electricity production","Hazardous treatment, disposal","Electricity, gas, steam, air con","Waste","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",17
"1748","7219","3822",0.961889879291375,"Other natural sciences, engineering","Hazardous treatment, disposal","Scientific research, development","Waste","Business services","Utilities, sewerage, waste and recycling",13
"1749","3822","3822",1,"Hazardous treatment, disposal","Hazardous treatment, disposal","Waste","Waste","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",35
"1750","7820","2229",0.724215067928035,"Temporary employment agencies","Other plastic","Employment activities","Rubber and plastic products","Business services","All other Manufacturing",16
"1751","2229","2229",1,"Other plastic","Other plastic","Rubber and plastic products","Rubber and plastic products","All other Manufacturing","All other Manufacturing",34
