StartIndst,FinalIndst,Counts
8299,6419,24
5510,6419,24
6629,6419,24
8532,8790,24
7820,2651,24
1012,7820,24
6512,7820,24
8299,4771,24
8411,8810,24
9609,8810,24
8520,5310,24
8299,8532,24
6419,6202,24
8610,5621,24
7820,7490,24
3316,3030,24
4773,4719,24
4759,4719,24
4652,4669,24
4799,4669,24
8299,7311,24
4221,4299,24
6190,4742,24
2562,4321,24
6622,6511,24
4763,4761,24
7820,4520,24
8121,8891,24
7820,4754,24
1071,1089,24
6820,5630,24
8790,5610,24
4762,5610,24
4776,5610,24
4772,5610,24
8810,8559,24
7820,4672,24
4120,4322,24
5811,5814,24
8520,4752,24
7820,8129,24
7112,8110,24
8411,7022,24
2332,811,24
6202,9511,24
8610,9311,24
9004,9311,24
4775,4645,24
8121,9700,24
5630,9700,24
4711,9313,24
2920,2920,24
1813,1813,24
4759,6492,24
5510,5520,24
5530,5520,24
113,111,24
812,812,24
4662,4662,24
6622,8520,23
6202,4711,23
4511,4711,23
6910,4711,23
1071,4711,23
8520,6190,23
8299,8411,23
4120,6920,23
4719,6920,23
4639,6920,23
2562,2599,23
8424,8542,23
4719,8299,23
1200,8299,23
4339,4120,23
2892,910,23
8710,5629,23
8220,5629,23
9491,8531,23
6629,7820,23
1089,7820,23
5813,7820,23
9700,7820,23
4771,9312,23
8110,8810,23
8121,8532,23
8220,6202,23
5610,6202,23
5610,8424,23
8710,5510,23
5629,5510,23
9609,8899,23
4711,4531,23
7112,7219,23
4771,5621,23
8520,4511,23
8790,8621,23
6492,6619,23
8520,4941,23
5630,4941,23
8520,4773,23
4631,4639,23
4690,4639,23
2550,2562,23
8411,6910,23
4711,4649,23
8520,6629,23
7820,6629,23
4771,6629,23
5819,4778,23
5630,4778,23
6430,6630,23
4941,3811,23
8559,8891,23
8299,6831,23
7820,6831,23
2016,2016,23
5813,5610,23
2751,4643,23
6419,3513,23
8110,8129,23
6201,7022,23
5814,7022,23
8899,4779,23
8520,9329,23
8542,9311,23
2752,2752,23
2042,4645,23
4719,4775,23
4648,4648,23
2593,2593,23
4711,5520,23
3011,3315,23
7220,7220,23
113,119,23
6629,8520,22
4776,8520,22
8122,8520,22
9001,8520,22
8220,4711,22
9609,4711,22
5914,4711,22
2822,3312,22
4511,8610,22
5610,6190,22
8610,7112,22
4771,7112,22
5610,7112,22
6920,8411,22
7430,8411,22
6920,6820,22
6820,6920,22
8810,8542,22
8532,8299,22
7810,8299,22
6201,8299,22
5629,8710,22
8891,8710,22
8411,4120,22
6190,6419,22
7810,6419,22
6630,6419,22
5510,8790,22
7820,7739,22
8541,7820,22
4778,7820,22
5621,9312,22
8531,8810,22
8790,8532,22
4646,3250,22
4771,6202,22
8710,7810,22
5510,7810,22
8559,7810,22
6419,8424,22
6202,4651,22
7311,6201,22
8610,5510,22
8810,5510,22
5510,8899,22
6910,8899,22
4711,7490,22
8899,7490,22
8610,9499,22
9103,9499,22
3103,3109,22
8899,9491,22
8520,6619,22
7810,4941,22
3811,4941,22
4645,4941,22
8610,4773,22
8520,4759,22
7820,3600,22
8899,6910,22
8531,8541,22
4941,4520,22
8220,6629,22
7022,6629,22
4719,8891,22
9609,8891,22
4711,8510,22
8899,8510,22
5610,4754,22
6202,8220,22
4299,8121,22
8220,8121,22
5630,8623,22
8299,9609,22
4711,1812,22
4771,6622,22
2562,2511,22
2550,2550,22
8690,8720,22
7820,4752,22
8810,8110,22
8899,7022,22
4649,7022,22
6820,4110,22
5610,4764,22
1722,1722,22
1623,4332,22
8121,6832,22
5630,4776,22
5610,4776,22
2651,2611,22
9101,9101,22
6920,2042,22
111,150,22
6492,6491,22
5610,5520,22
4311,4311,22
150,111,22
2013,2013,22
8211,8211,22
4941,8520,21
7490,4711,21
4690,4711,21
3320,3312,21
4764,8610,21
4399,7112,21
6202,8411,21
3811,8411,21
8299,8542,21
5621,8542,21
6910,8542,21
8891,8542,21
5629,8730,21
6820,8710,21
6499,6419,21
8299,8790,21
8531,5629,21
5629,8531,21
9609,7820,21
1812,7820,21
9311,7820,21
4941,4673,21
4759,4673,21
5210,4673,21
5629,4771,21
9311,4771,21
8899,9312,21
6920,8810,21
4771,8532,21
9312,8532,21
4719,6202,21
4321,6202,21
4771,7810,21
8810,7810,21
1011,1012,21
8542,5510,21
7810,5510,21
5520,5510,21
6920,8899,21
4771,5110,21
7911,5110,21
8610,7219,21
6419,9200,21
8299,7490,21
4532,4511,21
5630,4791,21
7820,3030,21
4120,4399,21
7820,3109,21
2651,4669,21
7112,7120,21
8542,8412,21
8520,4724,21
8730,8891,21
8299,8891,21
4646,2120,21
2812,2812,21
8532,8510,21
4719,8220,21
8532,8121,21
9700,8121,21
4711,8623,21
4771,8623,21
8299,5630,21
6910,5630,21
4772,5630,21
7820,1051,21
5530,5610,21
8411,8559,21
8891,8559,21
4711,7711,21
8010,7010,21
4642,7010,21
4778,4777,21
8542,8110,21
7820,3511,21
4771,7911,21
5814,6010,21
5610,4762,21
4719,4764,21
1812,1729,21
4645,2042,21
7820,6120,21
4771,9313,21
3020,3020,21
2620,2620,21
5010,5010,21
2814,2814,21
4651,4741,21
1393,1393,21
4677,4677,21
8020,8020,21
4931,8520,20
3811,8520,20
6622,4711,20
8424,8610,20
7490,8610,20
4779,8610,20
4299,6190,20
8411,7112,20
4669,7112,20
8422,8411,20
6630,8411,20
8542,6820,20
8730,6920,20
2511,2599,20
8299,8710,20
6920,4120,20
8299,4120,20
7010,4120,20
8531,8790,20
8299,8531,20
9499,8531,20
9700,8531,20
8424,7820,20
7490,7820,20
1085,7820,20
2221,4673,20
4791,4771,20
5813,4771,20
8411,9312,20
8810,8532,20
8891,8532,20
2120,3250,20
8411,6202,20
8299,7810,20
8423,8424,20
8010,8424,20
6419,8690,20
4719,8690,20
8520,6201,20
8299,5510,20
8110,5510,20
8424,8899,20
7022,8899,20
5223,5110,20
4719,4511,20
8891,9499,20
7732,4399,20
7820,4399,20
5510,8010,20
6419,4719,20
4775,4719,20
8520,4669,20
7021,7311,20
4222,4299,20
4299,4321,20
6202,6311,20
6511,6311,20
6209,6311,20
2221,2223,20
8690,8891,20
8520,6209,20
7311,7021,20
1061,1089,20
6190,8220,20
7112,7410,20
5610,6831,20
4110,6831,20
6832,8121,20
8411,5630,20
4762,5630,20
4776,5630,20
9700,5630,20
4711,2910,20
1089,1051,20
6920,5610,20
7010,5610,20
9329,5610,20
4729,5610,20
5610,4730,20
6910,6512,20
5610,6512,20
8520,6622,20
6512,4322,20
5630,7010,20
4331,4331,20
1051,4633,20
4120,4339,20
4322,8110,20
2012,2014,20
8291,7022,20
5210,5229,20
5630,7911,20
6492,6611,20
8220,9311,20
5510,6832,20
4711,4910,20
3109,3103,20
9311,8130,20
8220,6492,20
5610,5530,20
4711,4729,20
4711,4725,20
812,2362,20
2120,2110,20
7311,8520,19
9102,8520,19
4120,4711,19
4673,4711,19
1812,4711,19
7810,7112,19
8121,7112,19
8413,8411,19
9700,8411,19
7490,6920,19
7112,8542,19
8531,8730,19
6209,8299,19
5610,4120,19
9312,6419,19
4669,2651,19
2611,2651,19
8610,5629,19
7010,5629,19
8730,8531,19
5621,8531,19
4719,8531,19
4531,7820,19
7219,7820,19
9499,7820,19
8720,7820,19
8891,4771,19
4764,9312,19
9319,9312,19
8621,8810,19
9511,6202,19
6209,4651,19
7022,8690,19
8610,8423,19
8010,8423,19
6910,8423,19
4751,4751,19
2932,4531,19
5610,7490,19
9700,7490,19
4910,4931,19
162,162,19
7010,8010,19
4646,4773,19
5610,4759,19
7410,7311,19
5814,7311,19
8621,8412,19
8559,6630,19
7010,6420,19
4651,6209,19
4690,4646,19
4771,4754,19
9601,8121,19
3312,2892,19
2229,1812,19
8411,5610,19
4520,7711,19
6420,7010,19
4779,7010,19
8899,8720,19
8299,8110,19
6831,7022,19
7820,6499,19
5320,5229,19
6832,4110,19
8520,9102,19
1089,1039,19
2751,2751,19
1072,1031,19
7820,9311,19
8110,9311,19
8610,6832,19
4711,4645,19
7810,9700,19
8520,9313,19
5610,9313,19
9311,9313,19
7820,2740,19
6399,6399,19
8299,6492,19
4711,5530,19
9103,9103,19
4791,8520,18
4775,8520,18
4669,3312,18
6512,8610,18
5320,8610,18
9313,8610,18
3600,7112,18
6831,7112,18
5630,7112,18
8110,6820,18
6820,8542,18
6920,8542,18
7810,8542,18
6920,8730,18
5621,8730,18
8411,8299,18
6820,8299,18
8542,8299,18
8531,8299,18
6832,8299,18
7739,7732,18
5621,8710,18
8720,8710,18
8411,6419,18
4778,6419,18
4752,6419,18
8621,8531,18
7320,7820,18
4649,7820,18
2229,7820,18
4631,7820,18
3811,7820,18
5229,7820,18
4762,7820,18
8411,4771,18
8810,4771,18
4752,4771,18
7810,8810,18
5630,5310,18
7022,7810,18
4614,4651,18
6202,8690,18
7810,8690,18
8891,8690,18
8220,8690,18
4711,6201,18
6190,6201,18
8730,5510,18
8110,8899,18
7711,4511,18
4519,4511,18
4719,4791,18
5210,4791,18
8411,9499,18
8542,9491,18
6419,8621,18
8299,6619,18
5630,6619,18
8520,8422,18
1013,1085,18
4110,4719,18
4511,4941,18
4639,4941,18
7112,3317,18
2822,4669,18
7022,4299,18
7820,7120,18
4771,4321,18
8110,4321,18
7022,4321,18
7022,7320,18
2920,4520,18
8542,8891,18
9499,8891,18
2814,2812,18
8531,8510,18
5630,8510,18
2016,2221,18
5510,8220,18
8010,8220,18
4673,8121,18
7810,8121,18
8532,5630,18
6511,6512,18
4673,2312,18
4711,7500,18
5630,6622,18
5510,9602,18
7022,7010,18
7820,2511,18
4719,4777,18
4673,4752,18
3109,3101,18
7320,7022,18
7820,1082,18
7820,5221,18
4711,4779,18
7010,4779,18
7820,4764,18
9319,9311,18
9313,9311,18
8130,9311,18
8110,6832,18
8411,9700,18
8520,9001,18
4719,4772,18
1712,1813,18
1085,1013,18
4711,8130,18
2332,2332,18
1011,1011,18
2830,2830,18
5020,5020,18
2573,2573,18
1092,1092,18
7320,8520,17
9104,8520,17
4730,8520,17
4322,8520,17
6499,8520,17
4110,8520,17
9319,8520,17
4520,4711,17
8129,4711,17
9601,4711,17
7112,8610,17
6831,8610,17
4772,8610,17
8010,7112,17
8710,8411,17
9312,8411,17
5510,8411,17
4771,6820,17
8532,6820,17
6190,6920,17
9499,8730,17
8559,8730,17
7010,8299,17
7810,8710,17
7111,4120,17
7022,4120,17
6622,6419,17
2712,2651,17
4649,4666,17
8790,8531,17
8424,8531,17
8110,8531,17
8412,7820,17
6209,7820,17
4775,7820,17
8292,7820,17
5610,4673,17
7820,6612,17
9499,4771,17
8542,9312,17
4719,9312,17
8110,9312,17
9602,8532,17
2811,6202,17
8542,7810,17
8899,7810,17
4941,7810,17
9511,4651,17
8532,8690,17
6419,6201,17
7022,5510,17
9313,5510,17
7490,8899,17
4779,8899,17
7739,9200,17
8542,5621,17
9312,5621,17
9312,4511,17
5510,4511,17
2811,3030,17
9312,9499,17
4120,4334,17
4771,8010,17
9312,4719,17
4762,4719,17
4764,4719,17
4643,4669,17
8121,6910,17
8121,4299,17
4711,4742,17
5610,4742,17
4719,4321,17
7820,8541,17
2221,2229,17
4673,1623,17
8411,3811,17
3600,3811,17
4711,4646,17
6120,8220,17
4120,6831,17
7721,7721,17
7820,8623,17
8129,5223,17
8899,9609,17
9700,9609,17
4771,5210,17
4759,5630,17
1723,1812,17
7810,5610,17
4730,5610,17
5914,5610,17
7820,2811,17
8220,6622,17
5621,7010,17
7820,2550,17
6010,5814,17
8710,8720,17
5610,4777,17
4711,5914,17
4754,4752,17
8121,4752,17
4711,8129,17
4771,8110,17
2014,2014,17
3822,3511,17
4771,5813,17
4120,7022,17
8690,7022,17
9311,7022,17
7820,1072,17
4520,5221,17
6010,6010,17
5630,4762,17
4772,4764,17
8810,9311,17
8532,9311,17
5621,9311,17
4711,6832,17
1812,1721,17
9602,4645,17
9311,9319,17
2611,2611,17
8531,9700,17
8520,4932,17
5630,9313,17
3250,2660,17
5630,4772,17
4665,4665,17
5920,5920,17
8121,9601,17
5223,5224,17
8520,9004,17
2362,2362,17
2211,2211,17
8559,8560,17
146,146,17
9004,8520,16
4931,4711,16
8623,4711,16
9329,4711,16
5520,4711,16
5310,8610,16
4321,8610,16
4752,8610,16
4762,8610,16
4322,7112,16
7120,8411,16
6419,6820,16
8790,6920,16
6201,6920,16
7010,6920,16
5629,8542,16
9312,8542,16
6202,8542,16
4778,8542,16
8110,8542,16
2229,2222,16
8891,8299,16
8219,8299,16
8110,8710,16
9700,8710,16
6202,2651,16
4669,7739,16
8542,5629,16
8690,8531,16
6201,7820,16
4759,7820,16
6311,7820,16
8129,7820,16
8130,7820,16
4771,4673,16
4649,4673,16
1623,4673,16
6920,4771,16
8790,4771,16
8899,4771,16
8891,9312,16
9200,8810,16
5510,8532,16
5621,8532,16
7112,6202,16
8299,6202,16
8424,6202,16
5630,6202,16
8610,8424,16
7820,4651,16
6201,4651,16
7112,6201,16
5610,6201,16
9511,6201,16
6419,5510,16
6920,7219,16
8610,9200,16
8129,5621,16
7022,4791,16
9311,9499,16
4299,4399,16
8531,8621,16
4773,8621,16
6202,6619,16
6910,6619,16
4321,8010,16
8299,4719,16
8299,4941,16
4120,7111,16
5630,4759,16
7810,7311,16
4791,7311,16
4711,2562,16
8423,6910,16
5510,6910,16
6629,6910,16
8010,4321,16
4669,4321,16
5610,4321,16
8899,8541,16
4771,4649,16
8291,4649,16
5630,4520,16
4711,1623,16
6910,6629,16
8411,8891,16
8532,8891,16
8559,8510,16
8299,8220,16
8690,8220,16
8610,6831,16
6920,6831,16
9609,8121,16
4752,8121,16
9313,8121,16
5610,8623,16
4711,5223,16
5630,9609,16
4778,5210,16
610,1920,16
2014,1920,16
8621,5630,16
8010,5630,16
4520,5630,16
8559,5630,16
5813,5630,16
6202,5610,16
8690,5610,16
8129,5610,16
5520,5610,16
7112,8559,16
7112,7010,16
4771,7010,16
1812,8219,16
2410,2511,16
5819,5814,16
5813,5814,16
2815,2815,16
5630,4752,16
5629,8129,16
7820,3700,16
4636,4636,16
5510,8110,16
8532,7022,16
6499,7022,16
5811,7022,16
7911,7022,16
8520,6499,16
8520,5221,16
4778,4110,16
6831,4110,16
8411,9102,16
1032,1039,16
4719,4762,16
4622,4622,16
8520,4764,16
6820,9311,16
8121,9311,16
8559,9311,16
7022,9311,16
2612,2612,16
4110,6832,16
5221,4910,16
5510,4776,16
4719,4776,16
7820,1721,16
4711,7912,16
1330,1330,16
5610,4775,16
7729,7729,16
8520,4772,16
6630,6430,16
1089,1084,16
1084,1084,16
4649,4647,16
7219,7220,16
8551,8551,16
7430,7430,16
9499,9103,16
9002,9002,16
4673,8520,15
7219,8520,15
6619,8520,15
4754,8520,15
8621,4711,15
6619,4711,15
9491,8610,15
4321,4329,15
6920,6190,15
7112,8411,15
9200,8411,15
8010,8411,15
6311,6920,15
6209,6920,15
8559,6920,15
8110,8730,15
7820,2222,15
6492,8299,15
8690,8622,15
8899,6419,15
4791,6419,15
9609,8790,15
7112,2651,15
3250,7820,15
8291,7820,15
2223,7820,15
4646,7820,15
8623,7820,15
3513,7820,15
5530,7820,15
7311,4771,15
8532,9312,15
8551,9312,15
9311,8810,15
9499,8532,15
8412,6202,15
4652,6202,15
7112,7810,15
8730,7810,15
8790,7810,15
8899,8424,15
8622,8690,15
9311,8690,15
8299,6201,15
8899,5510,15
9200,5510,15
8559,5510,15
7112,8899,15
9311,8899,15
6201,7219,15
6419,4511,15
8610,9491,15
8623,8621,15
5630,8621,15
6920,4941,15
4931,4941,15
5610,4941,15
8520,7311,15
6820,6910,15
6831,6910,15
6920,4299,15
5630,4321,15
7022,6311,15
7820,7320,15
4711,8425,15
2222,2229,15
8610,4778,15
7820,4675,15
7820,4724,15
5630,4724,15
7820,2829,15
6190,6209,15
6920,6209,15
8299,6209,15
4771,6209,15
4669,4674,15
7022,7021,15
5210,8220,15
7022,8220,15
6920,8121,15
6419,8121,15
4321,8121,15
8891,8121,15
9311,8121,15
7820,4652,15
6920,5210,15
5610,5210,15
4724,5630,15
7010,5630,15
5530,5630,15
4711,4532,15
4520,5610,15
8710,8559,15
8121,8559,15
8810,6622,15
4520,4519,15
5630,4322,15
8610,7010,15
7112,4211,15
7820,4643,15
3320,2511,15
2562,2550,15
4711,8720,15
4711,4777,15
5610,5320,15
4759,4752,15
9312,8110,15
6910,8110,15
6190,7022,15
4719,7022,15
6311,7022,15
6629,7022,15
5210,7022,15
6832,7022,15
6430,6499,15
4711,4642,15
7820,4642,15
8520,113,15
111,113,15
1085,1039,15
7820,1031,15
8899,9311,15
8520,4776,15
147,1091,15
3313,3313,15
6419,9700,15
8559,9700,15
9492,9492,15
7820,2561,15
4614,4614,15
4632,1013,15
4677,3832,15
2899,2620,15
2732,2732,15
4511,4540,15
2011,2011,15
5630,5520,15
2362,812,15
5590,5590,15
9512,9512,15
6910,8211,15
7733,7733,15
8110,4222,15
4644,4644,15
1071,8520,14
6512,8520,14
6831,4711,14
4721,4711,14
6492,4711,14
4941,8610,14
4299,8610,14
4775,8610,14
910,7112,14
6201,7112,14
3513,7112,14
4321,8411,14
5813,8411,14
6910,6820,14
8121,6920,14
6419,8542,14
8790,8542,14
8412,8542,14
4120,8299,14
7311,8299,14
6512,8299,14
4771,4120,14
8520,9412,14
6201,6419,14
9200,6419,14
8810,5629,14
7810,8531,14
2651,7820,14
5310,7820,14
4651,7820,14
4399,7820,14
4672,7820,14
1039,7820,14
8730,4771,14
6910,4771,14
4649,4771,14
5210,4771,14
4776,4771,14
6419,9312,14
6622,8810,14
8411,8430,14
8690,6202,14
8531,7810,14
8542,8424,14
4719,8424,14
5630,8424,14
9311,8424,14
6920,8690,14
5510,8690,14
4778,8690,14
4771,8423,14
9499,5510,14
4764,5510,14
7820,4671,14
8412,8899,14
6190,9200,14
9312,9200,14
8532,5621,14
6920,7490,14
6910,7490,14
9200,4931,14
4941,4511,14
8520,4791,14
4941,4399,14
3101,3109,14
4711,9491,14
2229,2932,14
2811,2932,14
8411,4719,14
8710,4719,14
6202,4719,14
4649,4719,14
4777,4719,14
4645,4719,14
4719,4941,14
3312,4669,14
4321,4669,14
5210,4639,14
1039,4639,14
3109,4759,14
4754,4759,14
4752,4759,14
4711,3600,14
7112,3600,14
6209,7311,14
5630,7311,14
7312,7311,14
6621,6910,14
4711,7120,14
8121,4321,14
8411,8541,14
7820,6511,14
7820,6311,14
5221,4520,14
9311,8425,14
6619,6629,14
2014,4675,14
4771,4724,14
9312,8891,14
5621,8891,14
8541,8891,14
6419,6209,14
7729,6209,14
4711,4674,14
4752,4674,14
6209,8220,14
2521,8220,14
7490,6831,14
7022,6831,14
4511,8121,14
9499,8121,14
2020,8121,14
4711,4939,14
8891,9609,14
7022,9609,14
8220,5210,14
5630,5210,14
7022,5210,14
4649,4690,14
4120,5630,14
4941,5630,14
8220,5630,14
6419,2910,14
6419,1812,14
2012,2016,14
8532,5610,14
8010,5610,14
4759,5610,14
8220,5610,14
6831,5610,14
4775,5610,14
8730,8559,14
6202,8559,14
4321,2811,14
4652,2811,14
7820,7711,14
6920,6622,14
8299,6622,14
7112,4322,14
4299,4322,14
5610,4322,14
8110,4322,14
7311,7010,14
8559,7010,14
8129,7010,14
6202,3011,14
5630,4777,14
4772,4777,14
5310,5320,14
6419,4752,14
4711,4339,14
4321,4339,14
2594,2594,14
6820,8110,14
6920,8110,14
8899,8110,14
2825,8110,14
4222,8110,14
2016,2014,14
4299,7022,14
9609,7022,14
4110,7022,14
1071,1072,14
7820,5811,14
8520,4110,14
5630,9329,14
4778,4764,14
8790,9311,14
7010,1722,14
2320,2320,14
4711,9319,14
2651,2630,14
1721,1729,14
5510,9313,14
1020,1020,14
4778,4772,14
1812,1814,14
3240,3240,14
4212,4212,14
6512,6621,14
4771,4616,14
8411,9004,14
4778,9004,14
8520,5520,14
7820,7830,14
119,119,14
8430,8520,13
6201,8520,13
4777,8520,13
6612,4711,13
8423,4711,13
4777,4711,13
8430,8610,13
4724,8610,13
4646,8610,13
4754,8610,13
9609,8610,13
7112,6190,13
6419,6190,13
6201,6190,13
4321,6190,13
4652,6190,13
2640,7112,13
6629,7112,13
4221,7112,13
8010,6820,13
7022,6820,13
8532,6920,13
7320,8299,13
6629,8299,13
4764,8299,13
8411,8710,13
9312,4120,13
4391,4120,13
6832,4120,13
6209,6419,13
4764,6419,13
6920,8790,13
6419,8790,13
2630,2651,13
4120,8531,13
6419,8531,13
9200,8531,13
6910,8531,13
8423,7820,13
4931,7820,13
6511,7820,13
4690,7820,13
1051,7820,13
9602,7820,13
5914,7820,13
8520,4673,13
6190,4771,13
8532,4771,13
9200,4771,13
8299,9312,13
6202,9312,13
9200,9312,13
9329,9312,13
7490,8810,13
7022,8810,13
4764,8810,13
9312,5310,13
8121,5310,13
5320,5310,13
6820,8532,13
6920,8532,13
4719,8532,13
9319,8532,13
2660,3250,13
5510,6202,13
7219,6202,13
9492,8424,13
4711,4651,13
8430,8690,13
5221,8690,13
5610,5110,13
8810,5621,13
8010,5621,13
4719,5621,13
8610,7490,13
8411,7490,13
4120,7490,13
6419,7490,13
7120,7490,13
5630,7490,13
5814,7490,13
4771,4931,13
4791,4511,13
2562,3030,13
7010,3030,13
8121,9499,13
1623,3109,13
8810,8621,13
4531,2932,13
8610,8422,13
8411,8010,13
8810,8010,13
5629,4719,13
5621,4719,13
4941,4719,13
4754,4719,13
3832,4941,13
4639,4669,13
4674,4669,13
2931,4669,13
5630,4773,13
3811,3600,13
3700,3600,13
8110,3600,13
6201,7311,13
5610,7311,13
2932,2562,13
6202,6910,13
8690,6910,13
6619,6910,13
4719,6910,13
7732,4299,13
4711,8541,13
4711,6511,13
6629,6511,13
5630,7320,13
7711,4520,13
4519,4520,13
8411,8425,13
2896,2229,13
2512,2223,13
7820,4778,13
8690,4778,13
4711,4631,13
4711,3811,13
3832,3811,13
510,6420,13
8710,8891,13
4772,8891,13
2813,2829,13
7820,6020,13
7219,6209,13
5610,6209,13
9511,6209,13
5629,8220,13
6619,6831,13
4778,8121,13
5320,8121,13
8211,8121,13
8121,8623,13
5110,5223,13
4771,9609,13
8121,9609,13
4634,5210,13
8520,4690,13
4646,4690,13
7490,5630,13
8623,5630,13
6832,5630,13
1085,1071,13
1813,1812,13
4754,5610,13
4777,5610,13
9700,5610,13
3030,2811,13
7022,6512,13
7820,3522,13
2562,3320,13
6619,6622,13
8299,4322,13
8121,4322,13
7820,2361,13
7820,9602,13
3600,7010,13
4774,4774,13
7112,2511,13
7820,5814,13
4719,5320,13
8424,8110,13
8220,8110,13
7820,2825,13
1085,7022,13
7021,7022,13
6512,7022,13
4931,5221,13
5610,7911,13
8610,4110,13
7820,2410,13
5610,9329,13
9311,4764,13
7820,4645,13
1729,1729,13
7219,3822,13
8220,2521,13
9609,9700,13
8121,9313,13
1419,1419,13
9601,7729,13
1013,4632,13
4759,4772,13
4764,4772,13
1520,4772,13
113,150,13
5610,6492,13
3314,3314,13
2223,2512,13
141,141,13
4772,1520,13
8520,8551,13
8520,5590,13
5811,8560,13
150,145,13
1200,4635,13
4761,8520,12
4690,8520,12
1812,8520,12
5221,8520,12
150,8520,12
5530,8520,12
8430,4711,12
7311,4711,12
8425,4711,12
6629,4711,12
8720,4711,12
4645,4711,12
9319,4711,12
1013,4711,12
2562,3312,12
4120,8610,12
7739,8610,12
2120,8610,12
7911,8610,12
4332,4329,12
5510,7112,12
5221,7112,12
8541,8411,12
8110,8411,12
4764,8411,12
6832,8411,12
9312,6820,12
7810,6820,12
8710,6920,12
8810,6920,12
8690,6920,12
6629,6920,12
9609,6920,12
8110,6920,12
7911,6920,12
7820,2599,12
8730,8542,12
7111,8542,12
7120,8542,12
7320,8542,12
4762,8542,12
2221,2222,12
9602,8299,12
2511,7732,12
8542,9412,12
8899,9412,12
8610,6419,12
2910,6419,12
6491,6419,12
9311,8790,12
7219,2651,12
2825,2651,12
4741,4666,12
5110,3316,12
9312,5629,12
8510,8531,12
7022,8531,12
4772,8531,12
8560,8531,12
7732,7820,12
8430,7820,12
7120,7820,12
2910,7820,12
4730,7820,12
4777,7820,12
4642,7820,12
5221,7820,12
9511,7820,12
1011,7820,12
4719,4673,12
6202,4771,12
8690,4771,12
6622,4771,12
4779,4771,12
9499,9312,12
6419,8810,12
9312,8810,12
4120,8532,12
7810,8532,12
7022,8532,12
7490,6202,12
6629,6202,12
8110,6202,12
4764,6202,12
5621,7810,12
8531,8424,12
9499,8424,12
4741,4651,12
9312,8690,12
8110,8690,12
8220,6201,12
5829,6201,12
8430,8423,12
8110,8423,12
8891,5510,12
8220,5510,12
5530,5510,12
8541,8899,12
4771,4751,12
7820,4531,12
8411,9200,12
6831,7490,12
8010,4931,12
8121,4931,12
5221,4931,12
6622,4511,12
2229,3030,12
8531,9499,12
4719,9499,12
9609,9499,12
9312,8621,12
5610,8621,12
4771,6619,12
6831,6619,12
5610,6619,12
8542,4719,12
8730,4719,12
8532,4719,12
8110,4719,12
8121,4941,12
4939,4941,12
4690,4669,12
8520,7111,12
8542,7111,12
4941,4639,12
9609,7311,12
9329,7311,12
8520,2562,12
4672,2562,12
7112,6910,12
8110,6910,12
4771,4742,12
4329,4321,12
4652,4321,12
3320,4321,12
4711,8412,12
4719,4649,12
4941,4649,12
5610,4649,12
8121,4520,12
4332,1623,12
6920,6629,12
6511,6629,12
8121,4778,12
7820,6630,12
7820,5222,12
8520,6420,12
8121,4724,12
7490,8891,12
8610,2120,12
5814,6020,12
8542,8510,12
5610,8510,12
4618,4646,12
7320,8220,12
8121,8220,12
4711,7410,12
5510,6831,12
8423,8121,12
4724,8121,12
4932,4939,12
8690,8623,12
5224,5223,12
4719,9609,12
7112,5210,12
4719,5210,12
4639,5210,12
4646,5210,12
6920,4690,12
7112,5630,12
4511,5630,12
4773,5630,12
4299,5630,12
1105,5630,12
1071,5630,12
5914,5630,12
4725,5630,12
4711,1051,12
7810,1071,12
8520,1812,12
1085,5610,12
7022,5610,12
7810,8559,12
5510,8559,12
9499,8559,12
9311,8559,12
2059,2811,12
2813,2811,12
5630,6512,12
2562,4672,12
4771,7500,12
5630,7500,12
4299,6622,12
8532,9602,12
8790,7010,12
4673,7010,12
6201,7010,12
4652,7010,12
4711,2511,12
7311,5814,12
7820,8720,12
5510,4777,12
8220,3513,12
4762,4752,12
8411,8110,12
8710,8110,12
6419,8110,12
7810,8110,12
4719,8110,12
7820,5813,12
8121,5813,12
9200,7022,12
8010,7022,12
4752,7022,12
7022,6499,12
4771,4779,12
5510,7911,12
4299,4110,12
7211,7211,12
4711,4332,12
6920,6832,12
5610,6832,12
1091,1091,12
5610,4645,12
8551,9319,12
2612,2611,12
8720,9700,12
7022,9700,12
8520,8552,12
3312,2444,12
2511,3832,12
8520,150,12
7820,3821,12
6491,6491,12
4719,6492,12
6499,6492,12
6491,6492,12
2731,2732,12
5510,5530,12
2529,2529,12
6910,6621,12
4764,4765,12
2620,2899,12
1520,1520,12
6202,3315,12
6110,6110,12
9312,8551,12
9311,8551,12
8542,8560,12
4299,4222,12
3212,3212,12
8110,4950,12
3514,3514,12
4649,8520,11
5914,8520,11
4932,8520,11
6399,8520,11
5520,8520,11
8551,8520,11
4531,4711,11
4669,4711,11
4532,4711,11
4322,4711,11
4722,4711,11
4321,3312,11
4759,8610,11
8425,8610,11
8510,8610,11
6209,8610,11
9602,8610,11
7810,6190,11
9312,7112,11
7010,7112,11
9311,7112,11
4120,8411,11
7810,8411,11
8710,6820,11
4399,6820,11
4321,6820,11
8891,6820,11
4339,6820,11
9312,6920,11
3030,6920,11
4110,6920,11
4120,2599,11
8423,8542,11
5914,8542,11
8532,8730,11
8220,8730,11
4772,8730,11
2592,2222,11
9312,8299,11
4791,8299,11
4652,8299,11
5210,8299,11
