StartIndst,FinalIndst,Counts
8710,9700,21
8121,9700,21
4719,4775,21
4759,6492,21
2593,2593,21
5510,5520,21
5530,5520,21
1393,1393,21
4677,4677,21
4773,8520,20
4520,8520,20
9329,8520,20
4754,4711,20
4690,4711,20
1071,4711,20
3320,3312,20
4511,8610,20
9499,8610,20
8610,7112,20
7120,7112,20
8810,8411,20
8220,8411,20
5630,6820,20
4120,6920,20
4719,6920,20
8730,8299,20
8532,8299,20
7490,8299,20
6831,8299,20
6820,8710,20
5629,8710,20
5630,4120,20
7810,8790,20
5510,8790,20
8121,8790,20
7820,7739,20
8710,5629,20
9311,8531,20
6622,7820,20
9311,7820,20
4754,4771,20
8532,8810,20
9499,8810,20
9609,8810,20
6419,6202,20
4321,6202,20
8710,7810,20
8121,8690,20
8610,5510,20
5629,5510,20
7810,8899,20
5510,8899,20
6910,8899,20
9609,8899,20
7911,5110,20
7820,7490,20
9103,9499,20
7732,4399,20
8520,6619,20
4772,4719,20
7810,4941,20
8520,4759,20
8531,8541,20
6630,6511,20
6622,6511,20
4711,4649,20
7820,4520,20
7022,6629,20
5819,4778,20
6430,6630,20
4646,2120,20
7820,4674,20
5610,4754,20
8299,6831,20
2016,2016,20
8790,5610,20
6910,6512,20
7820,4672,20
6920,7010,20
5629,7010,20
2550,2550,20
7820,4752,20
7820,3511,20
8520,9329,20
4775,4645,20
1812,1729,20
2651,2611,20
4648,4648,20
3020,3020,20
2620,2620,20
5010,5010,20
4711,5520,20
5610,5520,20
4311,4311,20
7320,7220,20
7220,7220,20
113,111,20
8020,8020,20
6622,8520,19
7490,4711,19
4791,4711,19
9609,4711,19
8520,6190,19
8220,6190,19
6920,8411,19
8730,8411,19
8299,8411,19
6630,8411,19
6920,6820,19
8810,8542,19
6910,8542,19
9102,8542,19
8299,8730,19
8531,8730,19
7810,8299,19
8621,8622,19
6190,6419,19
6629,6419,19
8532,8790,19
9491,8531,19
4764,7820,19
4759,4673,19
2221,4673,19
5210,4673,19
8110,8810,19
8299,8532,19
2120,3250,19
4646,3250,19
8559,7810,19
6202,4651,19
6820,8690,19
5520,5510,19
7022,8899,19
4751,4751,19
4711,4531,19
4711,7490,19
8299,7490,19
7820,3030,19
7820,9499,19
4120,4399,19
8899,9491,19
8622,8621,19
8520,4773,19
4646,4773,19
4771,7311,19
7021,7311,19
4299,4321,19
8520,6629,19
4771,6629,19
4777,4778,19
8520,4724,19
8730,8891,19
4651,6209,19
1061,1089,19
4771,8623,19
5630,8623,19
7820,9609,19
8899,5630,19
3312,2892,19
7820,1051,19
4711,1812,19
2229,1812,19
6920,5610,19
6419,5610,19
4776,5610,19
5530,5610,19
5610,8559,19
4711,4322,19
6512,4322,19
6420,7010,19
4642,7010,19
2562,2511,19
4331,4331,19
7820,8129,19
1051,4633,19
8542,8110,19
8810,8110,19
6201,7022,19
8899,7022,19
5814,7022,19
6820,4110,19
5814,6010,19
1072,1031,19
9004,9311,19
1722,1722,19
1623,4332,19
5630,4776,19
4771,9313,19
6430,6430,19
8220,6492,19
4711,5530,19
4651,4741,19
4711,4729,19
812,2362,19
150,111,19
812,812,19
2120,2110,19
4931,8520,18
9001,8520,18
4120,4711,18
4673,4711,18
2822,3312,18
4764,8610,18
6202,8411,18
6820,6920,18
2562,2599,18
7810,8542,18
8424,8542,18
5621,8542,18
8891,8730,18
4719,8299,18
7739,7732,18
8891,8710,18
6920,4120,18
7810,6419,18
8299,8790,18
8621,8790,18
7820,2651,18
2611,2651,18
8299,8531,18
5621,8531,18
8541,7820,18
2229,7820,18
6629,7820,18
1812,7820,18
9700,7820,18
8411,4771,18
5629,4771,18
9311,4771,18
8899,9312,18
5621,8810,18
4771,8532,18
5630,8532,18
8411,6202,18
4771,6202,18
8299,7810,18
6419,8424,18
6190,6201,18
8542,5510,18
8710,5510,18
8810,5510,18
7810,5510,18
6920,8899,18
2932,4531,18
5610,7490,18
4910,4931,18
4719,4511,18
4532,4511,18
162,162,18
7820,3109,18
5510,8010,18
2822,4669,18
4799,4669,18
8411,6910,18
8899,6910,18
4222,4299,18
6511,6311,18
8559,6630,18
4719,8891,18
2814,2812,18
4711,8510,18
2016,2221,18
7311,7021,18
6202,8220,18
4719,8220,18
5610,6831,18
8411,8121,18
8299,9609,18
4762,5630,18
1089,1051,18
4511,4532,18
8411,5610,18
9329,5610,18
8810,8559,18
5610,4730,18
4520,7711,18
8520,4322,18
4779,7010,18
4778,4777,18
4771,7911,18
6492,6611,18
2751,2751,18
5610,4762,18
8542,9311,18
8610,6832,18
5510,6832,18
9101,9101,18
4645,2042,18
5630,9700,18
7820,6120,18
4711,9313,18
7820,2740,18
1712,1813,18
6399,6399,18
4711,8130,18
9311,8130,18
2332,2332,18
2830,2830,18
8211,8211,18
4791,8520,17
6499,8520,17
9102,8520,17
4776,8520,17
8122,8520,17
6202,4711,17
4520,4711,17
8220,4711,17
1812,4711,17
5914,4711,17
8424,8610,17
4779,8610,17
9313,8610,17
8411,7112,17
4399,7112,17
3811,8411,17
8690,6820,17
7112,8542,17
8299,8542,17
8891,8542,17
5629,8730,17
5621,8730,17
8531,8299,17
6209,8299,17
8299,4120,17
4669,2651,17
8610,5629,17
5629,8531,17
8621,8531,17
4719,8531,17
8424,7820,17
4531,7820,17
9499,7820,17
4649,7820,17
4775,7820,17
5813,4771,17
8790,8532,17
9312,8532,17
9602,8532,17
4719,6202,17
9511,6202,17
5510,7810,17
8423,8424,17
8010,8424,17
4614,4651,17
7022,8690,17
8520,6201,17
8299,5510,17
8424,8899,17
5223,5110,17
8610,7219,17
7112,7219,17
6419,9200,17
8899,7490,17
4519,4511,17
5210,4791,17
2811,3030,17
7820,4399,17
5630,6619,17
1013,1085,17
6419,4719,17
4511,4941,17
3811,4941,17
5630,4941,17
2651,4669,17
7820,3600,17
5814,7311,17
7112,7120,17
7022,4321,17
2920,4520,17
2221,2223,17
5630,4778,17
8299,8891,17
8121,8891,17
9609,8891,17
8559,8891,17
8532,8510,17
8899,8510,17
8520,6209,17
4690,4646,17
6190,8220,17
7721,7721,17
9700,8121,17
8299,5630,17
6910,5630,17
9700,5630,17
7010,5610,17
4729,5610,17
8891,8559,17
5610,6512,17
8520,9602,17
8010,7010,17
7820,2550,17
6010,5814,17
4120,4339,17
4322,8110,17
8129,8110,17
3822,3511,17
3109,3101,17
5210,5229,17
4711,4779,17
5630,7911,17
6832,4110,17
8121,6832,17
4711,4910,17
1812,1721,17
3511,3822,17
7490,9700,17
8520,4932,17
8520,9313,17
5610,9313,17
9311,9313,17
4665,4665,17
3109,3103,17
5610,5530,17
2814,2814,17
1011,1011,17
5020,5020,17
4711,4725,17
2573,2573,17
2362,2362,17
9103,9103,17
2211,2211,17
4941,8520,16
4322,8520,16
8129,8520,16
6622,4711,16
9601,4711,16
4669,7112,16
3600,7112,16
5630,7112,16
4322,7112,16
8422,8411,16
9700,8411,16
8730,6920,16
8790,6920,16
6820,8542,16
6202,8542,16
8542,8299,16
5610,4120,16
8542,6419,16
6499,6419,16
8531,8790,16
4669,7739,16
8220,5629,16
8730,8531,16
7219,7820,16
1085,7820,16
4631,7820,16
1089,7820,16
8292,7820,16
4791,4771,16
8891,4771,16
4752,4771,16
8411,9312,16
4771,9312,16
5621,9312,16
4719,9312,16
9319,9312,16
8411,8810,16
8121,8532,16
5630,6202,16
8810,7810,16
4941,7810,16
4771,8424,16
7820,4651,16
8891,8690,16
1011,1012,16
4711,6201,16
6910,8423,16
7022,5510,16
9313,5510,16
7711,4511,16
8891,9499,16
6419,8621,16
4775,4719,16
8610,4773,16
7410,7311,16
7820,7120,16
4771,4321,16
4669,4321,16
8542,8412,16
2221,2229,16
8542,8891,16
8690,8891,16
5510,8220,16
6120,8220,16
7112,7410,16
7820,6831,16
4110,6831,16
7810,8121,16
9601,8121,16
4711,8623,16
4711,5223,16
8411,5630,16
4776,5630,16
4772,5630,16
4711,2910,16
7810,5610,16
8411,8559,16
6511,6512,16
4711,7500,16
8220,6622,16
5630,7010,16
2410,2511,16
8710,8720,16
8690,8720,16
2815,2815,16
8299,8110,16
2014,2014,16
7320,7022,16
6499,7022,16
5320,5229,16
4778,4110,16
1032,1039,16
8520,4764,16
7820,4764,16
4719,4764,16
4772,4764,16
5510,4776,16
1330,1330,16
5610,9700,16
8520,9001,16
4719,4772,16
5630,4772,16
5920,5920,16
1085,1013,16
3317,4212,16
7430,7430,16
8559,8560,16
8520,4222,16
7311,8520,15
9104,8520,15
4775,8520,15
9004,8520,15
6619,4711,15
9329,4711,15
4669,3312,15
4752,8610,15
4762,8610,15
7810,7112,15
6831,7112,15
8121,7112,15
5510,8411,15
9499,8411,15
7120,8411,15
7430,8411,15
8542,6820,15
7490,6920,15
2511,2599,15
6920,8542,15
6920,8730,15
9499,8730,15
2229,2222,15
6820,8299,15
7010,8299,15
6832,8299,15
5621,8710,15
7010,4120,15
8411,6419,15
2712,2651,15
4649,4666,15
8542,5629,15
8531,5629,15
7010,5629,15
8790,8531,15
8110,8531,15
9700,8531,15
6201,7820,15
7490,7820,15
4778,7820,15
3811,7820,15
9609,7820,15
4762,7820,15
8130,7820,15
4941,4673,15
4649,4673,15
8810,4771,15
7810,8810,15
8810,8532,15
8891,8532,15
8299,6202,15
2811,6202,15
7112,7810,15
6209,4651,15
9511,4651,15
4719,8690,15
6419,6201,15
8610,8423,15
6419,5510,15
4779,8899,15
8542,5621,15
9312,5621,15
9700,7490,15
5510,4511,15
5630,4791,15
8411,9499,15
8542,9491,15
4773,8621,15
4120,4334,15
8299,6619,15
6910,6619,15
4771,8010,15
8299,4719,15
4639,4941,15
4120,7111,15
5610,4759,15
4791,7311,15
8423,6910,15
7022,4299,15
4711,4742,15
5610,4742,15
8010,4321,15
5610,4321,15
8110,4321,15
8621,8412,15
6202,6311,15
8291,4649,15
4673,1623,15
8411,3811,15
8532,8891,15
8531,8510,15
4120,6831,15
4673,8121,15
8532,8121,15
4299,8121,15
8220,8121,15
4752,8121,15
7820,8623,15
1723,1812,15
8690,5610,15
4730,5610,15
5914,5610,15
4673,2312,15
4711,7711,15
5510,9602,15
1812,8219,15
7820,2511,15
5819,5814,15
8899,8720,15
4719,4777,15
5610,4777,15
4711,5914,15
5630,4752,15
4636,4636,15
6190,7022,15
6629,7022,15
5811,7022,15
7911,7022,15
9311,7022,15
7820,1072,15
7820,5221,15
7010,4779,15
6010,6010,15
5630,4762,15
4622,4622,15
5621,9311,15
8220,9311,15
8110,6832,15
147,1091,15
3250,2660,15
4614,4614,15
6630,6430,15
2899,2620,15
8299,6492,15
2732,2732,15
2011,2011,15
1084,1084,15
2362,812,15
9512,9512,15
9319,8520,14
8623,4711,14
5520,4711,14
7112,8610,14
7490,8610,14
6831,8610,14
6512,8610,14
5320,8610,14
4321,4329,14
8532,6820,14
6311,6920,14
8559,6920,14
6419,8542,14
9312,8542,14
8559,8730,14
6201,8299,14
8010,8299,14
8219,8299,14
8299,8710,14
7810,8710,14
8720,8710,14
7111,4120,14
8899,6419,14
6622,6419,14
7112,2651,14
8424,8531,14
6311,7820,14
7320,7820,14
2223,7820,14
6209,7820,14
4771,4673,14
5610,4673,14
7820,6612,14
8891,9312,14
8110,9312,14
4764,9312,14
8531,8810,14
6622,8810,14
5630,5310,14
5621,8532,14
4652,6202,14
8542,7810,14
4771,7810,14
7022,7810,14
8610,8424,14
8532,8690,14
6202,8690,14
7810,8690,14
8299,6201,14
5610,6201,14
8730,5510,14
8559,5510,14
6920,7219,14
8129,5621,14
9312,4511,14
4719,4791,14
3101,3109,14
8610,9491,14
8531,8621,14
8623,8621,14
6202,6619,14
4321,8010,14
9312,4719,14
4110,4719,14
4764,4719,14
4931,4941,14
5630,4759,14
6209,7311,14
4711,2562,14
6820,6910,14
6831,6910,14
4711,7120,14
4719,4321,14
5630,4321,14
7820,8541,14
6209,6311,14
7022,7320,14
4771,4649,14
4711,8425,14
7820,4675,14
2014,4675,14
7010,6420,14
5630,4724,14
8411,8891,14
7820,2829,14
5630,8510,14
6190,6209,14
8299,6209,14
7729,6209,14
4711,4646,14
7820,4754,14
8299,8220,14
8690,8220,14
8010,8220,14
7022,8220,14
2521,8220,14
8610,6831,14
6920,6831,14
9609,8121,14
2020,8121,14
5610,8623,14
8129,5223,14
8899,9609,14
4771,5210,14
7022,5210,14
4649,4690,14
8010,5630,14
4520,5630,14
2012,2016,14
6831,5610,14
5520,5610,14
7112,8559,14
4520,4519,14
5630,4322,14
8610,7010,14
2562,2550,14
5813,5814,14
4711,4777,14
5610,5320,14
4673,4752,14
4711,8129,14
2594,2594,14
2825,8110,14
2016,2014,14
6832,7022,14
8520,6499,14
6430,6499,14
4711,4642,14
7820,1082,14
8520,5221,14
8520,113,14
4719,4762,14
4778,4764,14
7820,9311,14
7022,9311,14
4711,6832,14
4110,6832,14
8520,4776,14
7820,1721,14
4711,4645,14
9602,4645,14
2651,2630,14
6419,9700,14
5510,9313,14
5630,9313,14
7820,2561,14
1020,1020,14
7729,7729,14
4632,1013,14
6492,6491,14
4212,4212,14
4771,4616,14
1089,1084,14
4649,4647,14
5590,5590,14
9499,9103,14
119,119,14
9002,9002,14
7320,8520,13
3811,8520,13
4754,8520,13
4730,8520,13
4110,8520,13
8621,4711,13
4721,4711,13
5310,8610,13
9491,8610,13
4941,8610,13
4299,8610,13
6920,6190,13
910,7112,13
7112,8411,13
9312,8411,13
6419,6820,13
4771,6820,13
7010,6920,13
5629,8542,13
8110,8542,13
7820,2222,13
8411,8299,13
7311,8299,13
8891,8299,13
6512,8299,13
7022,4120,13
9312,6419,13
9200,6419,13
4778,6419,13
4752,6419,13
7810,8531,13
8690,8531,13
5310,7820,13
4399,7820,13
4646,7820,13
8623,7820,13
4672,7820,13
3513,7820,13
1039,7820,13
5530,7820,13
1623,4673,13
6920,4771,13
8790,4771,13
9499,4771,13
6910,4771,13
4776,4771,13
6419,9312,13
6920,8810,13
9200,8810,13
8621,8810,13
5510,8532,13
2660,3250,13
7112,6202,13
8412,6202,13
8790,7810,13
8531,7810,13
8899,7810,13
8542,8424,13
4719,8424,13
5630,8424,13
9492,8424,13
6201,4651,13
8220,8690,13
9511,6201,13
8010,8423,13
9200,5510,13
8110,5510,13
7112,8899,13
7490,8899,13
8110,8899,13
9311,8899,13
6201,7219,13
9312,9200,13
8532,5621,13
8610,7490,13
6920,7490,13
6419,4511,13
4941,4511,13
8520,4791,13
9312,9499,13
9311,9499,13
4299,4399,13
6202,4719,13
4777,4719,13
4762,4719,13
4719,4941,13
4645,4941,13
8520,4669,13
3312,4669,13
2931,4669,13
3109,4759,13
4754,4759,13
4711,3600,13
3700,3600,13
7810,7311,13
8121,6910,13
6920,4299,13
8121,4299,13
8411,8541,13
8899,8541,13
7022,6311,13
5630,4520,13
4519,4520,13
5221,4520,13
8411,8425,13
2222,2229,13
2896,2229,13
8690,4778,13
7820,4724,13
9499,8891,13
2813,2829,13
8559,8510,13
9511,6209,13
4711,4674,13
4669,4674,13
4752,4674,13
4771,4754,13
7022,7021,13
7022,6831,13
4511,8121,13
4321,8121,13
7022,9609,13
6920,5210,13
4778,5210,13
4646,4690,13
8621,5630,13
4759,5630,13
4724,5630,13
8559,5630,13
7010,5630,13
1085,1071,13
6419,1812,13
4711,4532,13
8532,5610,13
6202,5610,13
8129,5610,13
8730,8559,13
7820,2811,13
4321,2811,13
8520,6622,13
5630,6622,13
7112,4322,13
8299,4322,13
4299,4322,13
8110,4322,13
5621,7010,13
7311,7010,13
7022,7010,13
7112,4211,13
5310,5320,13
6419,3513,13
8121,4752,13
4711,4339,13
7820,3700,13
6920,8110,13
9312,8110,13
8424,8110,13
4771,5813,13
8690,7022,13
1085,7022,13
4719,7022,13
6831,7022,13
5210,7022,13
7820,6499,13
1071,1072,13
7820,5811,13
6831,4110,13
5630,9329,13
7820,1031,13
9311,4764,13
6820,9311,13
8810,9311,13
8532,9311,13
8559,9311,13
9319,9311,13
9313,9311,13
8130,9311,13
2612,2612,13
5221,4910,13
3313,3313,13
1729,1729,13
2611,2611,13
7219,3822,13
8220,2521,13
8411,9700,13
9492,9492,13
5610,4775,13
1812,1814,13
4677,3832,13
8121,9601,13
3314,3314,13
5223,5224,13
6512,6621,13
5630,5520,13
7219,7220,13
8551,8551,13
1092,1092,13
7733,7733,13
4644,4644,13
7219,8520,12
6619,8520,12
1812,8520,12
4777,8520,12
6612,4711,12
8423,4711,12
4931,4711,12
6831,4711,12
4321,8610,12
4646,8610,12
4772,8610,12
4299,6190,12
8010,7112,12
2640,7112,12
8710,8411,12
6910,6820,12
6190,6920,12
6201,6920,12
6209,6920,12
8121,6920,12
8110,6920,12
4778,8542,12
4762,8542,12
4764,8299,12
2511,7732,12
9700,8710,12
4771,4120,12
4391,4120,12
8542,9412,12
6201,6419,12
4791,6419,12
6209,6419,12
6202,2651,12
9200,8531,12
9499,8531,12
2651,7820,12
3250,7820,12
4651,7820,12
4931,7820,12
8291,7820,12
7120,7820,12
8412,7820,12
1051,7820,12
9602,7820,12
8129,7820,12
4642,7820,12
5229,7820,12
8730,4771,12
7311,4771,12
4649,4771,12
6622,4771,12
8542,9312,12
8299,9312,12
8532,9312,12
9499,9312,12
9312,5310,12
5320,5310,12
7810,8532,12
9499,8532,12
4719,8532,12
8411,8430,12
5510,6202,12
9311,8424,12
4741,4651,12
6920,8690,12
6419,8690,12
5510,8690,12
4778,8690,12
8110,8690,12
5221,8690,12
8899,5510,12
4764,5510,12
7820,4671,12
8412,8899,12
8610,9200,12
6622,4511,12
2562,3030,12
9609,9499,12
4941,4399,12
4711,9491,12
8810,8621,12
5630,8621,12
4771,6619,12
4531,2932,12
2811,2932,12
8520,8422,12
8411,8010,12
4649,4719,12
6920,4941,12
8299,4941,12
4321,4669,12
4674,4669,12
8542,7111,12
5630,4773,12
4752,4759,12
3811,3600,12
5610,7311,12
7312,7311,12
2932,2562,12
5510,6910,12
6619,6910,12
6629,6910,12
4771,4742,12
4329,4321,12
8121,4321,12
4652,4321,12
7820,6511,12
6629,6511,12
7820,6311,12
9311,8425,12
4711,1623,12
4332,1623,12
2512,2223,12
6619,6629,12
6910,6629,12
8610,4778,12
4711,4631,12
3600,3811,12
3832,3811,12
8710,8891,12
9312,8891,12
8541,8891,12
6920,6209,12
6419,6209,12
4771,6209,12
7219,6209,12
5610,6209,12
4618,4646,12
7320,8220,12
6419,8121,12
4778,8121,12
8891,8121,12
9311,8121,12
7820,4652,12
4719,9609,12
5630,9609,12
7112,5210,12
4646,5210,12
5630,5210,12
4120,5630,12
8532,5630,12
8623,5630,12
5530,5630,12
6419,2910,12
7810,1071,12
8010,5610,12
4759,5610,12
4520,5610,12
4754,5610,12
8220,5610,12
9700,5610,12
4775,5610,12
8710,8559,12
7810,8559,12
9311,8559,12
3030,2811,12
7022,6512,12
7820,7711,12
6920,6622,12
8299,6622,12
6619,6622,12
7112,7010,12
4673,7010,12
4652,7010,12
4774,4774,12
7820,4643,12
7820,5814,12
7311,5814,12
4711,8720,12
4772,4777,12
6419,4752,12
4759,4752,12
5629,8129,12
8110,8129,12
4321,4339,12
6820,8110,12
4222,8110,12
8532,7022,12
4299,7022,12
6311,7022,12
9609,7022,12
7022,6499,12
7820,4642,12
4520,5221,12
8520,9102,12
8411,9102,12
1085,1039,12
5610,9329,12
8121,9311,12
8110,9311,12
4711,4332,12
5610,6832,12
2320,2320,12
4711,9319,12
4711,7912,12
8559,9700,12
3312,2444,12
1419,1419,12
1013,4632,12
4764,4772,12
2511,3832,12
7820,3821,12
6491,6491,12
6491,6492,12
4511,4540,12
5510,5530,12
2529,2529,12
4764,4765,12
2620,2899,12
8520,9004,12
4778,9004,12
8520,5520,12
141,141,12
4772,1520,12
6910,8211,12
3212,3212,12
146,146,12
4673,8520,11
6201,8520,11
4761,8520,11
1071,8520,11
6512,8520,11
150,8520,11
7311,4711,11
8720,4711,11
4777,4711,11
8129,4711,11
4722,4711,11
4645,4711,11
9319,4711,11
8510,8610,11
7911,8610,11
4775,8610,11
4332,4329,11
7112,6190,11
6419,6190,11
6201,6190,11
4321,6190,11
4652,6190,11
9312,7112,11
6201,7112,11
9311,7112,11
4221,7112,11
8413,8411,11
5813,8411,11
4321,6820,11
8690,6920,11
7820,2599,11
7120,8542,11
8412,8542,11
2221,2222,11
2592,2222,11
9602,8299,11
6492,8299,11
7820,7732,11
8110,8710,11
9312,4120,11
8520,9412,11
4777,6419,11
9609,8790,11
9311,8790,11
2825,2651,11
2630,2651,11
4741,4666,11
5110,3316,11
8810,5629,11
4120,8531,11
6419,8531,11
8510,8531,11
4772,8531,11
8430,7820,11
4759,7820,11
6511,7820,11
4724,7820,11
2910,7820,11
8520,4673,11
4719,4673,11
4613,4673,11
8899,4771,11
7022,4771,11
9312,8810,11
6920,8532,11
7022,8532,11
8532,6202,11
8730,7810,11
8899,8424,11
9499,8424,11
8219,4651,11
8622,8690,11
9311,8690,11
7112,6201,11
4771,8423,11
9499,5510,11
5530,5510,11
7820,5110,11
4771,5110,11
7820,4531,11
2211,4531,11
8411,9200,11
8010,5621,11
4719,5621,11
8411,7490,11
4120,7490,11
6419,7490,11
6910,7490,11
7120,7490,11
5630,7490,11
8010,4931,11
2229,3030,11
8532,9499,11
6831,6619,11
2229,2932,11
8810,8010,11
7010,8010,11
8411,4719,11
8542,4719,11
8730,4719,11
5621,4719,11
5210,4719,11
8110,4719,11
4645,4719,11
7732,4941,11
8121,4941,11
4939,4941,11
5610,4941,11
3832,4941,11
4643,4669,11
4771,4773,11
8810,4773,11
7112,3600,11
8520,7311,11
5630,7311,11
4672,2562,11
7732,4299,11
4711,8412,11
7311,6311,11
5610,4649,11
4764,4649,11
7711,4520,11
7820,1623,11
6920,6629,11
6511,6629,11
7820,4778,11
8121,4778,11
4711,3811,11
5224,5222,11
4771,4724,11
8121,4724,11
8610,2120,11
2059,2120,11
6190,6020,11
5610,8510,11
2229,2221,11
1051,1089,11
5629,8220,11
6209,8220,11
8121,8220,11
5210,8220,11
7490,6831,11
6920,8121,11
8423,8121,11
4711,4939,11
4520,4939,11
4932,4939,11
8121,8623,11
8121,9609,11
9700,9609,11
4719,5210,11
8220,5210,11
4634,5210,11
7490,5630,11
4941,5630,11
4773,5630,11
4299,5630,11
8220,5630,11
1105,5630,11
4711,1051,11
8520,1812,11
1729,1812,11
1813,1812,11
9499,8559,11
2813,2811,11
2311,2312,11
7820,3522,11
2562,4672,11
2562,3320,11
6190,6622,11
6621,6622,11
2562,4322,11
7820,2361,11
7820,9602,11
8532,9602,11
3600,7010,11
7112,2511,11
4299,2511,11
3320,2511,11
4719,5320,11
2030,4752,11
8411,8110,11
4771,8110,11
5510,8110,11
7820,2825,11
4120,7022,11
9200,7022,11
4791,7022,11
6512,7022,11
4110,7022,11
4931,5221,11
4771,4779,11
7022,4110,11
2012,2012,11
111,113,11
7820,9511,11
4778,4762,11
8299,9311,11
5813,9311,11
7010,1722,11
8299,6832,11
4771,4776,11
4719,4776,11
1091,1091,11
7820,2219,11
7820,4645,11
5610,4645,11
8551,9319,11
1722,1729,11
1721,1729,11
7810,9700,11
4711,4932,11
9601,7729,11
3240,3240,11
4676,8292,11
1011,8292,11
8520,150,11
1624,1624,11
6499,6492,11
2731,2732,11
6910,6621,11
4765,4741,11
2223,2512,11
1520,1520,11
6202,3315,11
8520,8551,11
1320,1320,11
1091,147,11
4299,4222,11
4771,1512,11
150,145,11
3514,3514,11
8430,8520,10
4690,8520,10
5221,8520,10
4932,8520,10
5520,8520,10
4669,4711,10
4532,4711,10
4322,4711,10
4339,4711,10
6492,4711,10
4120,8610,10
7739,8610,10
4724,8610,10
6209,8610,10
9609,8610,10
5510,7112,10
8220,7112,10
7010,7112,10
3513,7112,10
9200,8411,10
7490,8411,10
4764,8411,10
9312,6820,10
7490,6820,10
8010,6820,10
8891,6820,10
8559,6820,10
8710,6920,10
9312,6920,10
8810,6920,10
8532,6920,10
9609,6920,10
6499,6920,10
8790,8542,10
7111,8542,10
5914,8542,10
8532,8730,10
4120,8299,10
8790,8299,10
4673,8299,10
7320,8299,10
5210,8299,10
8690,8622,10
8411,8710,10
6832,4120,10
8899,9412,10
7911,6419,10
4764,6419,10
9700,6419,10
6491,6419,10
6920,8790,10
6419,8790,10
7022,8531,10
8560,8531,10
8622,7820,10
7732,7820,10
3030,7820,10
4690,7820,10
4532,7820,10
4730,7820,10
4777,7820,10
5221,7820,10
1020,7820,10
1011,7820,10
5630,4673,10
6202,4771,10
8690,4771,10
9200,4771,10
4765,4771,10
9200,9312,10
4511,9312,10
4931,8810,10
9311,8810,10
8425,5310,10
6820,8532,10
8730,8532,10
8424,8532,10
9319,8532,10
8520,8430,10
8531,6202,10
8424,6202,10
8690,6202,10
8531,8424,10
4711,4651,10
6910,8690,10
6920,6201,10
8220,6201,10
5829,6201,10
8430,8423,10
5610,8423,10
8110,8423,10
8411,5510,10
8790,5510,10
8891,5510,10
8220,5510,10
5610,5110,10
8520,7219,10
5610,7219,10
8730,5621,10
9609,7490,10
5814,7490,10
9200,4931,10
4730,4511,10
4742,4791,10
7022,4791,10
7820,1101,10
7010,3030,10
5510,9499,10
8121,9499,10
1623,3109,10
1396,1396,10
8730,8621,10
9312,8621,10
6190,6619,10
6621,6619,10
2829,2932,10
4711,8422,10
7112,8010,10
8710,4719,10
5629,4719,10
8810,4719,10
8532,4719,10
9200,4719,10
4941,4719,10
8610,4941,10
4771,4941,10
1610,4941,10
7112,3317,10
2712,3317,10
6910,8291,10
2562,4669,10
2829,4669,10
8520,7111,10
7820,4773,10
4719,4639,10
4941,4639,10
5210,4639,10
4638,4639,10
8110,3600,10
6201,7311,10
9609,7311,10
8520,2562,10
7112,6910,10
4120,6910,10
6202,6910,10
4719,6910,10
8110,6910,10
6621,6910,10
9609,4321,10
6619,6511,10
7820,7320,10
5630,7320,10
4941,4649,10
4762,4649,10
4730,4520,10
2229,2223,10
8010,6629,10
4776,4778,10
7820,5222,10
9200,8891,10
7490,8891,10
9491,8891,10
9311,8891,10
4772,8891,10
5814,6020,10
8542,8510,10
5210,4674,10
7311,7410,10
6619,6831,10
9499,9104,10
9499,8121,10
6910,8121,10
5320,8121,10
6832,8121,10
9313,8121,10
8520,4939,10
5630,1105,10
7820,4634,10
4643,4652,10
8810,8623,10
8690,8623,10
5110,5223,10
5610,5223,10
6920,9609,10
8810,9609,10
4531,5210,10
5610,5210,10
8520,4690,10
5210,4690,10
5630,4690,10
5610,4690,10
1610,1610,10
4671,1920,10
4675,1920,10
610,1920,10
7112,5630,10
6202,5630,10
7810,5630,10
4511,5630,10
4649,5630,10
6831,5630,10
1071,5630,10
6622,5630,10
4322,5630,10
5914,5630,10
5813,5630,10
7022,5630,10
6832,5630,10
1814,1812,10
1085,5610,10
4649,5610,10
4777,5610,10
6419,8559,10
6202,8559,10
5510,8559,10
2059,2811,10
4771,6512,10
5610,7500,10
8121,4322,10
3320,4322,10
4771,7010,10
6201,7010,10
8559,7010,10
4120,4211,10
4666,8219,10
1621,1621,10
4711,2511,10
7732,2511,10
4399,2511,10
2920,2511,10
4759,2341,10
5630,4777,10
8220,3513,10
9312,4752,10
4754,4752,10
4764,4752,10
6419,8110,10
8899,8110,10
6910,8110,10
8220,8110,10
9700,8110,10
2651,2825,10
7820,3101,10
4651,7022,10
4520,7022,10
7021,7022,10
4752,7022,10
4671,6499,10
4639,1082,10
4511,5221,10
5510,7911,10
5610,7911,10
4321,2711,10
8520,4110,10
8610,4110,10
4299,4110,10
6511,4110,10
6611,6611,10
7820,2410,10
7820,113,10
4631,113,10
1107,1039,10
7219,7211,10
7211,7211,10
9200,9329,10
8790,9311,10
4719,9311,10
5530,9311,10
1729,1722,10
7820,1061,10
1071,1061,10
7820,2042,10
7219,2042,10
6202,6120,10
8121,2920,10
8122,7729,10
