StartIndst,FinalIndst,Counts
1011,1011,11
4649,4647,11
2896,2899,11
5610,4729,11
2211,2211,11
3811,8520,10
4754,8520,10
6202,4711,10
8621,4711,10
6910,4711,10
9609,4711,10
7112,8610,10
6202,8610,10
9499,8610,10
8010,8610,10
4778,8610,10
4321,6190,10
5510,8411,10
3811,8411,10
5610,6820,10
6820,6920,10
4771,6920,10
6202,6920,10
7112,8542,10
6419,8542,10
8411,8730,10
6820,8299,10
4120,8299,10
6619,8299,10
7010,8299,10
4719,8710,10
4754,6419,10
8299,8790,10
4669,7739,10
2651,7820,10
1071,7820,10
4752,7820,10
4775,7820,10
4649,4673,10
5210,4673,10
7820,6612,10
4791,4771,10
9602,4771,10
8542,9312,10
9511,6202,10
8610,7810,10
7112,7810,10
8121,7810,10
5610,7810,10
4666,4651,10
6209,4651,10
7810,8690,10
8891,8690,10
8559,8690,10
6920,8899,10
6910,8899,10
8542,5621,10
8010,5621,10
8110,5621,10
7711,4511,10
4771,4791,10
8610,9499,10
8891,9499,10
8542,9491,10
4771,8621,10
2811,2932,10
5629,8010,10
7120,8010,10
7810,4941,10
5630,4941,10
8110,3600,10
8610,6910,10
8121,4299,10
7820,4321,10
7820,6511,10
5630,7320,10
2896,2229,10
4711,6629,10
4771,6629,10
8010,6629,10
8520,3811,10
7820,3811,10
4941,3811,10
2812,2812,10
8010,8220,10
7320,8220,10
6209,8220,10
8520,9104,10
4299,8121,10
9609,8121,10
6190,4652,10
7820,9609,10
4646,4690,10
4671,1920,10
4675,1920,10
1920,1920,10
6920,5630,10
8531,5630,10
8810,5630,10
4762,5630,10
4711,1071,10
4520,4532,10
9311,5610,10
4729,5610,10
4120,3522,10
7820,4672,10
2562,4672,10
7022,6622,10
4519,4519,10
7112,4322,10
8520,9602,10
4669,2822,10
5510,7010,10
5621,7010,10
3600,7010,10
4666,8219,10
6820,8720,10
8690,8720,10
8121,4752,10
8121,5813,10
4711,7022,10
8520,5221,10
5630,7911,10
6511,4110,10
8542,9102,10
7820,1031,10
1812,1723,10
5610,9311,10
1729,1722,10
4711,4776,10
1722,1729,10
8220,2521,10
9492,9492,10
8122,7729,10
4312,4312,10
3109,3103,10
4110,6430,10
3811,3821,10
2814,2814,10
2593,2593,10
7820,1011,10
4764,4765,10
8520,9004,10
2830,2830,10
4711,4725,10
4662,4662,10
9499,9103,10
6910,8211,10
8531,8560,10
8559,8560,10
1107,1032,10
